"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.942171271E0,1.604088426E0,9.542876244E0,-1.043868899E0,9.732895199E0
4.944677313E0,1.611266971E0,9.550054550E0,-1.031904817E0,9.739843464E0
4.947183354E0,1.620838284E0,9.535696983E0,-1.017547846E0,9.725843785E0
4.949689396E0,1.608874083E0,9.533304214E0,-1.017547846E0,9.721510617E0
4.952195438E0,1.616052628E0,9.504590988E0,-1.027119160E0,9.695558247E0
4.954701479E0,1.594517231E0,9.504590988E0,-1.048654556E0,9.694297882E0
4.957207521E0,1.589731574E0,9.506983757E0,-1.039083242E0,9.694827519E0
4.959713563E0,1.575374603E0,9.514162064E0,-1.031904817E0,9.698758295E0
4.962219604E0,1.582553029E0,9.516554832E0,-1.024726272E0,9.701512970E0
4.964725646E0,1.572981834E0,9.521340370E0,-1.031904817E0,9.705411987E0
4.967231688E0,1.584945917E0,9.566803932E0,-1.053440213E0,9.754256882E0
4.969737729E0,1.580160260E0,9.571589470E0,-1.065404296E0,9.759473231E0
4.972243771E0,1.575374603E0,9.569196701E0,-1.060618639E0,9.755831207E0
4.974749813E0,1.572981834E0,9.562018394E0,-1.074975610E0,9.749976420E0
4.977255854E0,1.553839207E0,9.562018394E0,-1.072582722E0,9.746642794E0
4.979761896E0,1.532303810E0,9.540482521E0,-1.074975610E0,9.722362586E0
4.982267938E0,1.532303810E0,9.521340370E0,-1.096511006E0,9.705988553E0
4.984773979E0,1.541875124E0,9.518947601E0,-1.089332461E0,9.704348899E0
4.987280021E0,1.551446438E0,9.518947601E0,-1.086939692E0,9.705605977E0
4.989786063E0,1.582553029E0,9.516554832E0,-1.098903775E0,9.709628184E0
4.992292104E0,1.580160260E0,9.533304214E0,-1.115653515E0,9.727562822E0
4.994798146E0,1.599302888E0,9.535696983E0,-1.118046403E0,9.733309532E0
4.997304188E0,1.604088426E0,9.535696983E0,-1.094118118E0,9.731377656E0
4.999810229E0,1.613659739E0,9.511769295E0,-1.106082320E0,9.710873852E0
5.002316271E0,1.651944876E0,9.504590988E0,-1.094118118E0,9.708927139E0
5.004822313E0,1.699801445E0,9.504590988E0,-1.084546804E0,9.716111186E0
5.007328354E0,1.740479350E0,9.492626190E0,-1.079761267E0,9.711081544E0
5.009834396E0,1.783550143E0,9.502198219E0,-1.082154036E0,9.728508594E0
5.012340438E0,1.850549221E0,9.516554832E0,-1.079761267E0,9.754754363E0
5.014846479E0,1.922333837E0,9.523733139E0,-1.072582722E0,9.774829614E0
5.017352521E0,1.965703845E0,9.547661781E0,-1.060618639E0,9.805444865E0
5.019858563E0,1.996810555E0,9.521340370E0,-1.072582722E0,9.787420934E0
5.022364604E0,2.008774519E0,9.518947601E0,-1.067797065E0,9.787018396E0
5.024870646E0,2.018345833E0,9.516554832E0,-1.051047325E0,9.784847278E0
5.027376688E0,2.015953064E0,9.497411728E0,-1.027119160E0,9.763189543E0
5.029882729E0,1.999203324E0,9.511769295E0,-1.015154958E0,9.772466865E0
5.032388719E0,1.975275040E0,9.530911446E0,-1.010369420E0,9.785746309E0
5.034894761E0,1.936690807E0,9.542876244E0,-9.912267923E-1,9.787736656E0
5.037400802E0,1.900798440E0,9.559625626E0,-9.864411354E-1,9.796557708E0
5.039906844E0,1.845763564E0,9.562018394E0,-9.840483069E-1,9.788124947E0
5.042412886E0,1.819442511E0,9.569196701E0,-9.672985673E-1,9.788542439E0
5.044918927E0,1.790728688E0,9.569196701E0,-9.768698215E-1,9.784196921E0
5.047424969E0,1.762014747E0,9.562018394E0,-1.029511929E0,9.777360920E0
5.049931011E0,1.730908036E0,9.559625626E0,-1.060618639E0,9.772788580E0
5.052437052E0,1.721336842E0,9.557232857E0,-1.077368379E0,9.770589697E0
5.054943094E0,1.709372640E0,9.566803932E0,-1.096511006E0,9.779981017E0
5.057449136E0,1.687837243E0,9.559625626E0,-1.096511006E0,9.769215580E0
5.059955177E0,1.671087503E0,9.550054550E0,-1.101296663E0,9.757506326E0
5.062461219E0,1.663909078E0,9.542876244E0,-1.108475089E0,9.750066535E0
5.064967261E0,1.675873160E0,9.538089752E0,-1.120439172E0,9.748799460E0
5.067473302E0,1.709372640E0,9.557232857E0,-1.127617717E0,9.774158604E0
5.069979344E0,1.742872238E0,9.566803932E0,-1.115653515E0,9.788055163E0
5.072485386E0,1.785943031E0,9.547661781E0,-1.122832060E0,9.777944050E0
5.074991427E0,1.817049742E0,9.526125908E0,-1.110867858E0,9.761289463E0
5.077497469E0,1.857727647E0,9.514162064E0,-1.103689432E0,9.756462584E0
5.080003511E0,1.929512382E0,9.514162064E0,-1.091725349E0,9.769040999E0
5.082509552E0,1.977667928E0,9.521340370E0,-1.091725349E0,9.785650572E0
5.085015594E0,1.999203324E0,9.523733139E0,-1.082154036E0,9.791290221E0
5.087521636E0,2.035095692E0,9.540482521E0,-1.079761267E0,9.814698447E0
5.090027677E0,2.047059774E0,9.542876244E0,-1.034297585E0,9.814617273E0
5.092533719E0,2.039881229E0,9.523733139E0,-1.012762189E0,9.792256920E0
5.095039761E0,2.020738840E0,9.523733139E0,-1.010369420E0,9.788039882E0
5.097545802E0,2.001596212E0,9.540482521E0,-1.015154958E0,9.800904740E0
5.100051844E0,1.992024899E0,9.554840088E0,-9.960124493E-1,9.810972077E0
5.102557886E0,1.989632010E0,9.571589470E0,-9.720842242E-1,9.824403710E0
5.105063927E0,1.955833435E0,9.571589470E0,-9.649057388E-1,9.816906462E0
5.107569969E0,1.898405671E0,9.552447319E0,-9.577272534E-1,9.786237038E0
5.110076011E0,1.848156333E0,9.547661781E0,-9.625129104E-1,9.772408016E0
5.112582052E0,1.800299883E0,9.533304214E0,-9.625129104E-1,9.749430753E0
5.115088094E0,1.766800404E0,9.542876244E0,-9.457631707E-1,9.751027569E0
5.117594136E0,1.745265007E0,9.545269012E0,-9.577272534E-1,9.750659052E0
5.120100177E0,1.721336842E0,9.554840088E0,-9.792626500E-1,9.757916015E0
5.122606219E0,1.716551185E0,9.557232857E0,-9.960124493E-1,9.761111035E0
5.125112261E0,1.690230131E0,9.538089752E0,-1.007976532E0,9.738996391E0
5.127618302E0,1.671087503E0,9.530911446E0,-9.912267923E-1,9.726938726E0
5.130124344E0,1.661516190E0,9.504590988E0,-9.792626500E-1,9.698290635E0
5.132630386E0,1.644766450E0,9.499805450E0,-9.696913958E-1,9.689781302E0
5.135136427E0,1.635195136E0,9.499805450E0,-9.433703423E-1,9.685562159E0
5.137642469E0,1.661516190E0,9.490233421E0,-9.433703423E-1,9.680656695E0
5.140148511E0,1.685444474E0,9.487840652E0,-9.577272534E-1,9.683856918E0
5.142654552E0,1.695015788E0,9.504590988E0,-9.696913958E-1,9.703124743E0
5.145160594E0,1.718943954E0,9.528518677E0,-9.553344250E-1,9.729342236E0
5.147666636E0,1.730908036E0,9.526125908E0,-9.337990284E-1,9.727029252E0
5.150172677E0,1.766800404E0,9.518947601E0,-9.242277741E-1,9.725540812E0
5.152678719E0,1.795514345E0,9.495018959E0,-9.361918569E-1,9.708538097E0
5.155184761E0,1.807478428E0,9.502198219E0,-9.361918569E-1,9.717777753E0
5.157690802E0,1.812264085E0,9.495018959E0,-9.433703423E-1,9.712344400E0
5.160196844E0,1.812264085E0,9.490233421E0,-9.361918569E-1,9.706971036E0
5.162702886E0,1.812264085E0,9.523733139E0,-9.242277741E-1,9.738582597E0
5.165208927E0,1.800299883E0,9.528518677E0,-9.026923180E-1,9.739024657E0
5.167714969E0,1.800299883E0,9.518947601E0,-9.074779749E-1,9.730105826E0
5.170221011E0,1.805085540E0,9.528518677E0,-9.122636318E-1,9.740802170E0
5.172727052E0,1.802692771E0,9.533304214E0,-9.290133715E-1,9.746622816E0
5.175233094E0,1.802692771E0,9.535696983E0,-9.122636318E-1,9.747381347E0
5.177739136E0,1.809871197E0,9.502198219E0,-8.979067206E-1,9.714609680E0
5.180245177E0,1.800299883E0,9.492626190E0,-9.098708034E-1,9.704581214E0
5.182751219E0,1.814656854E0,9.497411728E0,-9.409775138E-1,9.714898235E0
5.185257261E0,1.821835399E0,9.518947601E0,-9.601200819E-1,9.739162091E0
5.187763302E0,1.824228168E0,9.550054550E0,-9.744769931E-1,9.771435705E0
5.190269344E0,1.819442511E0,9.571589470E0,-9.672985673E-1,9.790881602E0
5.192775386E0,1.776371717E0,9.564411163E0,-9.601200819E-1,9.775238511E0
5.195281427E0,1.757229090E0,9.583553314E0,-9.840483069E-1,9.792890241E0
5.197787469E0,1.745265007E0,9.609874725E0,-1.019940615E0,9.820179277E0
5.200293459E0,1.726122379E0,9.595518112E0,-1.031904817E0,9.803993771E0
5.202799500E0,1.702194214E0,9.581160545E0,-1.031904817E0,9.785751381E0
5.205305594E0,1.630409479E0,9.533304214E0,-1.022333503E0,9.725599730E0
5.207811636E0,1.592124343E0,9.516554832E0,-1.024726272E0,9.703078879E0
5.210317677E0,1.606481314E0,9.497411728E0,-1.041476011E0,9.688461386E0
5.212823719E0,1.608874083E0,9.490233421E0,-1.058225870E0,9.683638169E0
5.215329709E0,1.599302888E0,9.499805450E0,-1.065404296E0,9.692221605E0
5.217835750E0,1.623231053E0,9.521340370E0,-1.074975610E0,9.718352435E0
5.220341792E0,1.630409479E0,9.542876244E0,-1.086939692E0,9.741979263E0
5.222847834E0,1.644766450E0,9.573982239E0,-1.101296663E0,9.776463927E0
5.225353875E0,1.659123421E0,9.562018394E0,-1.086939692E0,9.765568299E0
5.227859917E0,1.673480392E0,9.564411163E0,-1.103689432E0,9.772237609E0
5.230365959E0,1.702194214E0,9.550054550E0,-1.082154036E0,9.760740976E0
5.232872000E0,1.730908036E0,9.547661781E0,-1.072582722E0,9.762393242E0
5.235378042E0,1.759621978E0,9.547661781E0,-1.065404296E0,9.766739543E0
5.237884084E0,1.805085540E0,9.557232857E0,-1.060618639E0,9.783861486E0
5.240390125E0,1.843370795E0,9.562018394E0,-1.072582722E0,9.796971234E0
5.242896167E0,1.888834357E0,9.554840088E0,-1.082154036E0,9.799679673E0
5.245402209E0,1.939083695E0,9.538089752E0,-1.067797065E0,9.791598045E0
5.247908250E0,1.965703845E0,9.545269012E0,-1.060618639E0,9.803115016E0
5.250414292E0,1.989632010E0,9.526125908E0,-1.051047325E0,9.788279258E0
5.252920334E0,2.023131609E0,9.523733139E0,-1.031904817E0,9.790780457E0
5.255426375E0,2.030309916E0,9.511769295E0,-1.024726272E0,9.779876144E0
5.257932417E0,2.047059774E0,9.483055115E0,-1.010369420E0,9.753954808E0
5.260438459E0,2.044667006E0,9.471091270E0,-1.007976532E0,9.741573266E0
5.262944500E0,2.054238319E0,9.466305733E0,-9.960124493E-1,9.737704047E0
5.265450542E0,2.075773716E0,9.461520195E0,-1.000798106E0,9.738110585E0
5.267956584E0,2.068595171E0,9.473484039E0,-1.015154958E0,9.749693606E0
5.270462625E0,2.078166485E0,9.463912964E0,-1.036690354E0,9.744698631E0
5.272968667E0,2.080559254E0,9.473484039E0,-1.072582722E0,9.758384105E0
5.275474709E0,2.070987940E0,9.506983757E0,-1.106082320E0,9.792606870E0
5.277980750E0,2.066202402E0,9.516554832E0,-1.132403374E0,9.803894412E0
5.280486792E0,2.020738840E0,9.526125908E0,-1.149153113E0,9.805662300E0
5.282992834E0,1.972882271E0,9.487840652E0,-1.144367456E0,9.758122851E0
5.285498875E0,1.934298038E0,9.456734657E0,-1.120439172E0,9.717341366E0
5.288004917E0,1.912762642E0,9.439984322E0,-1.103689432E0,9.694848904E0
5.290510959E0,1.874477386E0,9.416056633E0,-1.094118118E0,9.662964475E0
5.293017000E0,1.850549221E0,9.423234940E0,-1.070189953E0,9.662670215E0
5.295523042E0,1.881655931E0,9.428020477E0,-1.074975610E0,9.673870566E0
5.298029084E0,1.900798440E0,9.411270142E0,-1.070189953E0,9.660763268E0
5.300535125E0,1.929512382E0,9.432806015E0,-1.067797065E0,9.687158403E0
5.303041167E0,1.946262121E0,9.456734657E0,-1.086939692E0,9.715925304E0
5.305547209E0,1.970489502E0,9.487840652E0,-1.094118118E0,9.751873850E0
5.308053250E0,2.003988981E0,9.511769295E0,-1.125224829E0,9.785492214E0
5.310559292E0,2.030309916E0,9.542876244E0,-1.134796143E0,9.822240459E0
5.313065334E0,2.020738840E0,9.542876244E0,-1.146760225E0,9.821656249E0
5.315571375E0,2.011167526E0,9.547661781E0,-1.149153113E0,9.824621783E0
5.318077417E0,1.984846354E0,9.550054550E0,-1.137188911E0,9.820201402E0
5.320583459E0,1.943869352E0,9.535696983E0,-1.130010486E0,9.797196983E0
5.323089500E0,1.907976985E0,9.538089752E0,-1.113260746E0,9.790550637E0
5.325595542E0,1.884048700E0,9.509376526E0,-1.098903775E0,9.756304163E0
5.328101584E0,1.884048700E0,9.514162064E0,-1.110867858E0,9.762322811E0
5.330607625E0,1.879263043E0,9.509376526E0,-1.127617717E0,9.758657347E0
5.333113667E0,1.850549221E0,9.533304214E0,-1.130010486E0,9.776775816E0
5.335619709E0,1.829013824E0,9.514162064E0,-1.108475089E0,9.751578763E0
5.338125750E0,1.809871197E0,9.497411728E0,-1.086939692E0,9.729229218E0
5.340631792E0,1.812264085E0,9.502198219E0,-1.086939692E0,9.734346922E0
5.343137834E0,1.821835399E0,9.511769295E0,-1.077368379E0,9.744411832E0
5.345643875E0,1.843370795E0,9.518947601E0,-1.089332461E0,9.756793763E0
5.348149917E0,1.855334878E0,9.526125908E0,-1.101296663E0,9.767404807E0
5.350655959E0,1.862513304E0,9.540482521E0,-1.106082320E0,9.783311333E0
5.353162000E0,1.860120535E0,9.528518677E0,-1.110867858E0,9.771731882E0
5.355668042E0,1.857727647E0,9.516554832E0,-1.120439172E0,9.760704474E0
5.358174084E0,1.867298961E0,9.530911446E0,-1.118046403E0,9.776252153E0
5.360680125E0,1.852941990E0,9.523733139E0,-1.110867858E0,9.765700913E0
5.363186167E0,1.857727647E0,9.506983757E0,-1.101296663E0,9.749192095E0
5.365692209E0,1.874477386E0,9.478269577E0,-1.096511006E0,9.723867339E0
5.368198250E0,1.872084618E0,9.444769859E0,-1.063011408E0,9.687020789E0
5.370704292E0,1.872084618E0,9.454340935E0,-1.048654556E0,9.694789307E0
5.373210334E0,1.881655931E0,9.456734657E0,-1.060618639E0,9.700276868E0
5.375716375E0,1.891227245E0,9.456734657E0,-1.077368379E0,9.703983383E0
5.378222417E0,1.910369754E0,9.454340935E0,-1.074975610E0,9.705135119E0
5.380728459E0,1.924726725E0,9.459127426E0,-1.084546804E0,9.713696845E0
5.383234500E0,1.907976985E0,9.454340935E0,-1.091725349E0,9.706534033E0
5.385740542E0,1.891227245E0,9.459127426E0,-1.096511006E0,9.708458608E0
5.388246584E0,1.884048700E0,9.471091270E0,-1.118046403E0,9.721174678E0
5.390752625E0,1.831406593E0,9.447162628E0,-1.101296663E0,9.685854953E0
5.393258667E0,1.840977907E0,9.439984322E0,-1.079761267E0,9.678243024E0
5.395764709E0,1.860120535E0,9.444769859E0,-1.086939692E0,9.687371367E0
5.398270750E0,1.862513304E0,9.466305733E0,-1.122832060E0,9.712911606E0
5.400776740E0,1.867298961E0,9.492626190E0,-1.113260746E0,9.738383176E0
5.403282782E0,1.864906192E0,9.478269577E0,-1.101296663E0,9.722567748E0
5.405788823E0,1.864906192E0,9.473484039E0,-1.106082320E0,9.718446020E0
5.408294865E0,1.860120535E0,9.456734657E0,-1.103689432E0,9.700928262E0
5.410800907E0,1.879263043E0,9.466305733E0,-1.113260746E0,9.715035939E0
5.413306948E0,1.891227245E0,9.447162628E0,-1.132403374E0,9.700925709E0
5.415812990E0,1.929512382E0,9.451948166E0,-1.125224829E0,9.712284648E0
5.418319032E0,1.972882271E0,9.463912964E0,-1.137188911E0,9.734018269E0
5.420825073E0,2.037488461E0,9.485447884E0,-1.185045362E0,9.773914942E0
5.423331115E0,2.068595171E0,9.466305733E0,-1.192223907E0,9.762757195E0
5.425837157E0,2.073380709E0,9.439984322E0,-1.158724308E0,9.734210475E0
5.428343198E0,2.094916344E0,9.442377090E0,-1.149153113E0,9.740005774E0
5.430849240E0,2.147558212E0,9.456734657E0,-1.158724308E0,9.766497769E0
5.433355282E0,2.171486616E0,9.444769859E0,-1.189831018E0,9.763950516E0
5.435861323E0,2.181057930E0,9.435198784E0,-1.199402332E0,9.757999577E0
5.438367365E0,2.221735716E0,9.404091835E0,-1.185045362E0,9.735367756E0
5.440873407E0,2.264806747E0,9.365806580E0,-1.165902853E0,9.706029670E0
5.443379448E0,2.295913219E0,9.351449966E0,-1.177866936E0,9.700938331E0
5.445885490E0,2.336591244E0,9.365806580E0,-1.192223907E0,9.726221742E0
5.448391532E0,2.384447813E0,9.389735222E0,-1.216152072E0,9.763797661E0
5.450897573E0,2.396411896E0,9.394520760E0,-1.223330617E0,9.772223292E0
5.453403615E0,2.391626120E0,9.382556915E0,-1.230509043E0,9.760450925E0
5.455909657E0,2.382055044E0,9.396913528E0,-1.228116274E0,9.771613975E0
5.458415698E0,2.403590441E0,9.408877373E0,-1.216152072E0,9.786891554E0
5.460921740E0,2.405983210E0,9.428020477E0,-1.266401410E0,9.812242244E0
5.463427782E0,2.389233351E0,9.423234940E0,-1.280758262E0,9.805413528E0
5.465933823E0,2.341377020E0,9.399306297E0,-1.287936807E0,9.771785223E0
5.468439865E0,2.276770830E0,9.365806580E0,-1.259222865E0,9.720476353E0
5.470945907E0,2.243271112E0,9.344271660E0,-1.242473125E0,9.689758387E0
5.473451948E0,2.226521492E0,9.334700584E0,-1.220937729E0,9.673919676E0
5.475957990E0,2.231307030E0,9.351449966E0,-1.216152072E0,9.690581685E0
5.478464032E0,2.214557409E0,9.346664429E0,-1.211366415E0,9.681518944E0
5.480970073E0,2.183450699E0,9.325128555E0,-1.175474167E0,9.649208208E0
5.483476115E0,2.185843468E0,9.329915047E0,-1.185045362E0,9.655545503E0
5.485982157E0,2.178664923E0,9.325128555E0,-1.213759303E0,9.652865640E0
5.488488198E0,2.185843468E0,9.313164711E0,-1.271187067E0,9.650329795E0
5.490994240E0,2.183450699E0,9.315557480E0,-1.335793257E0,9.660818378E0
5.493500282E0,2.159522533E0,9.305986404E0,-1.357328653E0,9.649210414E0
5.496006323E0,2.135594130E0,9.320343018E0,-1.311864972E0,9.651453049E0
5.498512365E0,2.082952023E0,9.279664993E0,-1.275972724E0,9.595779171E0
5.501018407E0,2.059023857E0,9.291629791E0,-1.237687469E0,9.597178423E0
5.503524448E0,2.032702923E0,9.289237022E0,-1.228116274E0,9.588017272E0
5.506030490E0,2.008774519E0,9.289237022E0,-1.216152072E0,9.581446936E0
5.508536532E0,1.989632010E0,9.289237022E0,-1.201795220E0,9.575639495E0
5.511042573E0,1.984846354E0,9.303593636E0,-1.146760225E0,9.581833259E0
5.513548615E0,1.970489502E0,9.337093353E0,-1.115653515E0,9.607748120E0
5.516054657E0,1.987239242E0,9.375378609E0,-1.079761267E0,9.644310668E0
5.518560698E0,2.013560295E0,9.401699066E0,-1.079761267E0,9.675342619E0
5.521066740E0,2.042274237E0,9.372985840E0,-1.058225870E0,9.651092664E0
5.523572782E0,2.059023857E0,9.329915047E0,-1.053440213E0,9.612316594E0
5.526078823E0,2.099701881E0,9.344271660E0,-1.055832982E0,9.635296785E0
5.528584865E0,2.106880426E0,9.344271660E0,-1.084546804E0,9.640051854E0
5.531090907E0,2.161915302E0,9.361021042E0,-1.182652593E0,9.679941109E0
5.533596948E0,2.207378864E0,9.356235504E0,-1.194616675E0,9.687041512E0
5.536102990E0,2.216950178E0,9.365806580E0,-1.194616675E0,9.698469466E0
5.538609032E0,2.216950178E0,9.363413811E0,-1.197009563E0,9.696453897E0
5.541115073E0,2.267199516E0,9.372985840E0,-1.170688510E0,9.714091249E0
5.543621115E0,2.300698996E0,9.399306297E0,-1.192223907E0,9.749952440E0
5.546127157E0,2.334198475E0,9.437591553E0,-1.240080357E0,9.800735489E0
5.548633198E0,2.372483730E0,9.475876808E0,-1.283151150E0,9.852278782E0
5.551139240E0,2.403590441E0,9.475876808E0,-1.388435364E0,9.874069123E0
5.553645282E0,2.327019930E0,9.396913528E0,-1.388435364E0,9.779813821E0
5.556151323E0,2.214557409E0,9.298808098E0,-1.323829174E0,9.650109856E0
5.558657365E0,2.166700840E0,9.282057762E0,-1.309472203E0,9.621117725E0
5.561163407E0,2.169093609E0,9.317950249E0,-1.319043517E0,9.657589747E0
5.563669448E0,2.207378864E0,9.351449966E0,-1.453340650E0,9.717733119E0
5.566175490E0,2.216950178E0,9.329915047E0,-1.570588946E0,9.717455043E0
5.568681532E0,2.204986095E0,9.317950249E0,-1.584945917E0,9.705576442E0
5.571187573E0,2.204986095E0,9.317950249E0,-1.613659739E0,9.710306806E0
5.573693615E0,2.236092806E0,9.322735786E0,-1.628016710E0,9.724399827E0
5.576199657E0,2.271985054E0,9.322735786E0,-1.620838284E0,9.731517630E0
5.578705698E0,2.317448616E0,9.332307816E0,-1.592124343E0,9.746660822E0
5.581211740E0,2.374876499E0,9.365806580E0,-1.575374603E0,9.789799610E0
5.583717782E0,2.477767944E0,9.408877373E0,-1.587338686E0,9.858293539E0
5.586223823E0,2.545065880E0,9.418449402E0,-1.630409479E0,9.891551169E0
5.588729865E0,2.571387053E0,9.392127991E0,-1.671087503E0,9.880113006E0
5.591235907E0,2.568994284E0,9.361021042E0,-1.726122379E0,9.859408960E0
5.593741948E0,2.592922449E0,9.353842735E0,-1.728515267E0,9.859279171E0
5.596247990E0,2.554637194E0,9.329915047E0,-1.750050664E0,9.830369438E0
5.598754032E0,2.496910334E0,9.329915047E0,-1.764407635E0,9.818096063E0
5.601260073E0,2.468196630E0,9.361021042E0,-1.764407635E0,9.840418886E0
5.603766115E0,2.408375978E0,9.365806580E0,-1.747657895E0,9.827151971E0
5.606272157E0,2.343769789E0,9.346664429E0,-1.721336842E0,9.788584846E0
5.608778198E0,2.286342144E0,9.310771942E0,-1.659123421E0,9.729877958E0
5.611284240E0,2.224128723E0,9.265308380E0,-1.606481314E0,9.662994886E0
5.613790282E0,2.204986095E0,9.202795982E0,-1.577767372E0,9.593892195E0
5.616296323E0,2.188236237E0,9.166903496E0,-1.525125384E0,9.547067873E0
5.618802365E0,2.193022013E0,9.154939651E0,-1.522732496E0,9.536298015E0
5.621308407E0,2.197807550E0,9.145368576E0,-1.510768414E0,9.526308079E0
5.623814448E0,2.262413740E0,9.150154114E0,-1.496411443E0,9.543745776E0
5.626320490E0,2.291127682E0,9.083154678E0,-1.479661703E0,9.483794795E0
5.628826532E0,2.327019930E0,9.054440498E0,-1.400399446E0,9.452990696E0
5.631332573E0,2.405983210E0,9.052047729E0,-1.302293777E0,9.456441846E0
5.633838615E0,2.518445730E0,9.126225471E0,-1.295115232E0,9.555515879E0
5.636344657E0,2.671885490E0,9.131011009E0,-1.314257860E0,9.604249468E0
5.638850646E0,2.815454960E0,9.121439934E0,-1.319043517E0,9.636769630E0
5.641356688E0,2.949453115E0,9.150154114E0,-1.309472203E0,9.702541494E0
5.643862782E0,3.054737091E0,9.164510727E0,-1.302293777E0,9.747596865E0
5.646368823E0,3.160320520E0,9.212367058E0,-1.275972724E0,9.822598383E0
5.648874865E0,3.232105255E0,9.219545364E0,-1.287936807E0,9.854202267E0
5.651380907E0,3.313461065E0,9.233902931E0,-1.304686546E0,9.896776978E0
5.653886948E0,3.385245800E0,9.248259544E0,-1.331007600E0,9.937895902E0
5.656392938E0,3.399602890E0,9.270093918E0,-1.321436286E0,9.961833913E0
5.658898979E0,3.399602890E0,9.296415329E0,-1.364507079E0,9.992122765E0
5.661405021E0,3.356531858E0,9.255437851E0,-1.412662625E0,9.946107360E0
5.663911063E0,3.267997503E0,9.229117393E0,-1.410269856E0,9.891677139E0
5.666417104E0,3.150749207E0,9.193224907E0,-1.388435364E0,9.816840506E0
5.668923146E0,3.076272726E0,9.190832138E0,-1.374078393E0,9.788919282E0
5.671429188E0,2.997309446E0,9.226723671E0,-1.400399446E0,9.801908601E0
5.673935229E0,2.915953398E0,9.209974289E0,-1.424626827E0,9.765038260E0
5.676441271E0,2.848954439E0,9.217152596E0,-1.465304732E0,9.758051103E0
5.678947313E0,2.765205622E0,9.186046600E0,-1.477268934E0,9.706293720E0
5.681453354E0,2.676671267E0,9.147761345E0,-1.460519075E0,9.642573446E0
5.683959396E0,2.621636391E0,9.162117958E0,-1.482054472E0,9.644369772E0
5.686465438E0,2.604886532E0,9.224330902E0,-1.522732496E0,9.705278393E0
5.688971479E0,2.612065077E0,9.260522842E0,-1.582553029E0,9.751135389E0
5.691477521E0,2.633600473E0,9.265308380E0,-1.675873160E0,9.777031333E0
5.693983563E0,2.612065077E0,9.219545364E0,-1.711765528E0,9.734117418E0
5.696489604E0,2.592922449E0,9.183652878E0,-1.745265007E0,9.700962682E0
5.698995646E0,2.597707987E0,9.214759827E0,-1.778764486E0,9.737755827E0
5.701501688E0,2.597707987E0,9.243474007E0,-1.821835399E0,9.772869728E0
5.704007729E0,2.602493763E0,9.229117393E0,-1.879263043E0,9.771448779E0
5.706513771E0,2.590529680E0,9.190832138E0,-1.931905150E0,9.742407142E0
5.709019813E0,2.578565598E0,9.169296265E0,-1.965703845E0,9.725686924E0
5.711525854E0,2.609672308E0,9.176474571E0,-2.008774519E0,9.749525639E0
5.714031896E0,2.619243383E0,9.147761345E0,-2.015953064E0,9.726563642E0
5.716537938E0,2.573779821E0,9.095118523E0,-1.980060697E0,9.657440855E0
5.719043979E0,2.523231506E0,9.068798065E0,-1.915155411E0,9.606123871E0
5.721550021E0,2.504088879E0,9.059226990E0,-1.826620936E0,9.574789753E0
5.724056063E0,2.540280342E0,9.056833267E0,-1.747657895E0,9.567317344E0
5.726562104E0,2.612065077E0,9.078369141E0,-1.735693693E0,9.604806235E0
5.729068146E0,2.786741018E0,9.322735786E0,-1.838585138E0,9.902510962E0
5.731574188E0,2.889632463E0,9.296415329E0,-2.023131609E0,9.943157207E0
5.734080229E0,2.805883646E0,9.123832703E0,-1.939083695E0,9.740500593E0
5.736586271E0,2.750848770E0,9.032905579E0,-1.848156333E0,9.621654430E0
5.739092313E0,2.688635349E0,9.011369705E0,-1.805085540E0,9.575587596E0
5.741598354E0,2.679064035E0,9.073583603E0,-1.754836321E0,9.622201100E0
5.744104396E0,2.717349291E0,9.116654396E0,-1.747657895E0,9.672211881E0
5.746610438E0,2.731706142E0,9.095118523E0,-1.740479350E0,9.654670774E0
5.749116479E0,2.753241539E0,9.037691116E0,-1.730908036E0,9.605011313E0
5.751622521E0,2.810669184E0,9.013762474E0,-1.721336842E0,9.597435893E0
5.754128563E0,2.872882605E0,8.994620323E0,-1.726122379E0,9.598757612E0
5.756634604E0,2.975774050E0,8.992227554E0,-1.752443433E0,9.632572116E0
5.759140646E0,3.064308405E0,9.008976936E0,-1.778764486E0,9.680684611E0
5.761646688E0,3.148356438E0,9.011369705E0,-1.754836321E0,9.705482097E0
5.764152729E0,3.198605776E0,8.953942299E0,-1.723729610E0,9.663095020E0
5.766658771E0,3.272783279E0,8.918049812E0,-1.690230131E0,9.648813437E0
5.769164813E0,3.351746321E0,8.925228119E0,-1.685444474E0,9.681664291E0
5.771670854E0,3.468994617E0,8.956335068E0,-1.685444474E0,9.751440128E0
5.774176896E0,3.598206997E0,9.020941734E0,-1.673480392E0,9.855202686E0
5.776682938E0,3.715754509E0,9.061619759E0,-1.723729610E0,9.944396814E0
5.779188979E0,3.787539244E0,9.107083321E0,-1.762014747E0,1.001943692E1
5.781695021E0,3.837788343E0,9.085547447E0,-1.790728688E0,1.002409602E1
5.784201063E0,3.856930971E0,9.049654961E0,-1.783550143E0,9.997660853E0
5.786707104E0,3.849752426E0,9.042476654E0,-1.745265007E0,9.981629513E0
