"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.985463753E0,1.711765528E0,9.566803932E0,1.510768414E0,9.835461346E0
1.987969795E0,1.671087503E0,9.547661781E0,1.498804331E0,9.807996399E0
1.990475888E0,1.642373681E0,9.547661781E0,1.491625786E0,9.802050004E0
1.992981930E0,1.606481314E0,9.552447319E0,1.482054472E0,9.799312091E0
1.995488024E0,1.556231976E0,9.545269012E0,1.477268934E0,9.783472900E0
1.997994065E0,1.513161182E0,9.528518677E0,1.472483277E0,9.759637900E0
2.000500159E0,1.448554993E0,9.538089752E0,1.446162224E0,9.755247453E0
2.003006201E0,1.378864050E0,9.557232857E0,1.398006678E0,9.756863667E0
2.005512295E0,1.316650629E0,9.581160545E0,1.319043517E0,9.760741881E0
2.008018336E0,1.278365493E0,9.602696419E0,1.237687469E0,9.766159282E0
2.010524378E0,1.218544960E0,9.636196136E0,1.170688510E0,9.783232563E0
2.013030472E0,1.163509965E0,9.664909363E0,1.120439172E0,9.798959759E0
2.015536513E0,1.091725349E0,9.691230774E0,1.101296663E0,9.814513360E0
2.018042607E0,1.039083242E0,9.703194618E0,1.106082320E0,9.821155629E0
2.020548649E0,9.816554785E-1,9.707980156E0,1.149153113E0,9.824921326E0
2.023054742E0,9.242277741E-1,9.696016312E0,1.185045362E0,9.811791977E0
2.025560784E0,8.763712645E-1,9.679266930E0,1.213759303E0,9.794357893E0
2.028066878E0,8.428717852E-1,9.638588905E0,1.223330617E0,9.752403126E0
2.030572920E0,8.066803217E-1,9.614660263E0,1.235294700E0,9.727197855E0
2.033079013E0,7.779664397E-1,9.581160545E0,1.268794179E0,9.696066617E0
2.035585055E0,7.660023570E-1,9.545269012E0,1.304686546E0,9.664425855E0
2.038091149E0,7.755736113E-1,9.521340370E0,1.328614831E0,9.644825257E0
2.040597190E0,8.090731502E-1,9.509376526E0,1.381256819E0,9.643169172E0
2.043103284E0,8.377870321E-1,9.487840652E0,1.434198022E0,9.632130155E0
2.045609326E0,8.787640929E-1,9.473484039E0,1.460519075E0,9.625603469E0
2.048115420E0,9.433703423E-1,9.466305733E0,1.479661703E0,9.627579685E0
2.050621461E0,1.010369420E0,9.437591553E0,1.503589988E0,9.609878435E0
2.053127503E0,1.101296663E0,9.435198784E0,1.541875124E0,9.623575704E0
2.055633597E0,1.201795220E0,9.439984322E0,1.592124343E0,9.648444210E0
2.058139638E0,1.271187067E0,9.435198784E0,1.642373681E0,9.661070539E0
2.060645732E0,1.345364571E0,9.430413246E0,1.702194214E0,9.676784846E0
2.063151774E0,1.441376567E0,9.442377090E0,1.716551185E0,9.704771996E0
2.065657867E0,1.501197100E0,9.466305733E0,1.738086581E0,9.740917920E0
2.068163909E0,1.534696579E0,9.480662346E0,1.771586061E0,9.766103075E0
2.070670003E0,1.577767372E0,9.497411728E0,1.776371717E0,9.790080484E0
2.073176045E0,1.639980793E0,9.526125908E0,1.781157374E0,9.828994527E0
2.075682138E0,1.678265929E0,9.538089752E0,1.771586061E0,9.845316136E0
2.078188180E0,1.704586983E0,9.533304214E0,1.771586061E0,9.845203055E0
2.080694274E0,1.723729610E0,9.550054550E0,1.747657895E0,9.860481418E0
2.083200315E0,1.752443433E0,9.535696983E0,1.738086581E0,9.849950249E0
2.085706357E0,1.783550143E0,9.547661781E0,1.742872238E0,9.867953194E0
2.088212451E0,1.812264085E0,9.530911446E0,1.735693693E0,9.855719491E0
2.090718492E0,1.840977907E0,9.497411728E0,1.721336842E0,9.826140122E0
2.093224586E0,1.884048700E0,9.490233421E0,1.678265929E0,9.819915805E0
2.095730628E0,1.924726725E0,9.461520195E0,1.663909078E0,9.797628835E0
2.098236722E0,1.965703845E0,9.425627708E0,1.635195136E0,9.766284475E0
2.100742763E0,1.996810555E0,9.439984322E0,1.618445396E0,9.783655855E0
2.103248857E0,2.032702923E0,9.435198784E0,1.601695657E0,9.783674475E0
2.105754899E0,2.042274237E0,9.423234940E0,1.584945917E0,9.771401862E0
2.108260992E0,2.061416626E0,9.411270142E0,1.546660781E0,9.757745834E0
2.110767034E0,2.063809633E0,9.394520760E0,1.515554070E0,9.737208771E0
2.113273076E0,2.051845312E0,9.399306297E0,1.505982757E0,9.737813518E0
2.115779170E0,2.039881229E0,9.396913528E0,1.482054472E0,9.729315739E0
2.118285211E0,2.013560295E0,9.411270142E0,1.453340650E0,9.733377101E0
2.120791305E0,2.006381750E0,9.420842171E0,1.405484200E0,9.734126605E0
2.123297347E0,2.003988981E0,9.423234940E0,1.383649707E0,9.732821537E0
2.125803440E0,2.023131609E0,9.411270142E0,1.381256819E0,9.724861829E0
2.128309482E0,2.049452543E0,9.425627708E0,1.376471281E0,9.743581816E0
2.130815576E0,2.090130568E0,9.430413246E0,1.364507079E0,9.755163728E0
2.133321617E0,2.123630047E0,9.420842171E0,1.347757339E0,9.750821587E0
2.135827711E0,2.166700840E0,9.408877373E0,1.333400369E0,9.746769849E0
2.138333753E0,2.207378864E0,9.406484604E0,1.304686546E0,9.749701587E0
2.140839847E0,2.214557409E0,9.404091835E0,1.307079315E0,9.749341726E0
2.143345888E0,2.238485575E0,9.394520760E0,1.304686546E0,9.745257562E0
2.145851930E0,2.216950178E0,9.418449402E0,1.285543919E0,9.760874981E0
2.148358024E0,2.185843468E0,9.447162628E0,1.268794179E0,9.779398348E0
2.150864065E0,2.154736757E0,9.454340935E0,1.242473125E0,9.776051988E0
2.153370159E0,2.102094650E0,9.459127426E0,1.208973646E0,9.765014637E0
2.155876201E0,2.080559254E0,9.492626190E0,1.189831018E0,9.790524840E0
2.158382295E0,2.059023857E0,9.511769295E0,1.201795220E0,9.806000516E0
2.160888336E0,2.049452543E0,9.521340370E0,1.235294700E0,9.817440153E0
2.163394430E0,2.054238319E0,9.516554832E0,1.278365493E0,9.819314094E0
2.165900472E0,2.073380709E0,9.497411728E0,1.292722464E0,9.806674689E0
2.168406565E0,2.075773716E0,9.490233421E0,1.304686546E0,9.801814827E0
2.170912607E0,2.087737799E0,9.480662346E0,1.323829174E0,9.797659481E0
2.173418701E0,2.078166485E0,9.449555397E0,1.333400369E0,9.766822906E0
2.175924742E0,2.080559254E0,9.432806015E0,1.338186026E0,9.751784348E0
2.178430784E0,2.066202402E0,9.399306297E0,1.371685624E0,9.720991343E0
2.180936878E0,2.061416626E0,9.394520760E0,1.393221021E0,9.718411579E0
2.183442920E0,2.090130568E0,9.396913528E0,1.410269856E0,9.729310907E0
2.185949013E0,2.116451740E0,9.404091835E0,1.415055513E0,9.742622507E0
2.188455055E0,2.154736757E0,9.408877373E0,1.434198022E0,9.758421382E0
2.190961149E0,2.197807550E0,9.413662910E0,1.453340650E0,9.775459399E0
2.193467190E0,2.231307030E0,9.423234940E0,1.436590910E0,9.789784534E0
2.195973284E0,2.271985054E0,9.430413246E0,1.419841170E0,9.803599289E0
2.198479326E0,2.286342144E0,9.435198784E0,1.429412484E0,9.812928031E0
2.200985420E0,2.286342144E0,9.439984322E0,1.436590910E0,9.818577180E0
2.203491461E0,2.291127682E0,9.483055115E0,1.441376567E0,9.861803424E0
2.205997555E0,2.288734913E0,9.478269577E0,1.477268934E0,9.861958486E0
2.208503597E0,2.269592285E0,9.490233421E0,1.510768414E0,9.874107592E0
2.211009638E0,2.274377823E0,9.516554832E0,1.520339727E0,9.901971685E0
2.213515732E0,2.226521492E0,9.514162064E0,1.517946839E0,9.888419506E0
2.216021774E0,2.200200319E0,9.518947601E0,1.515554070E0,9.886766358E0
2.218527867E0,2.173879385E0,9.506983757E0,1.508375525E0,9.868317408E0
2.221033909E0,2.142772675E0,9.475876808E0,1.508375525E0,9.831526471E0
2.223540003E0,2.109273195E0,9.487840652E0,1.472483277E0,9.830379477E0
2.226046045E0,2.078166485E0,9.492626190E0,1.448554993E0,9.824817530E0
2.228552138E0,2.066202402E0,9.487840652E0,1.395613790E0,9.809997475E0
2.231058180E0,2.044667006E0,9.483055115E0,1.340578914E0,9.793168501E0
2.233564274E0,2.015953064E0,9.490233421E0,1.307079315E0,9.789640110E0
2.236070315E0,2.018345833E0,9.504590988E0,1.302293777E0,9.803414652E0
2.238576409E0,2.011167526E0,9.490233421E0,1.290329576E0,9.786433243E0
2.241082451E0,2.003988981E0,9.485447884E0,1.264008522E0,9.776881452E0
2.243588545E0,1.984846354E0,9.483055115E0,1.240080357E0,9.767586634E0
2.246094586E0,1.999203324E0,9.495018959E0,1.211366415E0,9.778527883E0
2.248600628E0,2.015953064E0,9.483055115E0,1.199402332E0,9.768877470E0
2.251106722E0,2.039881229E0,9.473484039E0,1.197009563E0,9.764263780E0
2.253612763E0,2.049452543E0,9.480662346E0,1.185045362E0,9.771772959E0
2.256118857E0,2.044667006E0,9.478269577E0,1.173081279E0,9.767004506E0
2.258624899E0,2.061416626E0,9.466305733E0,1.168295622E0,9.758345013E0
2.261130992E0,2.090130568E0,9.492626190E0,1.194616675E0,9.793145908E0
2.263637034E0,2.121237278E0,9.504590988E0,1.216152072E0,9.814067623E0
2.266143128E0,2.157129526E0,9.504590988E0,1.280758262E0,9.830096610E0
2.268649170E0,2.216950178E0,9.487840652E0,1.340578914E0,9.835199040E0
2.271155263E0,2.293520451E0,9.492626190E0,1.371685624E0,9.861628136E0
2.273661305E0,2.336591244E0,9.478269577E0,1.374078393E0,9.858262740E0
2.276167399E0,2.384447813E0,9.459127426E0,1.400399446E0,9.855039404E0
2.278673440E0,2.415554523E0,9.449555397E0,1.393221021E0,9.852414205E0
2.281179482E0,2.434697151E0,9.439984322E0,1.402792215E0,9.849308616E0
2.283685576E0,2.463410854E0,9.442377090E0,1.405484200E0,9.859120853E0
2.286191617E0,2.468196630E0,9.447162628E0,1.388435364E0,9.862485949E0
2.288697711E0,2.463410854E0,9.473484039E0,1.383649707E0,9.885837314E0
2.291203753E0,2.463410854E0,9.502198219E0,1.386042476E0,9.913691431E0
2.293709847E0,2.451446772E0,9.542876244E0,1.388435364E0,9.950066886E0
2.296215888E0,2.415554523E0,9.571589470E0,1.371685624E0,9.966531497E0
2.298721982E0,2.384447813E0,9.569196701E0,1.342971683E0,9.952823208E0
2.301228024E0,2.324627161E0,9.573982239E0,1.326221943E0,9.941020671E0
2.303734117E0,2.271985054E0,9.573982239E0,1.307079315E0,9.926303860E0
2.306240159E0,2.200200319E0,9.552447319E0,1.285543919E0,9.886493534E0
2.308746253E0,2.130808592E0,9.542876244E0,1.266401410E0,9.859543843E0
2.311252295E0,2.068595171E0,9.530911446E0,1.247258782E0,9.832243561E0
2.313758336E0,1.975275040E0,9.514162064E0,1.240080357E0,9.795855784E0
2.316264430E0,1.881655931E0,9.511769295E0,1.232901812E0,9.774171629E0
2.318770472E0,1.800299883E0,9.511769295E0,1.230509043E0,9.758534075E0
2.321276565E0,1.742872238E0,9.506983757E0,1.194616675E0,9.738965694E0
2.323782607E0,1.702194214E0,9.516554832E0,1.180259824E0,9.739368269E0
2.326288701E0,1.673480392E0,9.521340370E0,1.173081279E0,9.738202029E0
2.328794742E0,1.659123421E0,9.523733139E0,1.173081279E0,9.738085187E0
2.331300836E0,1.654337764E0,9.540482521E0,1.170688510E0,9.753366176E0
2.333806878E0,1.666301847E0,9.571589470E0,1.158724308E0,9.784402324E0
2.336312972E0,1.711765528E0,9.588339806E0,1.170688510E0,9.810041439E0
2.338819013E0,1.730908036E0,9.614660263E0,1.197009563E0,9.842284618E0
2.341325107E0,1.738086581E0,9.607481956E0,1.213759303E0,9.838590659E0
2.343831149E0,1.769193292E0,9.593125343E0,1.208973646E0,9.829532849E0
2.346337190E0,1.750050664E0,9.550054550E0,1.189831018E0,9.781713403E0
2.348843284E0,1.762014747E0,9.506983757E0,1.168295622E0,9.739217155E0
2.351349326E0,1.790728688E0,9.473484039E0,1.163509965E0,9.711197893E0
2.353855420E0,1.790728688E0,9.439984322E0,1.180259824E0,9.680548873E0
2.356361461E0,1.812264085E0,9.428020477E0,1.225723386E0,9.678546846E0
2.358867555E0,1.819442511E0,9.442377090E0,1.268794179E0,9.699417242E0
2.361373597E0,1.838585138E0,9.439984322E0,1.316650629E0,9.707073101E0
2.363879690E0,1.881655931E0,9.456734657E0,1.345364571E0,9.735525936E0
2.366385732E0,1.941476464E0,9.471091270E0,1.376471281E0,9.765529883E0
2.368891826E0,1.996810555E0,9.463912964E0,1.376471281E0,9.769727436E0
2.371397867E0,2.047059774E0,9.468698502E0,1.393221021E0,9.787122654E0
2.373903961E0,2.075773716E0,9.471091270E0,1.395613790E0,9.795822795E0
2.376410003E0,2.092523336E0,9.495018959E0,1.374078393E0,9.819477093E0
2.378916045E0,2.104487419E0,9.497411728E0,1.354935765E0,9.821687623E0
2.381422138E0,2.133201361E0,9.490233421E0,1.333400369E0,9.817995466E0
2.383928180E0,2.114058733E0,9.473484039E0,1.292722464E0,9.792204835E0
2.386434274E0,2.104487419E0,9.463912964E0,1.273579836E0,9.778370083E0
2.388940315E0,2.078166485E0,9.456734657E0,1.256830096E0,9.763617578E0
2.391446409E0,2.090130568E0,9.451948166E0,1.242473125E0,9.759698222E0
2.393952451E0,2.102094650E0,9.442377090E0,1.235294700E0,9.752089009E0
2.396458545E0,2.099701881E0,9.439984322E0,1.259222865E0,9.752317376E0
2.398964586E0,2.090130568E0,9.428020477E0,1.283151150E0,9.741801311E0
2.401470680E0,2.104487419E0,9.428020477E0,1.302293777E0,9.747430764E0
2.403976722E0,2.149951220E0,9.413662910E0,1.295115232E0,9.742518314E0
2.406482763E0,2.185843468E0,9.423234940E0,1.304686546E0,9.761018153E0
2.408988857E0,2.195414782E0,9.439984322E0,1.304686546E0,9.779333159E0
2.411494899E0,2.214557409E0,9.432806015E0,1.304686546E0,9.776722397E0
2.414000992E0,2.224128723E0,9.428020477E0,1.292722464E0,9.772688988E0
2.416507034E0,2.248056889E0,9.425627708E0,1.278365493E0,9.773967250E0
2.419013128E0,2.238485575E0,9.420842171E0,1.297508121E0,9.769678203E0
2.421519170E0,2.260020971E0,9.416056633E0,1.335793257E0,9.775180864E0
2.424025263E0,2.274377823E0,9.384949684E0,1.359721422E0,9.751867380E0
2.426531305E0,2.274377823E0,9.375378609E0,1.371685624E0,9.744333738E0
2.429037399E0,2.274377823E0,9.372985840E0,1.424626827E0,9.749626641E0
2.431543440E0,2.286342144E0,9.368199348E0,1.438983679E0,9.749932998E0
2.434049482E0,2.291127682E0,9.377771378E0,1.443769336E0,9.760959582E0
2.436555576E0,2.293520451E0,9.382556915E0,1.438983679E0,9.765412657E0
2.439061617E0,2.279163599E0,9.401699066E0,1.415055513E0,9.776958328E0
2.441567711E0,2.281556368E0,9.394520760E0,1.415055513E0,9.770614201E0
2.444073753E0,2.269592285E0,9.404091835E0,1.419841170E0,9.777726798E0
2.446579847E0,2.260020971E0,9.406484604E0,1.395613790E0,9.774322751E0
2.449085888E0,2.240878344E0,9.423234940E0,1.369292736E0,9.782323603E0
2.451591982E0,2.214557409E0,9.430413246E0,1.345364571E0,9.779926602E0
2.454098024E0,2.185843468E0,9.442377090E0,1.309472203E0,9.780138764E0
2.456604117E0,2.159522533E0,9.451948166E0,1.256830096E0,9.776629460E0
2.459110159E0,2.130808592E0,9.442377090E0,1.242473125E0,9.759229982E0
2.461616253E0,2.063809633E0,9.454340935E0,1.225723386E0,9.754294979E0
2.464122295E0,2.023131609E0,9.473484039E0,1.216152072E0,9.763144330E0
2.466628388E0,1.984846354E0,9.471091270E0,1.199402332E0,9.750884619E0
2.469134430E0,1.931905150E0,9.471091270E0,1.192223907E0,9.739364723E0
2.471640472E0,1.893620014E0,9.463912964E0,1.208973646E0,9.726924623E0
2.474146565E0,1.874477386E0,9.456734657E0,1.213759303E0,9.716825999E0
2.476652607E0,1.862513304E0,9.444769859E0,1.208973646E0,9.702280700E0
2.479158701E0,1.862513304E0,9.439984322E0,1.220937729E0,9.699121029E0
2.481664742E0,1.862513304E0,9.447162628E0,1.240080357E0,9.708534226E0
2.484170836E0,1.876870275E0,9.451948166E0,1.247258782E0,9.716872986E0
2.486676878E0,1.910369754E0,9.468698502E0,1.247258782E0,9.739682663E0
2.489182972E0,1.931905150E0,9.485447884E0,1.254437327E0,9.761126578E0
2.491689013E0,1.958226204E0,9.495018959E0,1.254437327E0,9.775666111E0
2.494195107E0,2.003988981E0,9.506983757E0,1.256830096E0,9.796853264E0
2.496701149E0,2.018345833E0,9.521340370E0,1.252044439E0,9.813116611E0
2.499207190E0,2.032702923E0,9.542876244E0,1.268794179E0,9.839116162E0
2.501713284E0,2.030309916E0,9.533304214E0,1.271187067E0,9.829647204E0
2.504219326E0,2.013560295E0,9.528518677E0,1.252044439E0,9.819099170E0
2.506725420E0,2.013560295E0,9.506983757E0,1.247258782E0,9.797592546E0
2.509231461E0,2.018345833E0,9.487840652E0,1.268794179E0,9.782774597E0
2.511737555E0,2.015953064E0,9.466305733E0,1.275972724E0,9.762331554E0
2.514243597E0,2.015953064E0,9.425627708E0,1.311864972E0,9.727667457E0
2.516749690E0,2.027917147E0,9.399306297E0,1.331007600E0,9.707264705E0
2.519255732E0,2.073380709E0,9.380164146E0,1.331007600E0,9.698348736E0
2.521761826E0,2.118844509E0,9.370592117E0,1.309472203E0,9.695989693E0
2.524267867E0,2.183450699E0,9.384949684E0,1.295115232E0,9.722245676E0
2.526773961E0,2.248056889E0,9.404091835E0,1.295115232E0,9.755410113E0
2.529280003E0,2.324627161E0,9.432806015E0,1.321436286E0,9.804484413E0
2.531786097E0,2.405983210E0,9.463912964E0,1.326221943E0,9.854606458E0
2.534292138E0,2.449054003E0,9.459127426E0,1.331007600E0,9.861264544E0
2.536798180E0,2.499303341E0,9.478269577E0,1.347757339E0,9.894471245E0
2.539304274E0,2.511267424E0,9.468698502E0,1.390828133E0,9.894297261E0
2.541810315E0,2.540280342E0,9.459127426E0,1.405484200E0,9.894619837E0
2.544316409E0,2.554637194E0,9.430413246E0,1.376471281E0,9.866789669E0
2.546822451E0,2.561815739E0,9.420842171E0,1.342971683E0,9.854884070E0
2.549328545E0,2.552244425E0,9.432806015E0,1.323829174E0,9.861252689E0
2.551834586E0,2.549851656E0,9.411270142E0,1.335793257E0,9.841650917E0
2.554340680E0,2.542673111E0,9.401699066E0,1.364507079E0,9.834582424E0
2.556846722E0,2.552244425E0,9.368199348E0,1.376471281E0,9.806721360E0
2.559352815E0,2.568994284E0,9.372985840E0,1.369292736E0,9.814660350E0
2.561858857E0,2.580958366E0,9.363413811E0,1.381256819E0,9.810338153E0
2.564364951E0,2.580958366E0,9.368199348E0,1.386042476E0,9.815580414E0
2.566870992E0,2.590529680E0,9.392127991E0,1.381256819E0,9.840263341E0
2.569377034E0,2.597707987E0,9.399306297E0,1.362114310E0,9.846339475E0
2.571883128E0,2.592922449E0,9.401699066E0,1.345364571E0,9.845059572E0
2.574389170E0,2.578565598E0,9.404091835E0,1.328614831E0,9.841298753E0
2.576895263E0,2.542673111E0,9.406484604E0,1.309472203E0,9.831676185E0
2.579401305E0,2.516052961E0,9.420842171E0,1.285543919E0,9.835416253E0
2.581907399E0,2.484946251E0,9.435198784E0,1.261615753E0,9.838170982E0
2.584413440E0,2.449054003E0,9.442377090E0,1.235294700E0,9.832715984E0
2.586919534E0,2.420340061E0,9.471091270E0,1.242473125E0,9.854103477E0
2.589425628E0,2.370090723E0,9.487840652E0,1.252044439E0,9.859212218E0
2.591931670E0,2.350948334E0,9.511769295E0,1.228116274E0,9.874663679E0
2.594437711E0,2.315055847E0,9.490233421E0,1.223330617E0,9.844823603E0
2.596943805E0,2.271985054E0,9.487840652E0,1.218544960E0,9.831881211E0
2.599449847E0,2.221735716E0,9.480662346E0,1.206580877E0,9.811977656E0
2.601955888E0,2.216950178E0,9.449555397E0,1.180259824E0,9.777626427E0
2.604461982E0,2.224128723E0,9.454340935E0,1.175474167E0,9.783304687E0
2.606968024E0,2.240878344E0,9.473484039E0,1.173081279E0,9.805333002E0
2.609474117E0,2.243271112E0,9.497411728E0,1.156331539E0,9.827013658E0
2.611980159E0,2.257628202E0,9.528518677E0,1.137188911E0,9.858131258E0
2.614486253E0,2.288734913E0,9.547661781E0,1.094118118E0,9.878929469E0
2.616992295E0,2.293520451E0,9.545269012E0,1.091725349E0,9.877462266E0
2.619498388E0,2.348555326E0,9.521340370E0,1.125224829E0,9.871056959E0
2.622004430E0,2.396411896E0,9.511769295E0,1.137188911E0,9.874702209E0
2.624510524E0,2.432304144E0,9.490233421E0,1.139581800E0,9.863025931E0
2.627016565E0,2.468196630E0,9.471091270E0,1.139581800E0,9.853538001E0
2.629522607E0,2.484946251E0,9.444769859E0,1.118046403E0,9.829987962E0
2.632028701E0,2.511267424E0,9.399306297E0,1.110867858E0,9.792213761E0
2.634534742E0,2.516052961E0,9.387342453E0,1.113260746E0,9.782232379E0
2.637040836E0,2.533101797E0,9.375378609E0,1.139581800E0,9.778188761E0
2.639546878E0,2.568994284E0,9.363413811E0,1.165902853E0,9.779191136E0
2.642052972E0,2.616850615E0,9.375378609E0,1.204187989E0,9.807940656E0
2.644559013E0,2.659921408E0,9.363413811E0,1.220937729E0,9.810167635E0
2.647065107E0,2.710170746E0,9.380164146E0,1.249651670E0,9.843481812E0
2.649571149E0,2.762812853E0,9.399306297E0,1.230509043E0,9.873917472E0
2.652077242E0,2.796312332E0,9.399306297E0,1.216152072E0,9.881566039E0
2.654583284E0,2.846561670E0,9.430413246E0,1.213759303E0,9.925160905E0
2.657089326E0,2.865704298E0,9.451948166E0,1.194616675E0,9.948803660E0
2.659595420E0,2.875275612E0,9.451948166E0,1.197009563E0,9.951852384E0
2.662101461E0,2.856132984E0,9.468698502E0,1.218544960E0,9.964868226E0
2.664607555E0,2.825026274E0,9.475876808E0,1.206580877E0,9.961367986E0
2.667113597E0,2.774776936E0,9.444769859E0,1.201795220E0,9.917024578E0
2.669619690E0,2.717349291E0,9.418449402E0,1.177866936E0,9.873122445E0
2.672125732E0,2.669492722E0,9.416056633E0,1.168295622E0,9.856633734E0
2.674631826E0,2.616850615E0,9.404091835E0,1.170688510E0,9.831345888E0
2.677137867E0,2.578565598E0,9.396913528E0,1.156331539E0,9.812649338E0
2.679643961E0,2.547458887E0,9.399306297E0,1.146760225E0,9.805690423E0
2.682150003E0,2.506481647E0,9.401699066E0,1.149153113E0,9.797701182E0
2.684656097E0,2.487339020E0,9.389735222E0,1.165902853E0,9.783318067E0
2.687162138E0,2.484946251E0,9.392127991E0,1.197009563E0,9.788761820E0
2.689668232E0,2.513660192E0,9.396913528E0,1.204187989E0,9.801558046E0
2.692174274E0,2.516052961E0,9.399306297E0,1.194616675E0,9.803294873E0
2.694680315E0,2.533101797E0,9.420842171E0,1.187438250E0,9.827455496E0
2.697186409E0,2.545065880E0,9.432806015E0,1.194616675E0,9.842880607E0
2.699692451E0,2.554637194E0,9.425627708E0,1.199402332E0,9.839064734E0
2.702198545E0,2.535494804E0,9.411270142E0,1.213759303E0,9.822115415E0
2.704704586E0,2.513660192E0,9.396913528E0,1.213759303E0,9.802738550E0
2.707210680E0,2.487339020E0,9.389735222E0,1.208973646E0,9.788544336E0
2.709716722E0,2.456232548E0,9.377771378E0,1.185045362E0,9.766268829E0
2.712222815E0,2.465803623E0,9.396913528E0,1.187438250E0,9.787348005E0
2.714728857E0,2.449054003E0,9.423234940E0,1.204187989E0,9.810468437E0
2.717234951E0,2.429911375E0,9.449555397E0,1.197009563E0,9.830127079E0
2.719740992E0,2.427518606E0,9.466305733E0,1.180259824E0,9.843617428E0
2.722247034E0,2.420340061E0,9.478269577E0,1.158724308E0,9.850801095E0
2.724753128E0,2.401197433E0,9.483055115E0,1.125224829E0,9.846837784E0
2.727259170E0,2.377269268E0,9.497411728E0,1.091725349E0,9.851096535E0
2.729765263E0,2.341377020E0,9.497411728E0,1.089332461E0,9.842231510E0
2.732271305E0,2.307877541E0,9.485447884E0,1.070189953E0,9.820658167E0
2.734777399E0,2.271985054E0,9.466305733E0,1.070189953E0,9.793782050E0
2.737283440E0,2.240878344E0,9.439984322E0,1.089332461E0,9.763272246E0
2.739789534E0,2.216950178E0,9.411270142E0,1.118046403E0,9.733288320E0
2.742295576E0,2.214557409E0,9.377771378E0,1.113260746E0,9.699804638E0
2.744801670E0,2.214557409E0,9.370592117E0,1.141974568E0,9.696203745E0
2.747307763E0,2.240878344E0,9.358628273E0,1.170688510E0,9.694120408E0
2.749813805E0,2.291127682E0,9.353842735E0,1.218544960E0,9.707136127E0
2.752319847E0,2.362912416E0,9.351449966E0,1.256830096E0,9.726900506E0
2.754825940E0,2.456232548E0,9.334700584E0,1.271187067E0,9.735791179E0
2.757331982E0,2.530709028E0,9.332307816E0,1.287936807E0,9.754754665E0
2.759838024E0,2.600100994E0,9.344271660E0,1.290329576E0,9.784727306E0
2.762344117E0,2.667099953E0,9.349057198E0,1.247258782E0,9.801731842E0
2.764850159E0,2.714956284E0,9.358628273E0,1.216152072E0,9.820078240E0
2.767356253E0,2.746062994E0,9.404091835E0,1.204187989E0,9.870555907E0
2.769862295E0,2.777169704E0,9.428020477E0,1.199402332E0,9.901454825E0
2.772368388E0,2.813062191E0,9.454340935E0,1.182652593E0,9.934613659E0
2.774874430E0,2.834597588E0,9.432806015E0,1.180259824E0,9.919969055E0
2.777380524E0,2.856132984E0,9.408877373E0,1.177866936E0,9.903122717E0
2.779886565E0,2.870489836E0,9.404091835E0,1.194616675E0,9.904734431E0
2.782392659E0,2.899203777E0,9.382556915E0,1.197009563E0,9.892956520E0
2.784898701E0,2.892025232E0,9.341878891E0,1.199402332E0,9.852567032E0
2.787404742E0,2.892025232E0,9.313164711E0,1.182652593E0,9.823314819E0
2.789910836E0,2.877668381E0,9.277272224E0,1.173081279E0,9.783908980E0
2.792416878E0,2.863311291E0,9.253045082E0,1.168295622E0,9.756142142E0
2.794922972E0,2.865704298E0,9.253045082E0,1.168295622E0,9.756844729E0
2.797429013E0,2.870489836E0,9.257830620E0,1.161117196E0,9.761932843E0
2.799935107E0,2.884846687E0,9.262915611E0,1.139581800E0,9.768448838E0
2.802441149E0,2.880061150E0,9.289237022E0,1.137188911E0,9.791724838E0
2.804947242E0,2.858525753E0,9.305986404E0,1.153938770E0,9.803271246E0
2.807453284E0,2.844168901E0,9.322735786E0,1.177866936E0,9.817844458E0
2.809959378E0,2.825026274E0,9.346664429E0,1.194616675E0,9.837073670E0
2.812465420E0,2.796312332E0,9.341878891E0,1.218544960E0,9.827253721E0
2.814971513E0,2.736491680E0,9.327521324E0,1.225723386E0,9.797624130E0
2.817477555E0,2.683849812E0,9.325128555E0,1.208973646E0,9.778685477E0
2.819983597E0,2.628814697E0,9.334700584E0,1.213759303E0,9.773459641E0
2.822489690E0,2.566601276E0,9.344271660E0,1.225723386E0,9.767561251E0
2.824995732E0,2.492124796E0,9.334700584E0,1.223330617E0,9.738781176E0
2.827501826E0,2.432304144E0,9.346664429E0,1.230509043E0,9.736035738E0
2.830007867E0,2.360519648E0,9.380164146E0,1.230509043E0,9.750573569E0
2.832513961E0,2.276770830E0,9.401699066E0,1.208973646E0,9.748704941E0
2.835020003E0,2.197807550E0,9.413662910E0,1.216152072E0,9.743019721E0
2.837526097E0,2.145165443E0,9.425627708E0,1.218544960E0,9.743153714E0
2.840032138E0,2.087737799E0,9.439984322E0,1.232901812E0,9.746383944E0
2.842538232E0,2.018345833E0,9.444769859E0,1.240080357E0,9.737309530E0
2.845044274E0,1.977667928E0,9.451948166E0,1.213759303E0,9.732610452E0
2.847550315E0,1.941476464E0,9.449555397E0,1.168295622E0,9.717424696E0
2.850056409E0,1.919941068E0,9.456734657E0,1.130010486E0,9.715602286E0
2.852562451E0,1.884048700E0,9.444769859E0,1.106082320E0,9.694159855E0
2.855068545E0,1.869691849E0,9.444769859E0,1.094118118E0,9.690021659E0
