"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.757843401E1,3.148356438E0,5.774479389E0,3.940679789E0,7.667184468E0
1.758094005E1,1.817049742E0,6.021239281E0,4.398007870E0,7.674598717E0
1.758344609E1,5.123631358E-1,6.210271835E0,4.910371304E0,7.933582960E0
1.758595218E1,-7.971090674E-1,6.337091446E0,5.549553871E0,8.461185439E0
1.758845823E1,-2.001596212E0,6.459424496E0,6.045167446E0,9.070534806E0
1.759096427E1,-2.923131943E0,6.562315941E0,6.207879066E0,9.494548613E0
1.759347031E1,-3.804288864E0,6.674778938E0,5.980561256E0,9.736138895E0
1.759597640E1,-4.634897232E0,6.870990276E0,5.305186749E0,9.840619196E0
1.759848245E1,-5.374877930E0,7.158428192E0,4.244867325E0,9.907134073E0
1.760098849E1,-6.164808273E0,7.505387306E0,3.071486950E0,1.018674294E1
1.760349458E1,-6.933203697E0,7.910073280E0,2.154736757E0,1.073692057E1
1.760600062E1,-7.802396297E0,8.348258972E0,1.520339727E0,1.152745630E1
1.760850666E1,-8.692825317E0,8.839086533E0,1.106082320E0,1.244660921E1
1.761101270E1,-9.428020477E0,9.375378609E0,7.444669604E-1,1.331688872E1
1.761351875E1,-1.000977516E1,9.937990189E0,1.292124242E-1,1.410588330E1
1.761602484E1,-1.040010452E1,1.045274639E1,-9.170492887E-1,1.477372873E1
1.761853088E1,-1.055563831E1,1.082602692E1,-2.348555326E0,1.530163622E1
1.762103692E1,-1.059631634E1,1.097707367E1,-3.787539244E0,1.572016284E1
1.762354297E1,-1.059392357E1,1.085474110E1,-4.553541660E0,1.583639361E1
1.762604906E1,-1.076142120E1,1.047188950E1,-4.120141506E0,1.557062047E1
1.762855510E1,-1.098903847E1,9.952347755E0,-2.564208508E0,1.504604126E1
1.763106114E1,-1.090499020E1,9.473484039E0,-5.602195859E-1,1.445612524E1
1.763356718E1,-1.051735306E1,9.080761909E0,1.328614831E0,1.395851602E1
1.763607328E1,-9.849455833E0,8.769695282E0,2.712563515E0,1.346392723E1
1.763857932E1,-9.128618240E0,8.491828918E0,3.626920938E0,1.298450557E1
1.764108536E1,-8.680861473E0,8.173583031E0,4.196712017E0,1.264030092E1
1.764359146E1,-8.764909744E0,7.802396297E0,4.620540619E0,1.261151959E1
1.764609750E1,-9.535696983E0,7.421638489E0,5.092225552E0,1.311262734E1
1.764860354E1,-1.086909771E1,7.124928474E0,5.714658737E0,1.419715518E1
1.765110958E1,-1.245404339E1,6.954739094E0,6.377769470E0,1.562522115E1
1.765361562E1,-1.403181076E1,6.887740135E0,6.835097790E0,1.706022389E1
1.765612172E1,-1.530299854E1,6.861418724E0,6.813562393E0,1.810208452E1
1.765862776E1,-1.610519218E1,6.780063152E0,6.081059456E0,1.850204734E1
1.766113380E1,-1.626072502E1,6.648457527E0,4.692325115E0,1.818326375E1
1.766363989E1,-1.572682667E1,6.468996048E0,3.011666298E0,1.726994849E1
1.766614593E1,-1.455853081E1,6.296413898E0,1.438983679E0,1.592690558E1
1.766865198E1,-1.304058456E1,6.124130249E0,2.033899277E-1,1.440844143E1
1.767115802E1,-1.135992527E1,5.966204166E0,-6.655037999E-1,1.284859485E1
