Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),magnitude
9.569102288,-0.9146564603,9.449555397,0.5027918816,9.507023368,
9.571608278,-1.182652593,9.49980545,0.5027918816,9.586332481,
9.57411432,-1.354935765,9.538089752,0.5362913609,9.64876238,
9.576620361,-1.537089467,9.509376526,0.6487540603,9.654624165,
9.579126403,-1.668694735,9.437591553,0.7301099896,9.611749946,
9.581632445,-1.821835399,9.361021042,0.7444669604,9.565669356,
9.584138486,-1.821835399,9.245866776,0.6487540603,9.445952492,
9.586644528,-1.752443433,9.159725189,0.5482555032,9.341959517,
9.58915057,-1.738086581,9.087940216,0.4357928336,9.262910867,
9.591656611,-1.671087503,9.061619759,0.3352942765,9.220515623,
9.594162653,-1.572981834,9.078369141,0.2679961324,9.217531125,
9.596668695,-1.417448282,9.097511292,0.2033899277,9.209518923,
9.599174736,-1.232901812,9.147761345,0.1890329868,9.23240586,
9.601680726,-1.072582722,9.245866776,0.2440679073,9.31107165,
9.604186768,-0.8763712645,9.341878891,0.3017947674,9.387747754,
9.606692809,-0.6559324861,9.418449402,0.385543555,9.449131198,
9.609198851,-0.4166502357,9.514162064,0.4645066857,9.534602438,
9.611704893,-0.1363908947,9.578767776,0.5482555032,9.595414462,
9.614210934,0.1028913707,9.648159981,0.71336025,9.675043178,
9.616716976,0.3496512175,9.719944954,0.9314061999,9.770726861,
9.619223018,0.5913262963,9.77737236,1.127617717,9.859928944,
9.621729059,0.7540382147,9.823135376,1.295115232,9.936794539,
9.624235101,0.8763712645,9.880562782,1.374078393,10.01407204,
9.62674109,0.9672985673,9.918848038,1.381256819,10.06116709,
9.629247132,1.043868899,9.990633011,1.345364571,10.13471342,
9.631753174,1.034297585,10.07916737,1.390828133,10.2271105,
9.634259215,0.9433703423,10.18684387,1.398006678,10.32551008,
9.636765257,0.8548358679,10.33041382,1.371685624,10.45608509,
9.639271299,0.6128616929,10.46471119,1.407876968,10.57676214,
9.64177734,0.3376871049,10.63460159,1.434198022,10.73618683,
9.644283382,-0.01674975827,10.81645584,1.482054472,10.91753099,
9.646789424,-0.371186614,10.98185921,1.479661703,11.08730851,
9.649295465,-0.7061817646,11.10867882,1.398006678,11.21854984,
9.651801507,-1.077368379,11.25942707,1.292722464,11.38448734,
9.654307497,-1.422233939,11.41496086,1.240080357,11.5698695,
9.656813538,-1.704586983,11.55404282,1.275972724,11.74860113,
9.65931958,-1.934298038,11.66889858,1.393221021,11.90990209,
9.661825622,-2.216950178,11.77896881,1.582553029,12.08980763,
9.664331663,-2.492124796,11.87707424,1.75722909,12.26227681,
9.666837705,-2.729313374,11.93928814,1.943869352,12.40057986,
9.669343747,-2.956631422,11.9727869,2.157129526,12.51968464,
9.671849788,-3.16032052,11.9727869,2.504088879,12.63351547,
9.67435583,-3.332603693,11.92732334,2.899203777,12.71898864,
9.676861872,-3.435495138,11.81007481,3.258426189,12.72390801,
9.679367913,-3.509672642,11.66411304,3.509672642,12.67624302,
9.681873955,-3.562314749,11.43410301,3.569493294,12.49680281,
9.684379997,-3.62452817,11.17567825,3.44985199,12.24477307,
9.686885986,-3.756432533,10.92413235,3.205784082,11.98851553,
9.689392028,-3.931108475,10.73031425,2.966202736,11.80642268,
9.69189807,-4.1129632,10.62742233,2.758027315,11.72455911,
9.694404111,-4.342973232,10.62024403,2.549851656,11.75383951,
9.696910153,-4.591826439,10.72552872,2.34137702,11.89974297,
9.699416195,-4.833800793,10.89063358,2.164308071,12.11015109,
9.701922236,-5.077868938,11.15653515,2.035095692,12.42556413,
9.704428278,-5.321936607,11.43410301,1.992024899,12.76831563,
9.70693432,-5.618945599,11.79571819,2.152343988,13.241756,
9.709440361,-5.88694191,12.19322586,2.382055044,13.74790996,
9.711946403,-6.081059456,12.56411362,2.525923491,14.18508106,
9.714452393,-6.238986015,12.88744354,2.50169611,14.53511716,
9.716958434,-6.413661957,13.20120239,2.257628202,14.84936663,
9.719464476,-6.538387775,13.53859043,1.800299883,15.14216052,
9.721970518,-6.667600155,13.94327641,1.297508121,15.50984771,
9.724476559,-6.794419765,14.39342594,0.8811569214,15.94086848,
9.726982601,-6.935596466,14.90100384,0.7013961077,16.45096867,
9.729488643,-7.139285564,15.4540453,0.8572286963,17.04499209,
9.731994684,-7.416852951,16.02862167,1.371685624,17.71462509,
9.734500726,-7.759325504,16.5649128,2.183450699,18.42202283,
9.737006768,-8.144868851,17.03151321,3.198605776,19.14790876,
9.739512809,-8.566005707,17.40748596,4.369294167,19.88687388,
9.742018851,-8.965906143,17.68774414,5.652445316,20.62023045,
9.744524893,-9.349057198,17.87199211,7.009773731,21.3529834,
9.747030882,-9.700801849,17.94377708,8.379365921,22.05217599,
9.749536924,-9.957133293,17.9078846,9.554840088,22.60822424,
9.752042965,-10.10070229,17.76670837,10.19880867,22.84066136,
9.754549007,-10.16291618,17.56541252,10.26341438,22.7412897,
9.757055049,-10.10070229,17.34527206,9.902098656,22.38155954,
9.75956109,-9.887741089,17.23998833,8.968298912,21.80401355,
9.762067132,-9.490233421,17.30220222,7.278069019,21.03333119,
9.764573174,-8.932407379,17.56541252,5.429912567,20.4405374,
