Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2),magnitude
10.27503052,-6.796812534,7.754539967,1.604088426,10.43564327,
10.27753656,-6.227021694,7.847859859,1.687837243,10.15940442,
10.2800426,-5.796014786,8.084749222,1.845763564,10.11749972,
10.28254864,-5.475376606,8.424829483,2.018345833,10.24847407,
10.28505469,-5.226223946,8.798408508,2.099701881,10.44672949,
10.28756073,-5.092225552,9.15733242,2.200200319,10.70646438,
10.29006677,-5.04676199,9.370592117,2.403590441,10.91123505,
10.29257281,-5.085047245,9.439984322,2.679064035,11.05207644,
10.29507885,-5.293222904,9.291629791,3.083451033,11.12925259,
10.29758495,-5.75772953,8.417651176,3.835395575,10.89580469,
10.30009099,-6.488138676,6.622136593,4.622933388,10.35954389,
10.30259703,-6.954739094,5.113760948,4.354937077,9.668734345,
10.30510307,-6.581458569,4.666004181,2.777169704,8.532283602,
10.30760911,-5.276473045,5.434698582,1.12283206,7.6575367,
10.31011515,-3.473780155,7.146463871,0.4621138871,7.959437397,
10.3126212,-1.517946839,9.286844254,0.8353942037,9.447090678,
10.31512724,0.3161516786,11.42213917,1.551446438,11.5313573,
10.31763328,1.907976985,13.31845093,1.972882271,13.59830047,
10.32013932,3.028416157,14.93928909,1.881655931,15.35885061,
10.32264536,3.598206997,16.29183197,1.448554993,16.74721452,
10.3251514,3.684647799,17.35723686,0.818644464,17.76289615,
10.32765745,3.361317635,18.17827415,0.1531406492,18.48706465,
10.33016349,2.784348249,18.76481438,-0.4142574072,18.97478493,
10.33266953,2.152343988,19.21496391,-0.8811569214,19.35520241,
10.33517557,1.601695657,19.62922096,-1.244866014,19.73376386,
10.33768161,1.223330617,20.01715851,-1.561017632,20.11516713,
10.34018765,0.8931210637,20.3928318,-1.893620014,20.50002563,
10.34269375,0.5458626747,20.72812462,-2.403590441,20.87415539,
10.34519979,0.1770688742,21.07299042,-3.196212769,21.31473797,
10.34770583,-0.2632105052,21.48216438,-4.228117466,21.89588189,
10.35021187,-0.7468597889,22.04716873,-5.396413326,22.71027797,
10.35271792,-1.302293777,22.73211479,-6.681957245,23.72959259,
10.35522396,-1.910369754,23.48375893,-8.027321815,24.8912503,
10.35773,-2.55942297,24.15404892,-9.375378609,26.03586851,
10.36023604,-3.227319479,24.48455811,-10.72792149,26.92577717,
10.36274208,-3.883252144,24.28086853,-12.05414295,27.38507963,
10.36524812,-4.520041943,23.46461678,-13.27538013,27.33596052,
10.36775417,-5.135296345,22.11177444,-14.23759365,26.7957256,
10.37026021,-5.786443233,20.40479469,-14.74995708,25.83408225,
10.37276625,-6.454638958,18.59013748,-14.6709938,24.54574576,
10.37527229,-7.132106781,16.90230179,-13.9552412,23.05002191,
10.37777833,-7.785646915,15.48754501,-12.61914825,21.44115788,
10.38028437,-8.324331284,14.42692566,-10.804492,19.85365766,
10.38279042,-8.66650486,13.7108736,-8.738588333,18.42442095,
10.38529646,-8.6593256,13.20598793,-6.638886452,17.13058231,
10.3878025,-8.084749222,12.8754797,-4.744967461,15.92657727,
10.39030859,-6.897311211,12.65055466,-3.2895329,14.77939315,
10.39281463,-5.50169754,12.56172085,-2.298306227,13.904953,
10.39532068,-4.103391647,12.52822113,-1.781157374,13.30288199,
10.39782672,-2.722134829,12.47318649,-1.66151619,12.8744334,
10.40033276,-1.450947881,12.44207954,-1.7883358,12.65340816,
10.4028388,-0.2584248483,12.37029457,-1.946262121,12.52513103,
10.40534484,0.8500502706,12.23151112,-2.140379906,12.44643225,
10.40785088,1.93190515,11.99193001,-2.40598321,12.38254409,
10.41035692,2.961417198,11.61147118,-2.729313374,12.29005314,
10.41286297,3.998107433,11.09192944,-3.186641455,12.21353534,
10.41536901,5.025226593,10.53649521,-3.708575964,12.24843538,
10.41787505,6.081059456,10.02891827,-4.256831646,12.47714316,
10.42038109,7.194320202,9.612267494,-4.946263313,12.98535522,
10.42288713,8.231010437,9.25783062,-5.650052547,13.61543442,
10.42539318,9.2362957,8.999405861,-6.339484692,14.36967398,
10.42789922,10.1772728,8.776873589,-7.091429234,15.19535324,
10.43040526,11.01775169,8.542078018,-7.802396297,15.97608642,
10.4329113,11.80528927,8.348258972,-8.472685814,16.75842139,
10.43541734,12.57368469,8.190332413,-9.193224907,17.59813842,
10.43792338,13.26820183,8.003393173,-9.870991707,18.37215173,
10.44042943,13.86909962,7.792825222,-10.4790678,19.04969583,
10.44293552,14.50828171,7.646862984,-11.05364418,19.7774569,
10.44544156,15.01107407,7.502994537,-10.94088268,20.03322704,
10.4479476,15.47318745,7.337889671,-10.41924667,20.04556948,
10.45045364,15.92303848,7.144071102,-9.973882675,20.10122489,
10.45295969,16.15065575,6.83509779,-9.554840088,19.97140986,
10.45546573,16.09083557,6.451947212,-8.953942299,19.51193724,
10.45797177,15.77229023,5.978168488,-8.082356453,18.70369277,
10.46047781,15.22403526,5.477769375,-7.007380962,17.63180634,
10.46298385,14.58724499,4.900799751,-5.798407555,16.44466736,
10.46548989,13.98873997,4.445864677,-4.61814785,15.38758747,
10.46799594,13.37587833,3.990929127,-3.5766716,14.40951825,
10.47050198,12.72473145,3.538386583,-2.805883646,13.50229436,
10.47300802,12.10469151,3.136392355,-2.377269268,12.72839042,
10.47551406,11.55165005,2.829811811,-2.271985054,12.10827691,
10.4780201,11.06321526,2.549851656,-2.43708992,11.6118854,
10.48052614,10.68006516,2.35812664,-2.805883646,11.29148068,
10.48303219,10.50778198,2.350948334,-3.490530014,11.31919785,
10.48553823,10.37109184,2.398804665,-4.299902439,11.4805475,
10.48804432,10.17488003,2.449054003,-5.082654476,11.63440697,
10.49055036,9.959526062,2.520838737,-5.745765209,11.77117688,
10.4930564,9.75583744,2.695813894,-6.356234074,11.95179854,
10.49556245,9.495018959,2.959024191,-6.746563435,12.01779212,
10.49806849,9.159725189,3.287140131,-6.859025955,11.90596879,
10.50057453,8.793622971,3.54556489,-6.674778938,11.59532273,
10.50308057,8.391329765,3.64127779,-6.262914181,11.08591057,
10.50558661,8.020143509,3.538386583,-5.760122299,10.48913201,
10.50809265,7.761718273,3.366103172,-5.240580559,9.951814192,
10.5105987,7.613363266,3.200998545,-4.797908306,9.551419581,
10.51310474,7.594220638,3.00688076,-4.457828522,9.305146648,
10.51561078,7.725826263,2.966202736,-4.005286217,9.193969099,
10.51811682,8.01775074,3.153141975,-3.571886063,9.326575003,
10.52062286,8.391329765,3.492922783,-3.318246841,9.676036735,
10.5231289,8.851051331,3.921537161,-3.401995659,10.26124446,
10.52563495,9.277272224,4.249652863,-3.734897137,10.86631428,
10.52814099,9.67926693,4.532006264,-4.141676903,11.46214538,
10.53064703,10.06002426,4.795515537,-4.572684288,12.04618193,
10.53315312,10.40728283,5.008476734,-5.063511848,12.61092888,
10.53565916,10.73270702,5.132903576,-5.563910961,13.13372774,
10.53816521,11.02253723,5.185545921,-5.892026424,13.53152574,
10.54067125,11.27856922,5.192724228,-5.999703884,13.79010353,
10.54317729,11.51815128,5.219045162,-5.870192051,13.94149906,
10.54568333,11.72393322,5.192724228,-5.47298336,13.94161188,
10.54818937,11.93689442,5.195116997,-4.855336189,13.89435059,
10.55069542,12.16451168,5.171188831,-4.069892406,13.83042163,
10.55320146,12.40857983,5.070690155,-3.153141975,13.77051402,
10.5557075,12.64816093,4.886443138,-2.219342947,13.73967921,
10.55821354,12.76540947,4.60379076,-1.342971683,13.63650033,
10.56071958,12.77019501,4.287938118,-0.5937191248,13.48394587,
10.56322562,12.73190975,4.079463482,-0.03589234129,13.36954885,
10.56573167,12.73669624,4.031607151,0.3065803945,13.3630565,
10.56823771,12.84437275,4.1129632,0.4549354017,13.49449309,
10.57074375,12.9759779,4.328616142,0.323330164,13.68274324,
10.57324979,13.09801197,4.52482748,-0.1507478207,13.85838036,
10.57575583,13.14826107,4.637290478,-0.8500502706,13.96795682,
10.57826193,13.11954784,4.730610371,-1.726122379,14.05278295,
10.58076797,13.03101349,4.86730051,-2.707777977,14.17144976,
10.58327401,12.9257288,5.082654476,-3.660719633,14.36345048,
10.58578005,12.75344563,5.346164227,-4.481756687,14.5367806,
10.58828609,12.56411362,5.669195175,-5.147260666,14.71363372,
10.59079213,12.38943768,6.026024818,-5.776872158,14.93932371,
10.59329818,12.16451168,6.413661957,-6.315556049,15.13263534,
10.59580422,11.89861012,6.777669907,-6.815955162,15.29610986,
10.59831026,11.5325079,7.110571384,-7.316354275,15.39766228,
10.6008163,11.11346436,7.443173885,-7.723433495,15.44543144,
10.60332234,10.66570759,7.776075363,-7.965108395,15.4164723,
10.60582838,10.19402313,8.111070633,-8.005785942,15.29052592,
