"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
3.305109581E2,4.780029167E1,9.094946058E0,4.490370750E2,1.279999971E0,3.360937500E2,1.000000000E1,1.000000000E1
3.315107172E2,4.780030928E1,9.094932228E0,4.485275536E2,1.279999971E0,3.346875000E2,1.000000000E1,1.000000000E1
3.325111032E2,4.780032579E1,9.094919655E0,4.493193016E2,1.240000010E0,3.322265625E2,1.000000000E1,1.000000000E1
3.335112901E2,4.780033970E1,9.094904400E0,4.481029930E2,1.169999957E0,3.315234375E2,1.000000000E1,1.000000000E1
3.345121532E2,4.780035383E1,9.094890403E0,4.485955467E2,1.139999986E0,3.318750000E2,1.000000000E1,1.000000000E1
3.355111151E2,4.780037051E1,9.094878752E0,4.484397240E2,1.340000033E0,3.322265625E2,1.000000000E1,1.000000000E1
3.365110431E2,4.780038886E1,9.094865173E0,4.498688011E2,1.340000033E0,3.375000000E2,1.000000000E1,1.000000000E1
3.375108701E2,4.780040785E1,9.094851678E0,4.496097679E2,1.389999986E0,3.357421875E2,1.000000000E1,1.000000000E1
3.385106491E2,4.780042386E1,9.094839189E0,4.499834862E2,1.389999986E0,3.346875000E2,1.000000000E1,1.000000000E1
3.395115391E2,4.780043928E1,9.094827119E0,4.503025780E2,1.159999967E0,3.339843750E2,1.000000000E1,1.000000000E1
3.405124061E2,4.780045148E1,9.094814882E0,4.504587059E2,1.159999967E0,3.343359375E2,1.000000000E1,1.000000000E1
3.415114931E2,4.780046212E1,9.094802979E0,4.502440453E2,1.090000033E0,3.343359375E2,1.000000000E1,1.000000000E1
3.425118212E2,4.780047243E1,9.094789736E0,4.500053978E2,1.090000033E0,3.343359375E2,1.000000000E1,1.000000000E1
3.435112461E2,4.780048320E1,9.094775738E0,4.499724388E2,1.190000057E0,3.339843750E2,1.000000000E1,1.000000000E1
3.445111392E2,4.780049661E1,9.094763501E0,4.503185692E2,1.190000057E0,3.237890625E2,1.000000000E1,1.000000000E1
3.455121061E2,4.780050864E1,9.094754532E0,4.504617577E2,1.190000057E0,3.343359375E2,1.000000000E1,1.000000000E1
3.465117811E2,4.780052050E1,9.094746569E0,4.498689842E2,1.190000057E0,3.287109375E2,1.000000000E1,1.000000000E1
3.475114391E2,4.780053567E1,9.094738523E0,4.500130272E2,1.350000024E0,3.315234375E2,1.000000000E1,1.000000000E1
3.485117581E2,4.780054875E1,9.094730057E0,4.503193016E2,1.250000000E0,3.294140625E2,1.000000000E1,1.000000000E1
3.495118271E2,4.780055696E1,9.094720501E0,4.506970482E2,1.250000000E0,2.910937500E2,1.000000000E1,1.000000000E1
3.505183951E2,4.780056325E1,9.094708683E0,4.515619774E2,1.059999943E0,2.914453125E2,1.000000000E1,1.000000000E1
3.515181091E2,4.780057104E1,9.094696529E0,4.513921165E2,1.019999981E0,2.917968750E2,1.000000000E1,1.000000000E1
3.525190951E2,4.780057896E1,9.094682029E0,4.523329735E2,1.220000029E0,2.917968750E2,1.000000000E1,1.000000000E1
3.535229712E2,4.780058781E1,9.094667863E0,4.525375633E2,1.220000029E0,2.917968750E2,1.000000000E1,1.000000000E1
3.545301051E2,4.780059590E1,9.094654704E0,4.521768456E2,1.019999981E0,2.914453125E2,1.000000000E1,1.000000000E1
3.555213671E2,4.780060470E1,9.094643556E0,4.518904686E2,1.009999990E0,2.917968750E2,1.000000000E1,1.000000000E1
3.565231991E2,4.780061325E1,9.094634671E0,4.527662010E2,8.199999928E-1,2.917968750E2,1.000000000E1,1.000000000E1
3.575230221E2,4.780061325E1,9.094634671E0,4.526302147E2,0.000000000E0,2.917968750E2,1.000000000E1,1.000000000E1
3.585268652E2,4.780061325E1,9.094634671E0,4.527657127E2,0.000000000E0,2.917968750E2,1.000000000E1,1.000000000E1
3.595179762E2,4.780061325E1,9.094634671E0,4.529283714E2,0.000000000E0,2.917968750E2,1.000000000E1,1.000000000E1
3.605220671E2,4.780061325E1,9.094634671E0,4.530996361E2,0.000000000E0,2.917968750E2,1.000000000E1,1.000000000E1
3.615231102E2,4.780061325E1,9.094634671E0,4.535285301E2,0.000000000E0,2.917968750E2,1.000000000E1,1.000000000E1
3.625235042E2,4.780061325E1,9.094634671E0,4.533334618E2,0.000000000E0,2.917968750E2,1.000000000E1,1.000000000E1
3.635232882E2,4.780061325E1,9.094634671E0,4.537282372E2,0.000000000E0,2.917968750E2,1.000000000E1,1.000000000E1
3.645227092E2,4.780061325E1,9.094634671E0,4.540274315E2,0.000000000E0,2.917968750E2,1.000000000E1,1.000000000E1
3.655217341E2,4.780063202E1,9.094606340E0,4.541255150E2,8.600000143E-1,3.185156250E2,1.000000000E1,1.000000000E1
