"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.032107163E2,2.601866150E1,-4.034831238E1,5.107910156E0
4.032206512E2,2.601866150E1,-4.034831238E1,5.107910156E0
4.032305862E2,2.582676697E1,-4.047166824E1,5.357055664E0
4.032405222E2,2.582676697E1,-4.047166824E1,5.357055664E0
4.032504572E2,2.572837830E1,-4.049603653E1,5.518005371E0
4.032603923E2,2.572837830E1,-4.049603653E1,5.518005371E0
4.032703273E2,2.566038513E1,-4.050197220E1,6.119079590E0
4.032802622E2,2.566038513E1,-4.050197220E1,6.119079590E0
4.032901972E2,2.556248474E1,-4.042128754E1,6.997131348E0
4.033001322E2,2.556248474E1,-4.042128754E1,6.997131348E0
4.033100672E2,2.535444641E1,-4.051295090E1,7.502563477E0
4.033200023E2,2.535444641E1,-4.051295090E1,7.502563477E0
4.033299383E2,2.530113220E1,-4.052602768E1,8.249938965E0
4.033398732E2,2.530113220E1,-4.052602768E1,8.249938965E0
4.033498082E2,2.518476868E1,-4.025483322E1,8.730102539E0
4.033597432E2,2.518476868E1,-4.025483322E1,8.730102539E0
4.033696782E2,2.467503357E1,-4.038001251E1,9.430297852E0
4.033796133E2,2.467503357E1,-4.038001251E1,9.430297852E0
4.033895483E2,2.434046936E1,-4.035855865E1,1.013189697E1
4.033994832E2,2.434046936E1,-4.035855865E1,1.013189697E1
4.034094192E2,2.396116638E1,-4.023359680E1,1.091455078E1
4.034193542E2,2.396116638E1,-4.023359680E1,1.091455078E1
4.034292892E2,2.348448181E1,-4.052516556E1,1.146685791E1
4.034392243E2,2.348448181E1,-4.052516556E1,1.146685791E1
4.034491593E2,2.295518494E1,-4.080778503E1,1.236010742E1
4.034590942E2,2.295518494E1,-4.080778503E1,1.236010742E1
4.034690292E2,2.228602600E1,-4.081034088E1,1.273846436E1
4.034789642E2,2.228602600E1,-4.081034088E1,1.273846436E1
4.034889002E2,2.170390320E1,-4.085171127E1,1.341357422E1
4.034988353E2,2.170390320E1,-4.085171127E1,1.341357422E1
4.035087703E2,2.123753357E1,-4.101051331E1,1.397509766E1
4.035187052E2,2.123753357E1,-4.101051331E1,1.397509766E1
4.035286402E2,2.062376404E1,-4.128823853E1,1.413623047E1
4.035385752E2,2.062376404E1,-4.128823853E1,1.413623047E1
4.035485102E2,2.022377014E1,-4.147521973E1,1.413787842E1
4.035584453E2,2.022377014E1,-4.147521973E1,1.413787842E1
4.035683813E2,1.963725281E1,-4.157452774E1,1.412414551E1
4.035783163E2,1.963725281E1,-4.157452774E1,1.412414551E1
4.035882512E2,1.925373840E1,-4.208857727E1,1.363800049E1
4.035981862E2,1.925373840E1,-4.208857727E1,1.363800049E1
4.036081212E2,1.865272522E1,-4.217237473E1,1.335351562E1
4.036180563E2,1.865272522E1,-4.217237473E1,1.335351562E1
4.036279913E2,1.812144470E1,-4.255741119E1,1.293341064E1
4.036379262E2,1.812144470E1,-4.255741119E1,1.293341064E1
4.036478612E2,1.766664124E1,-4.289493179E1,1.264013672E1
4.036577972E2,1.766664124E1,-4.289493179E1,1.264013672E1
4.036677322E2,1.766664124E1,-4.289493179E1,1.264013672E1
4.036776691E2,1.692481995E1,-4.332902145E1,1.205444336E1
4.036876041E2,1.692481995E1,-4.332902145E1,1.205444336E1
4.036975391E2,1.662193298E1,-4.340001678E1,1.181079102E1
4.037074741E2,1.662193298E1,-4.340001678E1,1.181079102E1
4.037174091E2,1.629841614E1,-4.356402588E1,1.135644531E1
4.037273441E2,1.629841614E1,-4.356402588E1,1.135644531E1
4.037372801E2,1.636152649E1,-4.376378632E1,1.066082764E1
4.037472151E2,1.636152649E1,-4.376378632E1,1.066082764E1
4.037571501E2,1.660627747E1,-4.379537201E1,1.015026855E1
4.037670851E2,1.660627747E1,-4.379537201E1,1.015026855E1
4.037770201E2,1.675746155E1,-4.372756195E1,9.520202637E0
4.037869551E2,1.675746155E1,-4.372756195E1,9.520202637E0
4.037968901E2,1.658833313E1,-4.417766190E1,9.286560059E0
4.038068251E2,1.658833313E1,-4.417766190E1,9.286560059E0
4.038167611E2,1.620573425E1,-4.422916031E1,9.124816895E0
4.038266961E2,1.620573425E1,-4.422916031E1,9.124816895E0
4.038366311E2,1.633106995E1,-4.414142227E1,8.902282715E0
4.038465661E2,1.633106995E1,-4.414142227E1,8.902282715E0
4.038565011E2,1.652131653E1,-4.424557877E1,8.367858887E0
4.038664361E2,1.652131653E1,-4.424557877E1,8.367858887E0
4.038763711E2,1.683671570E1,-4.434467697E1,7.320983887E0
4.038863061E2,1.683671570E1,-4.434467697E1,7.320983887E0
4.038962421E2,1.755531311E1,-4.420958710E1,6.569396973E0
4.039061771E2,1.755531311E1,-4.420958710E1,6.569396973E0
4.039161121E2,1.791722107E1,-4.398671341E1,5.953491211E0
4.039260471E2,1.791722107E1,-4.398671341E1,5.953491211E0
4.039359821E2,1.825453186E1,-4.399477005E1,5.176879883E0
4.039459171E2,1.825453186E1,-4.399477005E1,5.176879883E0
4.039558521E2,1.902406311E1,-4.380681610E1,4.043823242E0
4.039657871E2,1.902406311E1,-4.380681610E1,4.043823242E0
4.039757231E2,1.931297302E1,-4.356510925E1,3.078796387E0
4.039856581E2,1.931297302E1,-4.356510925E1,3.078796387E0
4.039955931E2,1.983436584E1,-4.361235428E1,2.275207520E0
4.040055281E2,1.983436584E1,-4.361235428E1,2.275207520E0
4.040154631E2,2.030094910E1,-4.362229538E1,1.767944336E0
4.040253981E2,2.030094910E1,-4.362229538E1,1.767944336E0
4.040353331E2,2.070677185E1,-4.328153992E1,1.195068359E0
4.040452681E2,2.070677185E1,-4.328153992E1,1.195068359E0
4.040552031E2,2.115043640E1,-4.325251770E1,4.174194336E-1
4.040651391E2,2.115043640E1,-4.325251770E1,4.174194336E-1
4.040750741E2,2.155174255E1,-4.280222702E1,2.164916992E-1
4.040850091E2,2.155174255E1,-4.280222702E1,2.164916992E-1
4.040949441E2,2.209080505E1,-4.290224457E1,-6.936035156E-1
4.041048791E2,2.209080505E1,-4.290224457E1,-6.936035156E-1
4.041148141E2,2.248793030E1,-4.261307144E1,-1.579284668E0
4.041247491E2,2.248793030E1,-4.261307144E1,-1.579284668E0
4.041346841E2,2.295851135E1,-4.238484573E1,-2.177551270E0
4.041446201E2,2.295851135E1,-4.238484573E1,-2.177551270E0
4.041545551E2,2.318037415E1,-4.186548996E1,-2.878173828E0
4.041644901E2,2.318037415E1,-4.186548996E1,-2.878173828E0
4.041744251E2,2.394337463E1,-4.169942093E1,-3.853454590E0
4.041843601E2,2.394337463E1,-4.169942093E1,-3.853454590E0
4.041942951E2,2.448381042E1,-4.116012573E1,-4.587524414E0
4.042042301E2,2.448381042E1,-4.116012573E1,-4.587524414E0
4.042141651E2,2.510798645E1,-4.061960983E1,-5.489440918E0
4.042241011E2,2.510798645E1,-4.061960983E1,-5.489440918E0
4.042340361E2,2.587223816E1,-4.015754318E1,-5.878662109E0
4.042439711E2,2.587223816E1,-4.015754318E1,-5.878662109E0
4.042539061E2,2.656202698E1,-3.990621185E1,-6.094909668E0
4.042638411E2,2.656202698E1,-3.990621185E1,-6.094909668E0
4.042737761E2,2.717671204E1,-3.966086197E1,-5.764648438E0
4.042837111E2,2.717671204E1,-3.966086197E1,-5.764648438E0
4.042936461E2,2.734696960E1,-3.925343704E1,-5.198669434E0
4.043035811E2,2.734696960E1,-3.925343704E1,-5.198669434E0
4.043135171E2,2.763444519E1,-3.921014404E1,-4.861633301E0
4.043234521E2,2.763444519E1,-3.921014404E1,-4.861633301E0
4.043333871E2,2.763972473E1,-3.923453522E1,-4.115234375E0
4.043433221E2,2.763972473E1,-3.923453522E1,-4.115234375E0
4.043532571E2,2.775059509E1,-3.926082611E1,-2.850280762E0
4.043631921E2,2.775059509E1,-3.926082611E1,-2.850280762E0
4.043731271E2,2.822862244E1,-3.894496155E1,-1.985534668E0
4.043830621E2,2.822862244E1,-3.894496155E1,-1.985534668E0
4.043929981E2,2.836390686E1,-3.871265793E1,-1.404785156E0
4.044029331E2,2.836390686E1,-3.871265793E1,-1.404785156E0
4.044128681E2,2.865476990E1,-3.865713882E1,-5.652465820E-1
4.044228031E2,2.865476990E1,-3.865713882E1,-5.652465820E-1
4.044327381E2,2.858705139E1,-3.875345230E1,6.612548828E-1
4.044426731E2,2.858705139E1,-3.875345230E1,6.612548828E-1
4.044526081E2,2.854026794E1,-3.868002701E1,2.161560059E0
4.044625431E2,2.854026794E1,-3.868002701E1,2.161560059E0
4.044724791E2,2.873002625E1,-3.833221817E1,3.525939941E0
4.044824141E2,2.873002625E1,-3.833221817E1,3.525939941E0
4.044923491E2,2.907972717E1,-3.835449982E1,3.948181152E0
4.045022841E2,2.907972717E1,-3.835449982E1,3.948181152E0
4.045122191E2,2.939363098E1,-3.807324600E1,4.611572266E0
4.045221541E2,2.939363098E1,-3.807324600E1,4.611572266E0
4.045320891E2,2.959693909E1,-3.801974869E1,5.025512695E0
4.045420241E2,2.959693909E1,-3.801974869E1,5.025512695E0
4.045519601E2,2.963182068E1,-3.778995132E1,5.386718750E0
4.045618951E2,2.963182068E1,-3.778995132E1,5.386718750E0
4.045718301E2,2.964405823E1,-3.772206879E1,5.777404785E0
4.045817651E2,2.964405823E1,-3.772206879E1,5.777404785E0
4.045917001E2,2.958775330E1,-3.765311432E1,6.332885742E0
4.046016351E2,2.958775330E1,-3.765311432E1,6.332885742E0
4.046115701E2,2.957206726E1,-3.757975769E1,6.567687988E0
4.046215051E2,2.957206726E1,-3.757975769E1,6.567687988E0
4.046314401E2,2.944569397E1,-3.752209473E1,7.065124512E0
4.046413761E2,2.944569397E1,-3.752209473E1,7.065124512E0
4.046513111E2,2.930888367E1,-3.746099472E1,7.776550293E0
4.046612461E2,2.930888367E1,-3.746099472E1,7.776550293E0
4.046711811E2,2.922142029E1,-3.745330048E1,8.421997070E0
4.046811143E2,2.922142029E1,-3.745330048E1,8.421997070E0
4.046910493E2,2.914607239E1,-3.746818161E1,9.252807617E0
4.047009843E2,2.914607239E1,-3.746818161E1,9.252807617E0
4.047109193E2,2.885615540E1,-3.757965088E1,9.799316406E0
4.047208553E2,2.885615540E1,-3.757965088E1,9.799316406E0
4.047307903E2,2.840956116E1,-3.769827652E1,1.070684814E1
4.047407253E2,2.840956116E1,-3.769827652E1,1.070684814E1
4.047506603E2,2.840956116E1,-3.769827652E1,1.070684814E1
4.047605953E2,2.813160706E1,-3.758378983E1,1.153204346E1
4.047705303E2,2.813160706E1,-3.758378983E1,1.153204346E1
4.047804653E2,2.782667542E1,-3.763095856E1,1.182324219E1
4.047904003E2,2.782667542E1,-3.763095856E1,1.182324219E1
4.048003353E2,2.734815979E1,-3.796441269E1,1.242126465E1
4.048102713E2,2.734815979E1,-3.796441269E1,1.242126465E1
4.048202063E2,2.668238831E1,-3.821615219E1,1.274353027E1
4.048301413E2,2.668238831E1,-3.821615219E1,1.274353027E1
4.048400763E2,2.594557190E1,-3.843246841E1,1.343127441E1
4.048500113E2,2.594557190E1,-3.843246841E1,1.343127441E1
4.048599463E2,2.510865784E1,-3.889936829E1,1.376660156E1
4.048698813E2,2.510865784E1,-3.889936829E1,1.376660156E1
4.048798163E2,2.428373718E1,-3.922016144E1,1.427484131E1
4.048897523E2,2.428373718E1,-3.922016144E1,1.427484131E1
4.048996873E2,2.352403259E1,-3.963595581E1,1.434674072E1
4.049096223E2,2.352403259E1,-3.963595581E1,1.434674072E1
4.049195573E2,2.311735535E1,-4.022471619E1,1.391674805E1
4.049294923E2,2.311735535E1,-4.022471619E1,1.391674805E1
4.049394273E2,2.250077820E1,-4.060311127E1,1.325140381E1
4.049493623E2,2.250077820E1,-4.060311127E1,1.325140381E1
4.049592973E2,2.195991516E1,-4.114039612E1,1.232073975E1
4.049692323E2,2.195991516E1,-4.114039612E1,1.232073975E1
4.049791683E2,2.118922424E1,-4.195811081E1,1.190881348E1
4.049891033E2,2.118922424E1,-4.195811081E1,1.190881348E1
4.049990383E2,2.026426697E1,-4.252088547E1,1.081488037E1
4.050089733E2,2.026426697E1,-4.252088547E1,1.081488037E1
4.050189083E2,1.906016541E1,-4.308290863E1,1.026763916E1
4.050288433E2,1.906016541E1,-4.308290863E1,1.026763916E1
4.050387783E2,1.830448914E1,-4.348506165E1,9.780944824E0
4.050487133E2,1.830448914E1,-4.348506165E1,9.780944824E0
4.050586493E2,1.825718689E1,-4.389034271E1,9.050292969E0
4.050685843E2,1.825718689E1,-4.389034271E1,9.050292969E0
4.050785193E2,1.850312805E1,-4.401618195E1,7.800537109E0
4.050884543E2,1.850312805E1,-4.401618195E1,7.800537109E0
4.050983893E2,1.874458313E1,-4.391780853E1,6.749023438E0
4.051083243E2,1.874458313E1,-4.391780853E1,6.749023438E0
4.051182593E2,1.881172180E1,-4.373898315E1,6.172424316E0
4.051281943E2,1.881172180E1,-4.373898315E1,6.172424316E0
4.051381303E2,1.901609802E1,-4.396618271E1,5.663574219E0
4.051480653E2,1.901609802E1,-4.396618271E1,5.663574219E0
4.051580003E2,1.961653137E1,-4.375334549E1,4.885131836E0
4.051679353E2,1.961653137E1,-4.375334549E1,4.885131836E0
4.051778703E2,2.031855774E1,-4.370323563E1,4.049438477E0
4.051878053E2,2.031855774E1,-4.370323563E1,4.049438477E0
4.051977403E2,2.061671448E1,-4.347388077E1,3.374633789E0
4.052076753E2,2.061671448E1,-4.347388077E1,3.374633789E0
4.052176113E2,2.090144348E1,-4.343635178E1,2.734680176E0
4.052275463E2,2.090144348E1,-4.343635178E1,2.734680176E0
4.052374813E2,2.129469299E1,-4.334672546E1,1.989685059E0
4.052474163E2,2.129469299E1,-4.334672546E1,1.989685059E0
4.052573513E2,2.145686340E1,-4.321642685E1,1.528747559E0
4.052672863E2,2.145686340E1,-4.321642685E1,1.528747559E0
4.052772213E2,2.155476379E1,-4.323071671E1,9.154052734E-1
4.052871563E2,2.155476379E1,-4.323071671E1,9.154052734E-1
4.052970913E2,2.184034729E1,-4.337134933E1,1.975708008E-1
4.053070273E2,2.184034729E1,-4.337134933E1,1.975708008E-1
4.053169623E2,2.197059631E1,-4.305137253E1,-3.512573242E-1
4.053268973E2,2.197059631E1,-4.305137253E1,-3.512573242E-1
4.053368323E2,2.224037170E1,-4.298085403E1,-1.027893066E0
4.053467673E2,2.224037170E1,-4.298085403E1,-1.027893066E0
4.053567023E2,2.267588806E1,-4.271502304E1,-1.778381348E0
4.053666373E2,2.267588806E1,-4.271502304E1,-1.778381348E0
4.053765723E2,2.321736145E1,-4.266942215E1,-2.263854980E0
4.053865083E2,2.321736145E1,-4.266942215E1,-2.263854980E0
4.053964433E2,2.354185486E1,-4.229497910E1,-3.296203613E0
4.054063783E2,2.354185486E1,-4.229497910E1,-3.296203613E0
4.054163133E2,2.400056458E1,-4.180302429E1,-4.219970703E0
4.054262483E2,2.400056458E1,-4.180302429E1,-4.219970703E0
4.054361833E2,2.466944885E1,-4.156862640E1,-4.997619629E0
4.054461183E2,2.466944885E1,-4.156862640E1,-4.997619629E0
4.054560533E2,2.514521790E1,-4.103986359E1,-5.628234863E0
4.054659893E2,2.514521790E1,-4.103986359E1,-5.628234863E0
4.054759243E2,2.548170471E1,-4.071327209E1,-5.983459473E0
4.054858593E2,2.548170471E1,-4.071327209E1,-5.983459473E0
4.054957943E2,2.601927185E1,-4.073876572E1,-6.175354004E0
4.055057293E2,2.601927185E1,-4.073876572E1,-6.175354004E0
4.055156643E2,2.619474792E1,-4.047546387E1,-6.468017578E0
4.055255993E2,2.619474792E1,-4.047546387E1,-6.468017578E0
4.055355343E2,2.653248596E1,-4.046548462E1,-6.373657227E0
4.055454693E2,2.653248596E1,-4.046548462E1,-6.373657227E0
4.055554053E2,2.656462097E1,-4.023274612E1,-6.406616211E0
4.055653403E2,2.656462097E1,-4.023274612E1,-6.406616211E0
4.055752753E2,2.695729065E1,-4.014559555E1,-6.185424805E0
4.055852103E2,2.695729065E1,-4.014559555E1,-6.185424805E0
4.055951453E2,2.711424255E1,-4.008715057E1,-5.562866211E0
4.056050803E2,2.711424255E1,-4.008715057E1,-5.562866211E0
4.056150153E2,2.732548523E1,-3.994422531E1,-5.327941895E0
4.056249503E2,2.732548523E1,-3.994422531E1,-5.327941895E0
4.056348863E2,2.733595276E1,-3.999423218E1,-4.650512695E0
4.056448213E2,2.733595276E1,-3.999423218E1,-4.650512695E0
4.056547563E2,2.749992371E1,-4.018679047E1,-3.629150391E0
4.056646913E2,2.749992371E1,-4.018679047E1,-3.629150391E0
4.056746263E2,2.772929382E1,-3.982038116E1,-2.196289062E0
4.056845628E2,2.772929382E1,-3.982038116E1,-2.196289062E0
4.056944978E2,2.800856018E1,-3.964637756E1,-1.507873535E0
4.057044328E2,2.800856018E1,-3.964637756E1,-1.507873535E0
4.057143678E2,2.835023499E1,-3.937472534E1,-9.180908203E-1
4.057243038E2,2.835023499E1,-3.937472534E1,-9.180908203E-1
4.057342388E2,2.899598694E1,-3.915849304E1,-6.740112305E-1
4.057441738E2,2.899598694E1,-3.915849304E1,-6.740112305E-1
4.057541088E2,2.932408142E1,-3.878255463E1,1.514892578E-1
4.057640438E2,2.932408142E1,-3.878255463E1,1.514892578E-1
4.057739788E2,2.938801575E1,-3.865389252E1,9.000854492E-1
4.057839138E2,2.938801575E1,-3.865389252E1,9.000854492E-1
4.057938488E2,2.915278625E1,-3.867094040E1,1.749755859E0
4.058037848E2,2.915278625E1,-3.867094040E1,1.749755859E0
4.058137198E2,2.893586731E1,-3.883086777E1,2.792724609E0
4.058236548E2,2.893586731E1,-3.883086777E1,2.792724609E0
4.058335898E2,2.893586731E1,-3.883086777E1,2.792724609E0
4.058435248E2,2.869209290E1,-3.877742767E1,3.642517090E0
4.058534598E2,2.869209290E1,-3.877742767E1,3.642517090E0
4.058633948E2,2.842555237E1,-3.910154724E1,4.399169922E0
4.058733298E2,2.842555237E1,-3.910154724E1,4.399169922E0
4.058832658E2,2.833000183E1,-3.910728073E1,5.062194824E0
4.058932008E2,2.833000183E1,-3.910728073E1,5.062194824E0
4.059031358E2,2.828285217E1,-3.920243454E1,5.892944336E0
4.059130708E2,2.828285217E1,-3.920243454E1,5.892944336E0
4.059230058E2,2.820823669E1,-3.895586014E1,6.751037598E0
4.059329408E2,2.820823669E1,-3.895586014E1,6.751037598E0
4.059428758E2,2.798374939E1,-3.904975510E1,7.529174805E0
4.059528108E2,2.798374939E1,-3.904975510E1,7.529174805E0
4.059627458E2,2.786222839E1,-3.922239304E1,7.818115234E0
4.059726818E2,2.786222839E1,-3.922239304E1,7.818115234E0
4.059826168E2,2.752754211E1,-3.919279099E1,8.644470215E0
4.059925518E2,2.752754211E1,-3.919279099E1,8.644470215E0
4.060024868E2,2.729054260E1,-3.925257111E1,8.951599121E0
4.060124218E2,2.729054260E1,-3.925257111E1,8.951599121E0
4.060223568E2,2.671971130E1,-3.937829590E1,9.804992676E0
4.060322918E2,2.671971130E1,-3.937829590E1,9.804992676E0
4.060422268E2,2.618455505E1,-3.937682343E1,1.047808838E1
4.060521618E2,2.618455505E1,-3.937682343E1,1.047808838E1
4.060620978E2,2.580000305E1,-3.961928177E1,1.118316650E1
4.060720328E2,2.580000305E1,-3.961928177E1,1.118316650E1
4.060819678E2,2.535420227E1,-3.979641724E1,1.146478271E1
4.060919028E2,2.535420227E1,-3.979641724E1,1.146478271E1
4.061018378E2,2.464802551E1,-3.996535492E1,1.201202393E1
4.061117728E2,2.464802551E1,-3.996535492E1,1.201202393E1
4.061217078E2,2.413365173E1,-4.007152176E1,1.245727539E1
4.061316428E2,2.413365173E1,-4.007152176E1,1.245727539E1
4.061415788E2,2.390760803E1,-4.011812592E1,1.279925537E1
4.061515138E2,2.390760803E1,-4.011812592E1,1.279925537E1
4.061614488E2,2.362226868E1,-4.042391205E1,1.269372559E1
4.061713838E2,2.362226868E1,-4.042391205E1,1.269372559E1
4.061813188E2,2.360859680E1,-4.069488144E1,1.261462402E1
4.061912538E2,2.360859680E1,-4.069488144E1,1.261462402E1
4.062011888E2,2.322340393E1,-4.082326126E1,1.239593506E1
4.062111238E2,2.322340393E1,-4.082326126E1,1.239593506E1
4.062210598E2,2.282020569E1,-4.094429398E1,1.226379395E1
4.062309948E2,2.282020569E1,-4.094429398E1,1.226379395E1
4.062409298E2,2.245283508E1,-4.147316360E1,1.142187500E1
4.062508648E2,2.245283508E1,-4.147316360E1,1.142187500E1
4.062607998E2,2.198817444E1,-4.161742401E1,1.088531494E1
4.062707348E2,2.198817444E1,-4.161742401E1,1.088531494E1
4.062806698E2,2.124476624E1,-4.207917404E1,1.061218262E1
4.062906048E2,2.124476624E1,-4.207917404E1,1.061218262E1
4.063005398E2,2.066709900E1,-4.254815292E1,9.960632324E0
4.063104758E2,2.066709900E1,-4.254815292E1,9.960632324E0
4.063204108E2,2.086775208E1,-4.255772400E1,9.128173828E0
4.063303458E2,2.086775208E1,-4.255772400E1,9.128173828E0
4.063402808E2,2.142796326E1,-4.251732635E1,8.611145020E0
4.063502158E2,2.142796326E1,-4.251732635E1,8.611145020E0
4.063601508E2,2.159968567E1,-4.243442154E1,7.991271973E0
4.063700858E2,2.159968567E1,-4.243442154E1,7.991271973E0
4.063800208E2,2.202030945E1,-4.237314224E1,7.758056641E0
4.063899568E2,2.202030945E1,-4.237314224E1,7.758056641E0
4.063998918E2,2.208662415E1,-4.245076370E1,7.581787109E0
4.064098268E2,2.208662415E1,-4.245076370E1,7.581787109E0
4.064197618E2,2.209407043E1,-4.247528458E1,7.044860840E0
4.064296968E2,2.209407043E1,-4.247528458E1,7.044860840E0
4.064396318E2,2.195344543E1,-4.244852066E1,6.070739746E0
4.064495668E2,2.195344543E1,-4.244852066E1,6.070739746E0
4.064595018E2,2.185893250E1,-4.235429382E1,5.672912598E0
4.064694368E2,2.185893250E1,-4.235429382E1,5.672912598E0
4.064793728E2,2.175285339E1,-4.266857147E1,4.840881348E0
4.064893078E2,2.175285339E1,-4.266857147E1,4.840881348E0
4.064992428E2,2.157936096E1,-4.278162384E1,4.273498535E0
4.065091778E2,2.157936096E1,-4.278162384E1,4.273498535E0
4.065191128E2,2.152510071E1,-4.295418930E1,4.035827637E0
4.065290478E2,2.152510071E1,-4.295418930E1,4.035827637E0
4.065389828E2,2.130235291E1,-4.310663986E1,3.473205566E0
4.065489178E2,2.130235291E1,-4.310663986E1,3.473205566E0
4.065588528E2,2.096675110E1,-4.312158203E1,3.098266602E0
4.065687888E2,2.096675110E1,-4.312158203E1,3.098266602E0
4.065787238E2,2.089402771E1,-4.336797333E1,3.013732910E0
4.065886588E2,2.089402771E1,-4.336797333E1,3.013732910E0
4.065985938E2,2.071699524E1,-4.309027863E1,2.771484375E0
4.066085288E2,2.071699524E1,-4.309027863E1,2.771484375E0
4.066184638E2,2.096723938E1,-4.344385147E1,2.841308594E0
4.066283988E2,2.096723938E1,-4.344385147E1,2.841308594E0
4.066383338E2,2.101527405E1,-4.326737976E1,2.629577637E0
4.066482698E2,2.101527405E1,-4.326737976E1,2.629577637E0
4.066582048E2,2.079408264E1,-4.323406219E1,2.336425781E0
4.066681398E2,2.079408264E1,-4.323406219E1,2.336425781E0
4.066780742E2,2.087831116E1,-4.318637848E1,2.268310547E0
4.066880092E2,2.087831116E1,-4.318637848E1,2.268310547E0
4.066979442E2,2.089826965E1,-4.332842636E1,2.060974121E0
4.067078792E2,2.089826965E1,-4.332842636E1,2.060974121E0
4.067178142E2,2.074333191E1,-4.342480469E1,1.607299805E0
4.067277502E2,2.074333191E1,-4.342480469E1,1.607299805E0
4.067376852E2,2.071022034E1,-4.346444321E1,1.402832031E0
4.067476202E2,2.071022034E1,-4.346444321E1,1.402832031E0
4.067575552E2,2.070591736E1,-4.326839066E1,1.239135742E0
4.067674902E2,2.070591736E1,-4.326839066E1,1.239135742E0
4.067774252E2,2.082023621E1,-4.345537567E1,9.274291992E-1
4.067873602E2,2.082023621E1,-4.345537567E1,9.274291992E-1
4.067972952E2,2.088435364E1,-4.324818039E1,4.638671875E-1
4.068072302E2,2.088435364E1,-4.324818039E1,4.638671875E-1
4.068171662E2,2.109812927E1,-4.340239334E1,4.725952148E-1
4.068271012E2,2.109812927E1,-4.340239334E1,4.725952148E-1
4.068370362E2,2.109565735E1,-4.326223373E1,8.508300781E-2
4.068469712E2,2.109565735E1,-4.326223373E1,8.508300781E-2
4.068569062E2,2.103663635E1,-4.337746429E1,4.763793945E-1
4.068668412E2,2.103663635E1,-4.337746429E1,4.763793945E-1
4.068767762E2,2.103221130E1,-4.342450333E1,6.475830078E-1
4.068867112E2,2.103221130E1,-4.342450333E1,6.475830078E-1
4.068966462E2,2.103221130E1,-4.342450333E1,6.475830078E-1
4.069065822E2,2.086994934E1,-4.349199295E1,9.763793945E-1
4.069165172E2,2.086994934E1,-4.349199295E1,9.763793945E-1
4.069264522E2,2.079765320E1,-4.344775772E1,1.467041016E0
4.069363872E2,2.079765320E1,-4.344775772E1,1.467041016E0
4.069463222E2,2.050349426E1,-4.348638153E1,1.538635254E0
4.069562572E2,2.050349426E1,-4.348638153E1,1.538635254E0
4.069661922E2,2.035234070E1,-4.342374420E1,2.245422363E0
4.069761272E2,2.035234070E1,-4.342374420E1,2.245422363E0
4.069860632E2,2.002098083E1,-4.334760284E1,3.216491699E0
4.069959982E2,2.002098083E1,-4.334760284E1,3.216491699E0
4.070059332E2,1.979579163E1,-4.363257217E1,3.966857910E0
4.070158682E2,1.979579163E1,-4.363257217E1,3.966857910E0
4.070258032E2,1.934529114E1,-4.397865295E1,4.617309570E0
4.070357382E2,1.934529114E1,-4.397865295E1,4.617309570E0
4.070456732E2,1.868241882E1,-4.401052856E1,5.279785156E0
4.070556082E2,1.868241882E1,-4.401052856E1,5.279785156E0
4.070655442E2,1.813609314E1,-4.393816376E1,6.510620117E0
4.070754792E2,1.813609314E1,-4.393816376E1,6.510620117E0
4.070854142E2,1.783601379E1,-4.384535980E1,7.337158203E0
4.070953492E2,1.783601379E1,-4.384535980E1,7.337158203E0
4.071052842E2,1.795167542E1,-4.383901215E1,7.554382324E0
4.071152192E2,1.795167542E1,-4.383901215E1,7.554382324E0
4.071251542E2,1.843168640E1,-4.359126663E1,7.669860840E0
4.071350892E2,1.843168640E1,-4.359126663E1,7.669860840E0
4.071450242E2,1.883143616E1,-4.344079208E1,7.673706055E0
4.071549602E2,1.883143616E1,-4.344079208E1,7.673706055E0
4.071648952E2,1.912724304E1,-4.343944931E1,8.082458496E0
4.071748302E2,1.912724304E1,-4.343944931E1,8.082458496E0
4.071847652E2,1.914286804E1,-4.302143097E1,8.690856934E0
4.071947002E2,1.914286804E1,-4.302143097E1,8.690856934E0
4.072046352E2,1.909355164E1,-4.325143433E1,9.112731934E0
4.072145702E2,1.909355164E1,-4.325143433E1,9.112731934E0
4.072245052E2,1.905381775E1,-4.301766968E1,9.813171387E0
4.072344412E2,1.905381775E1,-4.301766968E1,9.813171387E0
4.072443762E2,1.926414490E1,-4.289649582E1,9.817993164E0
4.072543112E2,1.926414490E1,-4.289649582E1,9.817993164E0
4.072642462E2,1.948539734E1,-4.274554062E1,1.013574219E1
4.072741812E2,1.948539734E1,-4.274554062E1,1.013574219E1
4.072841162E2,1.931532288E1,-4.255268097E1,1.039868164E1
4.072940512E2,1.931532288E1,-4.255268097E1,1.039868164E1
4.073039862E2,1.955915833E1,-4.241856766E1,1.092193604E1
4.073139212E2,1.955915833E1,-4.241856766E1,1.092193604E1
4.073238572E2,1.977018738E1,-4.230313873E1,1.121203613E1
4.073337922E2,1.977018738E1,-4.230313873E1,1.121203613E1
4.073437272E2,1.972294617E1,-4.231880569E1,1.166754150E1
4.073536622E2,1.972294617E1,-4.231880569E1,1.166754150E1
4.073635972E2,1.980171204E1,-4.220191574E1,1.216339111E1
