"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.711857667E2,-1.575324097E0,7.572902069E0,5.269042969E0
4.711957017E2,-1.647773438E0,7.601941681E0,5.220094757E0
4.712056367E2,-1.877246246E0,7.531438293E0,5.248086548E0
4.712155717E2,-1.902244263E0,7.182813263E0,5.371280365E0
4.712255067E2,-1.820214844E0,7.023694153E0,5.557193756E0
4.712354417E2,-1.929188232E0,7.144642639E0,5.571713562E0
4.712453767E2,-2.050136719E0,7.064559174E0,5.556295624E0
4.712553127E2,-2.140848083E0,6.651867371E0,5.824687500E0
4.712652477E2,-1.905986481E0,6.141279144E0,6.167624359E0
4.712751827E2,-1.319206696E0,6.080954590E0,6.506519623E0
4.712851177E2,-7.785310364E-1,6.212830353E0,7.018604736E0
4.712950527E2,-6.650669861E-1,6.520440674E0,7.269033966E0
4.713049877E2,-8.689430237E-1,6.884333954E0,6.982679443E0
4.713149227E2,-6.185137939E-1,6.764882355E0,6.882687378E0
4.713248577E2,-3.363505554E-1,6.652915192E0,6.802005157E0
4.713347927E2,-3.501219177E-1,7.066654816E0,6.820716248E0
4.713447277E2,-3.776646423E-1,7.475005646E0,6.652466125E0
4.713546627E2,-1.136137390E-1,7.455695801E0,6.432274017E0
4.713645977E2,-1.748364258E-1,7.875123596E0,6.304140472E0
4.713745327E2,-3.396437073E-1,8.241411896E0,6.150709534E0
4.713844677E2,-7.818241882E-1,8.450826416E0,5.992638245E0
4.713944037E2,-1.402283936E0,8.786129150E0,5.856271820E0
4.714043387E2,-1.657353516E0,9.007069702E0,5.608536987E0
4.714142737E2,-2.103874969E0,9.159452820E0,5.798791351E0
4.714242087E2,-1.975142670E0,9.074279938E0,5.774541779E0
4.714341437E2,-2.042203217E0,9.230704651E0,5.581892395E0
4.714440787E2,-2.348316650E0,8.922645264E0,5.595214691E0
4.714540137E2,-1.182989960E0,8.771908722E0,4.978796539E0
4.714639487E2,-8.991801453E-1,8.918004913E0,4.953798523E0
4.714738837E2,-4.562512207E-1,8.283624115E0,4.722679138E0
4.714838187E2,-4.664300537E-1,8.323890381E0,4.862488403E0
4.714937537E2,-8.186476135E-1,8.591683502E0,4.928650818E0
4.715036887E2,-1.034349060E0,8.656648407E0,4.400998077E0
4.715136237E2,-9.904902649E-1,8.666677551E0,4.016597443E0
4.715235587E2,-1.114881592E0,8.749455414E0,4.274660797E0
4.715334947E2,-1.253343658E0,8.594826965E0,4.243076477E0
4.715434297E2,-1.324894867E0,8.586444397E0,4.142186279E0
4.715533647E2,-1.555116119E0,8.487051086E0,4.311334534E0
4.715632997E2,-1.541045380E0,8.293503571E0,4.643793182E0
4.715732347E2,-1.395398254E0,8.238418121E0,4.736151123E0
4.715831697E2,-1.321601715E0,8.187823334E0,4.706662445E0
4.715931047E2,-1.341809692E0,8.174351349E0,4.445305939E0
4.716030397E2,-1.529519348E0,8.270451508E0,3.999532928E0
4.716129747E2,-1.638941803E0,8.223598938E0,3.585344238E0
4.716229097E2,-1.491199036E0,8.247100067E0,3.431913300E0
4.716328447E2,-1.253643036E0,8.288863220E0,3.308719482E0
4.716427797E2,-1.020877075E0,8.382568359E0,3.218457184E0
4.716527147E2,-1.084943848E0,8.484506378E0,3.559747467E0
4.716626497E2,-1.194066925E0,8.649912415E0,3.870501251E0
4.716725857E2,-1.456321564E0,8.829089813E0,4.051474915E0
4.716825207E2,-1.562750244E0,8.878187714E0,4.227808228E0
4.716924557E2,-1.411714325E0,9.002579041E0,4.412224731E0
4.717023907E2,-1.351389771E0,9.186097412E0,4.469405823E0
4.717123257E2,-1.551673279E0,9.382339325E0,4.484524384E0
4.717222607E2,-1.733844452E0,9.426647186E0,4.466711426E0
4.717321957E2,-1.745370483E0,9.538614349E0,4.280648346E0
4.717421307E2,-1.662592621E0,9.518855438E0,4.331392822E0
4.717520660E2,-1.662293243E0,9.484576721E0,4.621639252E0
4.717620010E2,-1.640588379E0,9.422306213E0,4.302053833E0
4.717719360E2,-1.889670410E0,9.508377228E0,4.703219604E0
4.717818710E2,-2.107317810E0,9.428742828E0,4.943619690E0
4.717918060E2,-3.509452057E0,9.186995544E0,5.192701721E0
4.718017410E2,-4.379891968E0,8.650062103E0,5.263654175E0
4.718116770E2,-3.852538605E0,8.438252563E0,4.792583771E0
4.718216120E2,-2.350412292E0,8.500972137E0,4.433480530E0
4.718315470E2,-1.469045105E0,8.358468475E0,4.289779358E0
4.718414820E2,-1.158740387E0,8.241711273E0,4.058959351E0
4.718514170E2,-1.032552795E0,8.201445007E0,3.749253387E0
4.718613520E2,-8.643026733E-1,8.168962555E0,3.660338287E0
4.718712870E2,-6.758445740E-1,8.116421814E0,3.966601410E0
4.718812220E2,-5.149291992E-1,8.246201935E0,4.225413208E0
4.718911570E2,-4.441264343E-1,8.420439606E0,4.509971466E0
4.719010920E2,-6.478527832E-1,8.509803772E0,4.549339600E0
4.719110270E2,-1.025667114E0,8.759035492E0,4.324656830E0
4.719209620E2,-1.452130280E0,8.885073395E0,4.129163361E0
4.719308970E2,-1.658251648E0,9.029223633E0,3.945345612E0
4.719408320E2,-1.649270325E0,9.090895386E0,3.802542572E0
4.719507680E2,-1.591789856E0,9.048982544E0,3.864663391E0
4.719607030E2,-1.604962463E0,8.991651764E0,4.108356628E0
4.719706380E2,-1.592388611E0,8.804391174E0,4.300706635E0
4.719805730E2,-1.436113586E0,8.760831757E0,4.413571930E0
4.719905080E2,-1.271006927E0,8.706644440E0,4.475093994E0
4.720004430E2,-1.234782257E0,8.583151245E0,4.423451385E0
4.720103780E2,-1.290915527E0,8.506510620E0,4.335733795E0
4.720203130E2,-1.326541443E0,8.452472992E0,3.898642731E0
4.720302480E2,-1.293310547E0,8.414152679E0,3.812122650E0
4.720401830E2,-1.230740662E0,8.299790497E0,4.023034058E0
4.720501180E2,-1.271006927E0,8.273744659E0,4.166286163E0
4.720600530E2,-1.428180084E0,8.304131470E0,4.148772583E0
4.720699880E2,-1.378633118E0,8.300688629E0,4.203109589E0
4.720799230E2,-1.029259644E0,8.183332672E0,4.440066833E0
4.720898580E2,-6.863227844E-1,8.192313995E0,4.564308472E0
4.720997940E2,-6.409671021E-1,8.317004700E0,4.375700684E0
4.721097290E2,-7.569758606E-1,8.486152954E0,4.127816162E0
4.721196640E2,-1.002165985E0,8.626111908E0,4.019142151E0
4.721295990E2,-1.213376770E0,8.693920898E0,3.980073395E0
4.721395340E2,-1.155746613E0,8.713530121E0,4.097728729E0
4.721494690E2,-8.550219727E-1,8.549321594E0,3.949237518E0
4.721594040E2,5.292993164E-1,8.221353607E0,3.054697723E0
4.721693390E2,2.034269714E-1,8.765023041E0,4.053570557E0
4.721792740E2,-2.348616028E-1,8.247399445E0,4.602778473E0
4.721892090E2,-4.397854614E-1,8.156089325E0,3.670367432E0
4.721991440E2,-1.859283600E0,8.898545380E0,4.055217133E0
4.722090790E2,-4.054319000E0,8.268655243E0,5.101690979E0
4.722190140E2,-3.901786194E0,9.064699860E0,4.328698425E0
4.722289490E2,-3.152743835E0,9.303153992E0,3.499273224E0
4.722388850E2,-2.152224426E0,9.353150024E0,3.682192841E0
4.722488200E2,-1.900897064E0,9.423354034E0,3.673361206E0
4.722587550E2,-1.573078766E0,9.370214539E0,3.896247711E0
4.722686900E2,-1.165626068E0,9.494007111E0,4.246519318E0
4.722786250E2,-1.150657196E0,9.627828827E0,4.274660797E0
4.722885600E2,-1.386267242E0,9.624685364E0,4.003125458E0
4.722984950E2,-1.896556091E0,9.413923645E0,3.894900513E0
4.723084300E2,-1.970951385E0,9.115294647E0,3.793710938E0
4.723183650E2,-1.761237488E0,8.824898529E0,3.939807129E0
4.723283000E2,-1.507365417E0,8.414152679E0,4.405788116E0
4.723382350E2,-1.377585297E0,8.131839752E0,4.812642059E0
4.723481700E2,-1.648821259E0,8.333919525E0,4.597389679E0
4.723581050E2,-2.199376373E0,8.469387817E0,4.142186279E0
4.723680400E2,-2.252066803E0,8.523275757E0,3.937561798E0
4.723779750E2,-1.686542816E0,8.609346771E0,4.030069427E0
4.723879110E2,-9.446855164E-1,8.553812256E0,4.557422791E0
4.723978460E2,-3.656895447E-1,8.167765045E0,5.105283508E0
4.724077810E2,-4.875361633E-1,7.776628418E0,5.404511261E0
4.724177160E2,-9.536668396E-1,7.398963776E0,5.446424103E0
4.724276510E2,-1.212927704E0,7.215894470E0,5.184319153E0
4.724375860E2,-1.407373352E0,7.284451904E0,4.873415680E0
4.724475210E2,-1.337768097E0,7.192543030E0,4.614903259E0
4.724574560E2,-9.134005737E-1,7.104975128E0,4.385430450E0
4.724673910E2,-6.198609924E-1,7.268884277E0,4.273612976E0
4.724773260E2,-5.086422729E-1,7.212751007E0,4.259991302E0
4.724872610E2,-4.475692749E-1,7.216493225E0,4.182751923E0
4.724971960E2,-6.339317322E-1,7.698191528E0,4.230352936E0
4.725071310E2,-5.391787720E-1,8.173453217E0,4.127816162E0
4.725170660E2,-1.071771240E-1,8.404572601E0,3.892355804E0
4.725270010E2,7.328759766E-1,8.788823547E0,4.106710052E0
4.725369370E2,2.803669739E-1,8.600814514E0,4.730612640E0
4.725468720E2,-9.518705750E-1,8.157286835E0,4.857698364E0
4.725568070E2,-1.146166534E0,8.512049103E0,4.637506256E0
4.725667420E2,-1.063538361E0,8.929381256E0,4.732857971E0
4.725766770E2,-3.001258850E-1,9.031319275E0,4.524640961E0
4.725866120E2,1.309776306E-1,9.395212555E0,4.557572479E0
4.725965470E2,-9.273216248E-1,9.132658539E0,4.701872406E0
4.726064820E2,-1.727557526E0,8.437653809E0,4.453688507E0
4.726164170E2,-2.240091705E0,8.068371735E0,4.092938690E0
4.726263520E2,-2.529290314E0,8.065377960E0,3.870052185E0
4.726362870E2,-2.306852875E0,8.329428864E0,3.536246338E0
4.726462220E2,-2.084565125E0,8.679251404E0,3.297343140E0
4.726561570E2,-1.904788971E0,8.824599152E0,3.316353607E0
4.726660920E2,-1.869761810E0,8.776848450E0,3.657344513E0
4.726760280E2,-2.056124268E0,9.033564606E0,4.145629120E0
4.726859630E2,-2.549049225E0,9.280700684E0,4.223317566E0
4.726958980E2,-2.981050873E0,9.666598206E0,4.270768890E0
4.727058330E2,-3.475622406E0,9.773925018E0,4.688101044E0
4.727157680E2,-3.763024750E0,9.591604156E0,5.018164673E0
4.727257030E2,-3.329526215E0,9.263636169E0,5.090913391E0
4.727356380E2,-2.972518616E0,9.202563171E0,5.195994873E0
4.727455730E2,-3.091521149E0,9.201215973E0,5.456752625E0
4.727555076E2,-3.305126953E0,9.341623993E0,5.285359039E0
4.727654426E2,-3.177592163E0,9.356742554E0,4.926555176E0
4.727753776E2,-2.741848297E0,9.286388855E0,4.830904083E0
4.727853126E2,-2.467917938E0,9.117390289E0,4.815037079E0
4.727952476E2,-2.182012482E0,8.719517670E0,4.811594238E0
4.728051826E2,-1.866917725E0,8.674311676E0,4.650379486E0
4.728151176E2,-1.962718506E0,8.644373932E0,4.503684540E0
4.728250536E2,-2.017953644E0,8.504414978E0,4.621489563E0
4.728349886E2,-1.849104767E0,8.472231903E0,4.802612915E0
4.728449236E2,-1.498084717E0,8.302634583E0,4.819527740E0
4.728548586E2,-1.161434784E0,7.886200562E0,4.620741119E0
4.728647936E2,-7.530839539E-1,7.791896667E0,4.750521240E0
4.728747286E2,2.053729248E-1,7.626191254E0,4.092639313E0
4.728846636E2,2.430795135E0,1.298295181E1,4.251309357E0
4.728945986E2,1.801952820E0,1.365939514E1,5.005590820E0
4.729045336E2,-3.993096313E0,9.110205231E0,4.400099945E0
4.729144686E2,-6.549779663E0,5.108277283E0,6.368806000E0
4.729244036E2,-5.770649872E0,4.737348633E0,5.476361847E0
4.729343386E2,-6.676416321E0,6.065985718E0,5.809269562E0
4.729442736E2,-4.477638702E0,5.917195129E0,5.594017181E0
4.729542086E2,-2.356100464E0,6.297554169E0,4.236789551E0
4.729641436E2,-1.513502655E0,7.234455872E0,3.895050201E0
4.729740796E2,-1.600322113E0,7.972570953E0,3.841611328E0
4.729840146E2,-2.151475983E0,8.576714630E0,3.429069214E0
4.729939496E2,-2.804418182E0,8.786129150E0,3.576063538E0
4.730038846E2,-3.239563293E0,8.806636505E0,4.243375854E0
4.730138196E2,-3.880530396E0,8.571325836E0,4.595294037E0
4.730237546E2,-3.744014282E0,8.104446716E0,4.760999451E0
4.730336896E2,-2.939138031E0,7.764653320E0,4.749623108E0
4.730436246E2,-1.525178375E0,7.806715851E0,4.728666687E0
4.730535596E2,-3.049159241E-1,7.859555969E0,4.446503448E0
4.730634946E2,-6.735992432E-2,7.829169159E0,4.220174103E0
4.730734296E2,-2.083666992E-1,7.763605499E0,4.218078461E0
4.730833646E2,-9.954299927E-2,7.576943665E0,4.195176086E0
4.730932996E2,2.095642090E-3,7.414531403E0,4.367617493E0
4.731032346E2,-8.547225952E-2,7.256759491E0,4.789290619E0
4.731131696E2,-2.709365845E-1,7.134164429E0,4.753065948E0
4.731231046E2,-1.024319916E0,7.579488373E0,5.125491486E0
4.731330406E2,-1.875749359E0,7.933502197E0,5.384752350E0
4.731429756E2,-2.808310089E0,8.333620148E0,5.260510712E0
4.731529106E2,-3.269650726E0,8.709039459E0,5.191803589E0
4.731628456E2,-3.153941345E0,8.721912689E0,5.222040710E0
4.731727806E2,-2.587818604E0,8.820108490E0,5.200186157E0
4.731827156E2,-1.881587219E0,8.845106506E0,5.037175140E0
4.731926506E2,-1.701212311E0,8.760981445E0,5.140160980E0
4.732025856E2,-1.897903290E0,8.717122650E0,5.265600128E0
4.732125206E2,-2.372566223E0,8.711284790E0,5.221292267E0
4.732224556E2,-2.765648804E0,8.922645264E0,5.084177399E0
4.732323906E2,-3.582649841E0,9.675579529E0,5.256618805E0
4.732423256E2,-4.282594299E0,1.031295410E1,5.413791962E0
4.732522606E2,-2.490071869E0,9.009913788E0,3.839066620E0
4.732621956E2,-1.754202118E0,8.670868835E0,3.638334045E0
4.732721306E2,-2.728376312E0,8.126750336E0,5.483247528E0
4.732820666E2,-2.791544952E0,7.393125916E0,5.223986664E0
4.732920016E2,-2.674638062E0,7.592810669E0,4.446503448E0
4.733019366E2,-2.137255554E0,7.819589081E0,4.317920837E0
4.733118716E2,-4.589456177E-1,8.117619324E0,4.163442078E0
4.733218066E2,2.317780151E0,8.126750336E0,3.506009216E0
4.733317416E2,3.525917816E0,7.136110382E0,3.227139130E0
4.733416766E2,2.509830780E0,6.059100037E0,4.224515076E0
4.733516116E2,7.414082336E-1,6.837032318E0,4.613705750E0
4.733615466E2,-3.522175598E-1,7.743098145E0,3.594774628E0
4.733714816E2,-5.051994324E-1,8.399183807E0,2.808908844E0
4.733814166E2,-5.542973328E-1,8.679401093E0,3.078498230E0
4.733913516E2,-7.756869507E-1,8.732989655E0,3.754492493E0
4.734012866E2,-1.675316162E0,9.013057251E0,4.561015320E0
4.734112216E2,-3.039279785E0,9.476942596E0,5.273084564E0
4.734211566E2,-4.120930481E0,9.514514465E0,5.212760010E0
4.734310916E2,-4.449497223E0,9.397457886E0,5.109325104E0
4.734410276E2,-4.650229797E0,9.227860565E0,5.673352203E0
4.734509626E2,-4.307292938E0,9.424401855E0,5.650749207E0
4.734608976E2,-3.999832306E0,9.191486206E0,5.356910248E0
4.734708326E2,-3.457659760E0,9.168583832E0,4.924609222E0
4.734807676E2,-2.640059967E0,9.284293213E0,4.707560577E0
4.734907026E2,-1.977986755E0,9.530082092E0,4.707859955E0
4.735006376E2,-1.703906708E0,9.591304779E0,4.801864471E0
4.735105726E2,-1.026714935E0,9.691596222E0,4.971312103E0
4.735205076E2,-3.490740967E-1,9.705217896E0,5.003195801E0
4.735304426E2,-3.124003601E-1,9.293573914E0,5.047054596E0
4.735403776E2,-9.271719360E-1,9.063202972E0,4.835095367E0
4.735503126E2,-1.483714600E0,9.017697601E0,4.556075592E0
4.735602476E2,-1.845063171E0,9.021140442E0,4.525239716E0
4.735701826E2,-2.126927032E0,9.039701843E0,4.455185394E0
4.735801176E2,-2.331850891E0,9.153165894E0,4.326153717E0
4.735900536E2,-2.468965759E0,9.022637329E0,4.278103638E0
4.735999886E2,-2.062261505E0,8.691525879E0,4.144281921E0
4.736099236E2,-1.424288177E0,8.458161163E0,4.138893127E0
4.736198586E2,-1.025367737E0,8.214318237E0,4.089795227E0
4.736297936E2,-8.476872253E-1,8.230783997E0,3.880530396E0
4.736397286E2,-1.191671906E0,8.463400269E0,3.689976654E0
4.736496636E2,-1.240620117E0,8.888067169E0,3.596121826E0
4.736595986E2,-1.550475769E0,9.328451385E0,3.612886963E0
4.736695336E2,-1.658401337E0,9.747879181E0,3.545377350E0
4.736794686E2,-1.697769470E0,9.955946503E0,3.610192566E0
4.736894036E2,-1.983824615E0,9.957293701E0,3.824846191E0
4.736993386E2,-2.183958435E0,9.865085449E0,3.957919464E0
4.737092736E2,-2.249671783E0,9.828561401E0,3.997736664E0
4.737192086E2,-2.313139801E0,9.795929260E0,4.021836548E0
4.737291436E2,-2.423310699E0,9.794282684E0,3.927382965E0
4.737390786E2,-2.329755249E0,9.771979065E0,4.018094330E0
4.737490161E2,-2.062111816E0,9.483379211E0,3.972888336E0
4.737589511E2,-1.841470642E0,9.156159668E0,3.863016815E0
4.737688861E2,-1.661844177E0,9.041049042E0,3.719016266E0
4.737788211E2,-1.534159698E0,9.107510834E0,3.602109375E0
4.737887561E2,-1.626367950E0,9.348509674E0,3.598217468E0
4.737986911E2,-1.805096283E0,9.601333923E0,3.799548798E0
4.738086261E2,-1.887574768E0,9.709109802E0,3.850592651E0
4.738185611E2,-1.921853485E0,9.776020660E0,4.052822113E0
4.738284961E2,-1.702709198E0,9.640702057E0,4.280648346E0
4.738384311E2,-1.635049896E0,9.881102142E0,4.144730988E0
4.738483661E2,-1.636397095E0,1.000474503E1,3.851490784E0
4.738583011E2,-1.893412628E0,1.014290771E1,3.750750275E0
4.738682361E2,-2.373913422E0,1.036369858E1,4.080514526E0
4.738781711E2,-2.665057983E0,1.053359528E1,4.386178894E0
4.738881061E2,-2.656376038E0,1.031280441E1,4.283941498E0
4.738980411E2,-2.494113464E0,1.012015503E1,4.313579865E0
4.739079771E2,-2.234253845E0,1.004590942E1,4.501139832E0
4.739179121E2,-2.074086914E0,9.954150238E0,4.490062866E0
4.739278471E2,-1.998943176E0,1.002959335E1,4.330345001E0
4.739377821E2,-1.809437256E0,1.016895355E1,4.070036316E0
4.739477171E2,-1.575773163E0,9.829609222E0,3.727698212E0
4.739576521E2,-1.359173584E0,9.255552979E0,3.243754578E0
4.739675871E2,-1.524729309E0,8.320447540E0,2.530487823E0
4.739775221E2,-2.164947968E0,7.224726105E0,2.355501709E0
4.739874571E2,-2.726729736E0,6.503825226E0,2.298021240E0
4.739973921E2,-3.072061615E0,6.229296112E0,2.289039917E0
4.740073271E2,-3.319048004E0,6.322103119E0,2.341131592E0
4.740172621E2,-3.204087067E0,6.849456482E0,2.289039917E0
4.740271971E2,-2.747386780E0,7.308102722E0,2.111509094E0
4.740371321E2,-2.059118042E0,7.483088837E0,2.108066254E0
4.740470671E2,-1.438957672E0,7.680079193E0,2.804418182E0
4.740570021E2,-7.958949280E-1,7.564968567E0,3.671564941E0
4.740669381E2,2.014810181E-1,7.263794861E0,3.994443512E0
4.740768731E2,1.116528168E0,6.511459351E0,3.742966461E0
4.740868081E2,1.347497864E0,5.732778625E0,3.492387543E0
4.740967431E2,2.559677124E-2,5.843398590E0,3.557951202E0
4.741066781E2,-1.659598846E0,6.581513672E0,3.399730225E0
4.741166131E2,-2.241438904E0,6.532565460E0,3.272494812E0
4.741265481E2,-2.626138916E0,6.490203552E0,3.461401978E0
4.741364831E2,-2.779270477E0,6.851402435E0,3.745660858E0
4.741464181E2,-2.939886475E0,7.240593109E0,3.753145294E0
4.741563531E2,-3.151845703E0,7.460485840E0,3.862268372E0
4.741662881E2,-3.471880188E0,7.706125031E0,4.425547028E0
4.741762231E2,-4.107907562E0,8.309220886E0,4.824766846E0
4.741861581E2,-4.648433533E0,8.821904755E0,4.809348907E0
4.741960931E2,-4.893923035E0,9.293274536E0,4.489913177E0
4.742060281E2,-4.736899567E0,9.723180542E0,4.234993286E0
4.742159631E2,-4.032464447E0,1.006746460E1,3.973337402E0
4.742258991E2,-3.345393219E0,1.008168503E1,3.771407318E0
4.742358341E2,-2.716251526E0,9.854607239E0,3.943848724E0
4.742457691E2,-2.078278198E0,9.035211182E0,3.980223083E0
4.742557041E2,-2.229164429E0,7.854316864E0,3.696263580E0
4.742656391E2,-3.148253174E0,6.840026093E0,3.819307709E0
4.742755741E2,-3.733087006E0,6.494394836E0,3.935915222E0
4.742855091E2,-3.224444733E0,7.076234894E0,3.693868561E0
4.742954441E2,-1.673819275E0,8.006849670E0,3.233276367E0
4.743053791E2,-3.188369751E-1,8.783584442E0,3.217259674E0
4.743153141E2,-1.199006653E-1,9.162895660E0,3.784879303E0
4.743252491E2,-4.499642944E-1,9.117689667E0,4.156556396E0
4.743351841E2,-7.860154724E-1,9.211694183E0,4.068689117E0
4.743451191E2,-6.966513062E-1,9.186247101E0,4.018842773E0
4.743550541E2,-7.162605286E-1,9.307494965E0,4.270319824E0
4.743649891E2,-9.708810425E-1,9.637408905E0,4.723128204E0
4.743749241E2,-1.749861145E0,1.072160431E1,4.965324554E0
4.743848591E2,-3.236270142E0,1.073058563E1,4.055366821E0
4.743947951E2,-4.405937805E0,9.935888214E0,3.312611389E0
4.744047301E2,-4.351301422E0,9.865235138E0,3.494183807E0
4.744146651E2,-3.022664337E0,9.891430664E0,3.349285126E0
4.744246001E2,-1.957928467E0,9.598789215E0,3.132086792E0
4.744345351E2,-1.813927917E0,9.021439819E0,3.154989166E0
4.744444701E2,-2.409239960E0,8.951834564E0,3.643423462E0
4.744544051E2,-2.445614319E0,9.141041107E0,3.579207001E0
4.744643401E2,-2.067350922E0,9.308692474E0,3.043022003E0
4.744742751E2,-1.279688873E0,9.700876923E0,2.903362427E0
4.744842101E2,1.410067749E-1,9.883197784E0,3.322490845E0
4.744941451E2,1.080453186E0,8.965156860E0,3.610042877E0
4.745040801E2,7.479945374E-1,8.337212677E0,3.724105682E0
4.745140151E2,-1.003213806E0,7.294630737E0,3.146606598E0
4.745239501E2,-1.682201843E0,7.260651398E0,2.780018921E0
4.745338851E2,-1.506616974E0,8.487200775E0,2.905607758E0
4.745438201E2,-1.908381500E0,9.596843262E0,2.724035339E0
4.745537561E2,-2.314337311E0,1.007195526E1,2.246079254E0
4.745636911E2,-2.707120514E0,1.020682480E1,2.391277313E0
4.745736261E2,-2.961441650E0,1.020158569E1,2.760858765E0
4.745835611E2,-2.994223480E0,1.005249573E1,2.571951599E0
4.745934961E2,-2.903362427E0,9.939630432E0,2.490820312E0
4.746034311E2,-2.795586548E0,1.006896149E1,2.672093353E0
4.746133661E2,-2.641556854E0,9.875863037E0,2.816842346E0
4.746233011E2,-2.651735687E0,9.472751312E0,2.871478729E0
4.746332361E2,-2.723735962E0,9.296417999E0,2.997516632E0
4.746431711E2,-2.584974518E0,9.269474030E0,3.083288269E0
4.746531061E2,-2.441423035E0,9.022936707E0,2.961142273E0
4.746630411E2,-2.537373505E0,8.873846741E0,2.683020630E0
4.746729761E2,-2.763403473E0,8.720715179E0,2.560425568E0
4.746829111E2,-2.901865540E0,8.375083923E0,2.648292847E0
4.746928461E2,-3.214415588E0,8.110583954E0,2.639760590E0
4.747027811E2,-3.530408478E0,7.905959473E0,2.610571289E0
4.747127161E2,-3.620072021E0,7.759863281E0,2.575693817E0
4.747226521E2,-3.504512329E0,7.999365234E0,2.444416809E0
4.747325871E2,-3.184178467E0,8.361162872E0,2.503992920E0
4.747425221E2,-3.003504181E0,8.567583618E0,2.435435486E0
4.747524563E2,-3.234773254E0,8.752000122E0,2.278861084E0
4.747623913E2,-2.996618500E0,8.888965302E0,2.322869568E0
4.747723263E2,-2.636467438E0,8.925489349E0,2.301613770E0
4.747822613E2,-2.524949341E0,9.113947449E0,2.201621704E0
4.747921963E2,-2.256407776E0,9.313632202E0,2.173031158E0
4.748021313E2,-2.253563690E0,9.567504272E0,2.209854584E0
4.748120663E2,-2.365830231E0,9.900411987E0,2.121388550E0
4.748220013E2,-2.642005920E0,1.020921982E1,1.904788971E0
4.748319363E2,-2.304607544E0,1.030442184E1,1.969454498E0
4.748418713E2,-2.135758667E0,1.043120819E1,2.129022675E0
4.748518063E2,-2.129621429E0,1.047716263E1,2.341730347E0
4.748617413E2,-2.081271973E0,1.029065048E1,2.377805328E0
4.748716763E2,-2.295626221E0,1.020248383E1,2.357447662E0
4.748816113E2,-2.439626770E0,1.014919464E1,2.386786652E0
4.748915473E2,-2.237696686E0,1.020353165E1,2.354304199E0
4.749014823E2,-2.076182556E0,1.023317001E1,2.192640381E0
4.749114173E2,-2.153721313E0,1.013766861E1,2.200573883E0
4.749213523E2,-1.860630798E0,1.006701553E1,2.298470306E0
4.749312873E2,-1.739233246E0,9.959988098E0,2.295326843E0
4.749412223E2,-1.946851501E0,9.810000000E0,2.354004822E0
4.749511573E2,-2.474204865E0,9.655072174E0,2.643203430E0
4.749610923E2,-2.790946198E0,9.391769714E0,2.719544678E0
4.749710273E2,-2.804418182E0,9.310638428E0,2.580783234E0
4.749809623E2,-2.790646820E0,9.059460754E0,2.561623077E0
4.749908973E2,-2.724933472E0,8.863667908E0,2.518363037E0
4.750008323E2,-2.460134125E0,8.764873352E0,2.506837006E0
4.750107673E2,-2.082918549E0,8.704848175E0,2.642155609E0
4.750207023E2,-1.912273407E0,8.598269806E0,2.761457520E0
4.750306373E2,-1.930535431E0,8.471633148E0,2.799927521E0
4.750405723E2,-1.817819824E0,8.528514862E0,2.944975891E0
4.750505083E2,-1.695075073E0,8.694220276E0,2.999612274E0
4.750604433E2,-1.557660828E0,8.837322693E0,3.051254883E0
4.750703783E2,-1.504521332E0,9.014254761E0,3.057541809E0
4.750803133E2,-1.559756470E0,9.177265778E0,3.119213562E0
4.750902483E2,-1.676363983E0,9.439670105E0,2.971620483E0
4.751001833E2,-1.492546234E0,9.512269135E0,2.648891602E0
4.751101183E2,-1.484313354E0,9.615105286E0,2.400857391E0
4.751200533E2,-1.595681763E0,9.736203461E0,2.295626221E0
4.751299883E2,-1.535207520E0,9.812993774E0,2.331850891E0
4.751399233E2,-1.820963287E0,1.010862900E1,2.462529144E0
4.751498583E2,-1.717528381E0,1.025173141E1,2.623444519E0
4.751597933E2,-2.336042175E0,9.775122528E0,2.754721527E0
4.751697283E2,-2.397115173E0,9.472152557E0,2.721790009E0
4.751796633E2,-2.855761414E0,9.590706024E0,2.556084595E0
4.751895983E2,-3.715872803E0,9.818831635E0,2.560874634E0
4.751995333E2,-3.864813080E0,1.061023590E1,2.893183594E0
4.752094683E2,-3.177442474E0,1.098819992E1,2.776875458E0
4.752194033E2,-3.036884766E0,1.104268661E1,2.685864716E0
4.752293393E2,-2.567011871E0,1.074495575E1,2.757565613E0
4.752392743E2,-1.998045044E0,1.070214478E1,3.168012085E0
4.752492093E2,-1.734592896E0,1.121976837E1,3.533252563E0
4.752591443E2,-1.472487946E0,1.153710846E1,3.772006073E0
4.752690793E2,-1.103056183E0,1.144145737E1,3.632196808E0
4.752790143E2,-4.896318054E-1,1.132155670E1,2.969225464E0
4.752889493E2,1.496887207E-4,1.140313705E1,2.674787750E0
4.752988843E2,-6.466552734E-2,1.124746078E1,2.405946808E0
4.753088193E2,-2.020797729E-1,1.094044922E1,2.257754974E0
4.753187543E2,7.888595581E-2,1.058703415E1,2.623444519E0
4.753286893E2,3.580554199E-1,1.013272888E1,2.800526276E0
4.753386243E2,3.748205566E-1,9.687704315E0,2.652933197E0
4.753485593E2,1.302291870E-1,9.426198120E0,2.452050934E0
4.753584943E2,1.788780212E-1,9.083111572E0,2.212399292E0
