"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.240148540E2,3.434582651E-1,1.936663866E0,-1.357300282E-1
4.240247900E2,3.272369504E-1,1.400732040E0,-2.438365221E-1
4.240347250E2,3.294373155E-1,8.671118617E-1,-2.813993096E-1
4.240446600E2,3.076987267E-1,4.662717283E-1,-2.896958590E-1
4.240545950E2,2.550586462E-1,2.404324114E-1,-2.876964808E-1
4.240645300E2,2.393497229E-1,1.523853838E-1,-2.309911400E-1
4.240744650E2,2.527524233E-1,2.192204297E-1,-1.486626416E-1
4.240844000E2,2.834032774E-1,3.971211910E-1,-5.008174479E-2
4.240943350E2,3.135263324E-1,6.029374003E-1,7.478082925E-2
4.241042700E2,3.404088318E-1,7.919118404E-1,1.922174394E-1
4.241142060E2,3.583850563E-1,9.657708406E-1,2.736089826E-1
4.241241410E2,3.701328039E-1,1.086814165E0,3.230841458E-1
4.241340760E2,3.706284463E-1,1.128163695E0,3.535044789E-1
4.241440110E2,3.656134605E-1,1.125229120E0,3.619405925E-1
4.241539460E2,3.787391186E-1,1.117757320E0,3.503104448E-1
4.241638810E2,4.172183275E-1,1.112951159E0,3.306936026E-1
4.241738160E2,4.449676871E-1,1.063297153E0,3.082091510E-1
4.241837510E2,4.644535184E-1,9.534093142E-1,2.792733610E-1
4.241936870E2,4.740235507E-1,7.947376370E-1,2.536101639E-1
4.242036220E2,4.576570988E-1,5.935805440E-1,2.287796438E-1
4.242135570E2,4.277316630E-1,4.005497694E-1,1.991728544E-1
4.242234920E2,3.967971802E-1,2.539355755E-1,1.759404987E-1
4.242334270E2,3.647194505E-1,1.746759117E-1,1.567424387E-1
4.242433620E2,3.267712593E-1,1.721006334E-1,1.435619146E-1
4.242532970E2,2.681110799E-1,2.599458992E-1,1.356774271E-1
4.242632320E2,2.130744606E-1,3.809668720E-1,1.322597861E-1
4.242731670E2,1.759044975E-1,4.815338552E-1,1.263270825E-1
4.242831030E2,1.593074203E-1,5.538743734E-1,1.175399944E-1
4.242930380E2,1.451960802E-1,5.986480117E-1,9.184688330E-2
4.243029730E2,1.388779879E-1,6.249744296E-1,6.372310221E-2
4.243129080E2,1.152267233E-1,5.987247825E-1,3.385410830E-2
4.243228430E2,6.790687144E-2,5.666403770E-1,4.638698883E-3
4.243327780E2,2.367202193E-2,5.581294894E-1,-7.553588599E-3
4.243427130E2,-5.955643952E-3,5.601734519E-1,-1.924380101E-2
4.243526480E2,-2.094173431E-2,5.819103718E-1,-1.352145243E-2
4.243625830E2,-2.859645709E-2,6.114312410E-1,3.004794009E-3
4.243725190E2,-3.537743166E-2,6.347250938E-1,5.528750829E-3
4.243824540E2,-4.067526013E-2,6.459940076E-1,-2.728113905E-3
4.243923890E2,-4.277726263E-2,6.338415146E-1,-1.697053574E-2
4.244023240E2,-4.753446579E-2,6.279807091E-1,-2.971029840E-2
4.244122590E2,-4.907193035E-2,6.200326085E-1,-4.712480307E-2
4.244221940E2,-3.605519608E-2,5.945158005E-1,-5.404769257E-2
4.244321290E2,-1.710356399E-2,5.767127872E-1,-4.439669475E-2
4.244420640E2,-2.112254128E-2,5.491490364E-1,-3.756275401E-2
4.244520000E2,-5.867876485E-2,5.114164948E-1,-3.924915195E-2
4.244619350E2,-1.038294733E-1,4.472897649E-1,-2.327205054E-2
4.244718700E2,-1.531858146E-1,3.746152222E-1,-4.967299290E-3
4.244818050E2,-2.007839680E-1,3.246048093E-1,5.930088926E-3
4.244917400E2,-2.224045992E-1,2.765443027E-1,7.335253060E-3
4.245016750E2,-2.466481626E-1,2.383473814E-1,1.561874896E-2
4.245116100E2,-2.795889676E-1,2.000575513E-1,1.696900092E-2
4.245215450E2,-3.134278953E-1,1.661240906E-1,2.313794754E-2
4.245314810E2,-3.345726430E-1,1.404536366E-1,1.835176907E-2
4.245414160E2,-3.601536453E-1,1.338551193E-1,2.771810628E-2
4.245513510E2,-3.906475306E-1,1.317376494E-1,3.828992322E-2
4.245612860E2,-4.355449677E-1,1.376333535E-1,5.635281280E-2
4.245712210E2,-4.772547781E-1,1.412091255E-1,8.552625030E-2
4.245811560E2,-5.238193274E-1,1.385843158E-1,1.102150828E-1
4.245910910E2,-5.653477907E-1,1.296435297E-1,1.292674243E-1
4.246010260E2,-5.993864536E-1,9.745257348E-2,1.484501660E-1
4.246109610E2,-6.389752030E-1,4.316056147E-2,1.533395350E-1
4.246208970E2,-6.877840161E-1,2.409669571E-3,1.596333832E-1
4.246308320E2,-7.217115760E-1,-2.961836755E-2,1.591543406E-1
4.246407670E2,-7.537587285E-1,-5.818103626E-2,1.566003561E-1
4.246507020E2,-7.743147612E-1,-7.967727631E-2,1.350906640E-1
4.246606370E2,-7.880012989E-1,-1.159218326E-1,1.194629818E-1
4.246705720E2,-7.868565321E-1,-1.847228706E-1,9.995163232E-2
4.246805070E2,-7.591196895E-1,-2.743004262E-1,7.508889586E-2
4.246904420E2,-7.141825557E-1,-3.939580321E-1,5.360166728E-2
4.247003790E2,-6.522859335E-1,-5.417932868E-1,1.435812470E-2
4.247103140E2,-5.746963024E-1,-8.447648287E-1,4.339335859E-2
4.247202490E2,-5.474466085E-1,-1.161687613E0,9.283547848E-2
4.247301840E2,-6.336490512E-1,-1.099407792E0,4.026996717E-2
4.247401190E2,-6.024975181E-1,-9.512795806E-1,-8.522456884E-2
4.247500540E2,-5.193586946E-1,-7.241271734E-1,-1.298303455E-1
4.247599890E2,-4.940203428E-1,-4.193438292E-1,-6.990922242E-2
4.247699240E2,-5.231223106E-1,-1.281874478E-1,-2.311921865E-2
4.247798600E2,-5.235782266E-1,9.227569401E-2,2.530823648E-2
4.247897950E2,-4.768040776E-1,2.148558944E-1,6.206448749E-2
4.247997300E2,-4.578823447E-1,2.603315115E-1,7.733718306E-2
4.248096650E2,-4.643050432E-1,2.406216264E-1,1.071691066E-1
4.248196000E2,-4.919153452E-1,2.338622659E-1,1.760975718E-1
4.248295350E2,-5.156111717E-1,2.841881216E-1,2.593514919E-1
4.248394700E2,-5.158106089E-1,3.891779482E-1,3.411949575E-1
4.248494050E2,-5.030791163E-1,4.747453034E-1,3.978598416E-1
4.248593410E2,-4.912954867E-1,5.023865104E-1,4.127929807E-1
4.248692760E2,-5.000140667E-1,4.208907485E-1,3.783794641E-1
4.248792110E2,-5.067071319E-1,2.361768186E-1,2.949857712E-1
4.248891460E2,-4.981525242E-1,-1.727394201E-2,1.819697320E-1
4.248990810E2,-4.927619994E-1,-2.843437195E-1,5.752659962E-2
4.249090160E2,-4.837458432E-1,-5.219423175E-1,-5.857007951E-2
4.249189510E2,-4.738948047E-1,-7.129905820E-1,-1.510651410E-1
4.249288860E2,-4.663700759E-1,-8.441601396E-1,-2.176418751E-1
4.249388210E2,-4.630411267E-1,-9.029406309E-1,-2.582001984E-1
4.249487570E2,-4.594250321E-1,-9.120196104E-1,-2.854199111E-1
4.249586920E2,-4.553962350E-1,-8.786835074E-1,-3.024460375E-1
4.249686270E2,-4.454139471E-1,-8.305655718E-1,-3.161163628E-1
4.249785620E2,-4.200657010E-1,-7.904117703E-1,-3.229178190E-1
4.249884970E2,-3.980810642E-1,-7.582266927E-1,-3.219383061E-1
4.249984320E2,-3.747645617E-1,-7.400847077E-1,-3.149600327E-1
4.250083670E2,-3.498724997E-1,-7.209355235E-1,-3.005533516E-1
4.250183020E2,-3.222278357E-1,-7.013123035E-1,-3.037291765E-1
4.250282380E2,-3.039323986E-1,-6.524497271E-1,-2.997275889E-1
4.250381730E2,-2.818657160E-1,-5.958599448E-1,-2.922158539E-1
4.250481080E2,-2.695312500E-1,-5.208204389E-1,-2.812304795E-1
4.250580430E2,-2.636294365E-1,-4.572641253E-1,-2.852238715E-1
4.250679780E2,-2.562674582E-1,-4.156776965E-1,-2.847554386E-1
4.250779130E2,-2.537204027E-1,-4.051411748E-1,-2.880644202E-1
4.250878480E2,-2.491839528E-1,-4.019429684E-1,-2.837898135E-1
4.250977830E2,-2.350015491E-1,-3.890644610E-1,-2.860998511E-1
4.251077190E2,-2.174494565E-1,-3.988632560E-1,-2.996798754E-1
4.251176540E2,-2.089278698E-1,-4.184641242E-1,-2.910943925E-1
4.251275890E2,-1.984204054E-1,-4.379498363E-1,-2.843337059E-1
4.251375240E2,-1.948653609E-1,-4.484251142E-1,-3.059282005E-1
4.251474590E2,-1.678499877E-1,-4.664548039E-1,-3.398357928E-1
4.251573940E2,-1.155401766E-1,-5.044945478E-1,-3.761802018E-1
4.251673290E2,-7.619968057E-2,-5.429256558E-1,-4.140460491E-1
4.251772640E2,-1.819070615E-2,-6.379927993E-1,-4.369316697E-1
4.251872000E2,6.195865571E-2,-7.955831885E-1,-4.469396472E-1
4.251971350E2,1.109887883E-1,-9.403755665E-1,-4.524680972E-1
4.252070700E2,1.367969811E-1,-1.020374775E0,-4.444116652E-1
4.252170050E2,2.006164342E-1,-1.143201113E0,-4.643153250E-1
4.252269400E2,2.655535936E-1,-1.254735470E0,-4.677447379E-1
4.252368750E2,2.902128696E-1,-1.270221233E0,-4.544568956E-1
4.252468100E2,3.362119198E-1,-1.259641290E0,-4.395268559E-1
4.252567450E2,3.934291303E-1,-1.182319403E0,-4.284614325E-1
4.252666800E2,4.711600840E-1,-1.059337020E0,-4.200932980E-1
4.252766160E2,5.513496995E-1,-9.149495363E-1,-4.032301605E-1
4.252865510E2,6.320936680E-1,-7.844971418E-1,-3.809324801E-1
4.252964860E2,7.261770368E-1,-6.760513186E-1,-3.569498956E-1
4.253064210E2,8.095176220E-1,-5.806041956E-1,-3.420254290E-1
4.253163560E2,8.774556518E-1,-5.164957643E-1,-3.508705795E-1
4.253262910E2,9.202707410E-1,-4.763816595E-1,-3.562339544E-1
4.253362260E2,9.494949579E-1,-4.491780400E-1,-3.503089547E-1
4.253461610E2,9.673482776E-1,-4.063684940E-1,-3.179724813E-1
4.253560970E2,9.885928631E-1,-3.266310692E-1,-2.759131789E-1
4.253660320E2,1.015878558E0,-2.038389593E-1,-2.326806486E-1
4.253759670E2,1.044773817E0,-6.150552258E-2,-1.614219099E-1
4.253859020E2,1.083880544E0,1.250348389E-1,-7.988112420E-2
4.253958370E2,1.134521365E0,3.346386552E-1,2.707781084E-2
4.254057720E2,1.209232688E0,3.746701777E-1,1.384508312E-1
4.254157070E2,1.246640801E0,1.282963604E-1,2.736797631E-1
4.254256420E2,1.142034411E0,-1.132508889E-1,5.051406026E-1
4.254355780E2,1.012032151E0,8.812750131E-2,6.608476043E-1
4.254455130E2,1.038819313E0,7.406852841E-1,7.482964396E-1
4.254554480E2,1.051205158E0,1.427091599E0,7.327573895E-1
4.254653830E2,9.696830511E-1,1.913666129E0,6.810613275E-1
4.254753180E2,8.232523203E-1,2.094656229E0,5.986977816E-1
4.254852530E2,6.523927450E-1,1.895868659E0,4.807333052E-1
4.254951880E2,4.827315509E-1,1.475327134E0,3.606921136E-1
4.255051230E2,3.628349006E-1,1.057466269E0,2.435703129E-1
4.255150580E2,3.011979163E-1,8.107454181E-1,1.549523026E-1
4.255249940E2,2.960735261E-1,7.580321431E-1,1.019156873E-1
4.255349290E2,2.984322906E-1,8.755603433E-1,1.028624400E-1
4.255448640E2,2.837205529E-1,1.053558111E0,1.576250941E-1
4.255547990E2,2.490970790E-1,1.252598047E0,2.463317961E-1
4.255647340E2,2.065781951E-1,1.471920967E0,3.416343033E-1
4.255746690E2,1.487766802E-1,1.688927054E0,4.077696502E-1
4.255846040E2,8.296944946E-2,1.853755474E0,4.462874830E-1
4.255945390E2,3.040583804E-2,1.907729506E0,4.699640572E-1
4.256044750E2,-1.882802323E-2,1.860223413E0,4.786989391E-1
4.256144100E2,-5.801856890E-2,1.733439445E0,4.666337371E-1
4.256243450E2,-6.391082704E-2,1.534419417E0,4.326938093E-1
4.256342800E2,-1.762295887E-2,1.254263401E0,3.648314178E-1
4.256442150E2,8.108232915E-2,8.822674751E-1,2.803778946E-1
4.256541500E2,2.159900963E-1,4.136627614E-1,1.682215333E-1
4.256640850E2,3.438698053E-1,-2.985626645E-2,7.499177009E-2
4.256740200E2,4.632446766E-1,-3.434464037E-1,-1.142353937E-2
4.256839560E2,5.919744372E-1,-5.693504214E-1,-9.767552465E-2
4.256938910E2,6.972752810E-1,-7.630293369E-1,-1.843731403E-1
4.257038256E2,7.193409801E-1,-9.106647968E-1,-2.588541806E-1
4.257137606E2,6.710181832E-1,-9.526612759E-1,-3.100798130E-1
4.257236956E2,5.980357528E-1,-8.714491725E-1,-3.167481124E-1
4.257336306E2,5.167843103E-1,-6.345889568E-1,-2.689254582E-1
4.257435656E2,2.005335987E-1,7.199239731E-2,-1.275244951E-1
4.257535006E2,2.216237038E-1,9.147927910E-2,-4.150625318E-2
4.257634366E2,2.771610916E-1,1.739490032E-2,-7.130280603E-3
4.257733716E2,2.384815961E-1,1.745251417E-1,-7.623964921E-4
4.257833066E2,1.693978310E-1,4.076201916E-1,3.829990746E-3
4.257932416E2,1.184499562E-1,6.145180464E-1,2.280128561E-2
4.258031766E2,6.341578066E-2,8.109894395E-1,3.451519087E-2
4.258131116E2,4.783363082E-3,1.006793857E0,2.061641961E-2
4.258230466E2,-4.340121150E-2,1.164830565E0,1.771570370E-2
4.258329816E2,-7.530482113E-2,1.252143621E0,8.533923887E-3
4.258429176E2,-1.035936996E-1,1.271157980E0,2.463333681E-2
4.258528526E2,-1.342413425E-1,1.257744670E0,5.847625062E-2
4.258627876E2,-1.737283319E-1,1.243204474E0,8.055163920E-2
4.258727226E2,-2.260469347E-1,1.179770708E0,1.106360331E-1
4.258826576E2,-2.974692285E-1,1.053154945E0,1.372501701E-1
4.258925926E2,-3.909379244E-1,8.964111209E-1,1.636985540E-1
4.259025276E2,-4.878923595E-1,7.306249738E-1,1.771832258E-1
4.259124626E2,-5.635655522E-1,6.018787026E-1,1.969825029E-1
4.259223976E2,-6.118699908E-1,4.968077242E-1,2.065709531E-1
4.259323336E2,-6.439933181E-1,4.132952690E-1,2.209152728E-1
4.259422686E2,-6.739414334E-1,3.695111573E-1,2.374873012E-1
4.259522036E2,-7.152113318E-1,3.629038632E-1,2.574671507E-1
4.259621386E2,-7.659885287E-1,3.774271309E-1,2.505441904E-1
4.259720736E2,-8.197438717E-1,3.922081888E-1,2.037058473E-1
4.259820086E2,-8.544618487E-1,3.969743252E-1,1.329143196E-1
4.259919436E2,-8.709313869E-1,3.631401956E-1,4.122008756E-2
4.260018786E2,-8.648633957E-1,2.836406231E-1,-1.804704033E-2
4.260118146E2,-8.518170714E-1,1.958446950E-1,-5.271633714E-2
4.260217496E2,-8.349480629E-1,1.509124041E-1,-5.174715817E-2
4.260316846E2,-8.151040673E-1,1.812165082E-1,-2.826100774E-2
4.260416196E2,-7.877076864E-1,2.377570271E-1,-3.107660916E-3
4.260515546E2,-7.590195537E-1,2.588447630E-1,-1.926106401E-2
4.260614896E2,-7.365979552E-1,2.010245770E-1,-7.323341072E-2
4.260714246E2,-6.797586083E-1,5.467109010E-2,-1.099719778E-1
4.260813596E2,-5.660325885E-1,-1.182866469E-1,-9.277395904E-2
4.260912956E2,-4.355270267E-1,-4.010264874E-1,-6.846328825E-2
4.261012306E2,-3.285992444E-1,-8.320369124E-1,-6.481222808E-2
4.261111656E2,-3.013223410E-1,-1.090613365E0,-7.292767614E-2
4.261211006E2,-4.362092316E-1,-8.717419505E-1,-1.777741611E-1
4.261310356E2,-5.069432855E-1,-6.772755384E-1,-3.311014175E-1
4.261409706E2,-5.102224946E-1,-3.620671034E-1,-4.425432682E-1
4.261509056E2,-5.014665723E-1,1.444070190E-1,-4.430889487E-1
4.261608406E2,-5.129290819E-1,6.360083222E-1,-3.805344403E-1
4.261707766E2,-5.179553032E-1,1.056036592E0,-3.008742332E-1
4.261807116E2,-4.961806834E-1,1.311264634E0,-2.843227088E-1
4.261906466E2,-4.909342825E-1,1.332833529E0,-3.128278553E-1
4.262005816E2,-5.314435959E-1,1.161672115E0,-3.547786474E-1
4.262105166E2,-5.667728186E-1,8.855789304E-1,-4.022745192E-1
4.262204516E2,-5.886169672E-1,5.451067686E-1,-4.099506140E-1
4.262303866E2,-6.468291879E-1,2.360823750E-1,-3.788480759E-1
4.262403216E2,-6.928874254E-1,1.118179224E-2,-3.419039845E-1
4.262502566E2,-6.835663319E-1,-1.695717424E-1,-2.678731680E-1
4.262601926E2,-6.516686082E-1,-3.142248094E-1,-1.762348562E-1
4.262701276E2,-6.099030375E-1,-4.744810462E-1,-1.147621647E-1
4.262800626E2,-5.690525770E-1,-6.625069380E-1,-6.225891039E-2
4.262899976E2,-5.371561646E-1,-8.431875110E-1,-4.243806750E-2
4.262999326E2,-5.257200003E-1,-9.908444881E-1,-2.682109550E-2
4.263098676E2,-5.311546922E-1,-1.095003963E0,-2.360213548E-2
4.263198026E2,-5.393772125E-1,-1.157560706E0,-1.621747762E-2
4.263297386E2,-5.326188803E-1,-1.134437561E0,3.821477992E-3
4.263396736E2,-5.045918226E-1,-1.004485726E0,2.249364369E-2
4.263496086E2,-4.519709349E-1,-8.465477228E-1,6.875141710E-2
4.263595436E2,-3.826363385E-1,-6.800270081E-1,1.247482374E-1
4.263694786E2,-3.215492666E-1,-5.078653693E-1,1.952258646E-1
4.263794136E2,-2.588991523E-1,-3.460345864E-1,2.564685047E-1
4.263893486E2,-1.895744205E-1,-2.375797480E-1,2.947051227E-1
4.263992836E2,-1.431887895E-1,-1.843904853E-1,3.251347840E-1
4.264092186E2,-1.121309996E-1,-1.787126064E-1,3.466917574E-1
4.264191546E2,-9.082949162E-2,-2.038335800E-1,3.543504477E-1
4.264290896E2,-8.158433437E-2,-2.426278442E-1,3.387829363E-1
4.264390246E2,-8.540251851E-2,-2.838643491E-1,2.996423841E-1
4.264489596E2,-9.192673117E-2,-2.990172207E-1,2.369523644E-1
4.264588946E2,-1.053962559E-1,-3.200352788E-1,1.775880605E-1
4.264688296E2,-1.092823446E-1,-3.501124978E-1,1.334208697E-1
4.264787646E2,-1.080181226E-1,-3.642111123E-1,9.796018153E-2
4.264886996E2,-1.057573631E-1,-3.629620969E-1,6.510929018E-2
4.264986356E2,-8.619062603E-2,-3.606698811E-1,3.127521649E-2
4.265085706E2,-6.958634406E-2,-3.759513795E-1,1.188953500E-2
4.265185056E2,-7.678288966E-2,-4.089667201E-1,-1.324659912E-3
4.265284406E2,-8.990721405E-2,-4.221296608E-1,-1.919766515E-2
4.265383756E2,-1.025313586E-1,-4.238540530E-1,-3.332605585E-2
4.265483106E2,-1.215362102E-1,-4.072066247E-1,-2.974410728E-2
4.265582456E2,-1.437777430E-1,-3.912976980E-1,-1.488608308E-2
4.265681806E2,-1.614158601E-1,-3.508376181E-1,1.425662264E-2
4.265781166E2,-1.844519228E-1,-2.944708169E-1,3.904617205E-2
4.265880516E2,-1.997038424E-1,-2.232248485E-1,6.113922223E-2
4.265979866E2,-2.008273602E-1,-1.703437865E-1,7.898759097E-2
4.266079216E2,-2.092871517E-1,-1.226942465E-1,8.021930605E-2
4.266178566E2,-2.227377594E-1,-1.358424872E-1,7.762221992E-2
4.266277916E2,-2.514993846E-1,-1.395032704E-1,7.011344284E-2
4.266377266E2,-2.722280920E-1,-1.345574856E-1,7.910265028E-2
4.266476616E2,-2.703787982E-1,-1.016141847E-1,9.941297770E-2
4.266575976E2,-2.475833893E-1,-2.158143371E-2,1.156669408E-1
4.266675326E2,-1.956453472E-1,9.068918228E-2,1.147193909E-1
4.266774676E2,-1.260211021E-1,1.845396906E-1,1.080020964E-1
4.266874026E2,-5.654296279E-2,2.249235958E-1,9.923523664E-2
4.266973376E2,1.350912079E-2,2.417886853E-1,8.762532473E-2
4.267072721E2,6.664610654E-2,2.601019144E-1,6.987348944E-2
4.267172071E2,1.152802333E-1,2.671893239E-1,6.313600391E-2
4.267271421E2,1.669362336E-1,2.507847846E-1,6.955129653E-2
4.267370781E2,1.999415457E-1,2.578054667E-1,8.385354280E-2
4.267470131E2,2.402460873E-1,2.442952842E-1,1.177174971E-1
4.267569481E2,3.014804721E-1,2.033402026E-1,1.321758628E-1
4.267668831E2,3.694677949E-1,1.265130639E-1,1.415776312E-1
4.267768181E2,4.383274913E-1,2.212605439E-2,1.497026384E-1
4.267867531E2,4.891078472E-1,-5.618179962E-2,1.642397642E-1
4.267966881E2,5.342511535E-1,-1.045461819E-1,1.751115620E-1
4.268066231E2,5.730065107E-1,-1.227456927E-1,2.193048596E-1
4.268165591E2,6.194440722E-1,-9.078467637E-2,2.843213081E-1
4.268264941E2,6.630794406E-1,3.146107495E-2,3.707398176E-1
4.268364291E2,7.242509127E-1,1.705587208E-1,4.516884983E-1
4.268463641E2,7.961575985E-1,2.901285291E-1,5.213203430E-1
4.268562991E2,8.543127179E-1,4.177551568E-1,5.892227292E-1
4.268662341E2,8.587596416E-1,5.829518437E-1,6.807473302E-1
4.268761691E2,8.609001040E-1,7.328713536E-1,7.575464249E-1
4.268861041E2,8.579466343E-1,8.577445745E-1,8.059626818E-1
4.268960401E2,8.448688984E-1,9.589898586E-1,8.414376974E-1
4.269059751E2,8.041357994E-1,1.061539650E0,8.713545799E-1
4.269159101E2,7.277435660E-1,1.161468387E0,8.578441739E-1
4.269258451E2,6.421277523E-1,1.300136447E0,8.093914390E-1
4.269357801E2,6.724038720E-1,1.597837687E0,8.160790801E-1
4.269457151E2,7.366976738E-1,1.772971153E0,9.919934273E-1
4.269556501E2,5.347983837E-1,1.930245876E0,1.255244732E0
4.269655861E2,4.774445295E-1,1.991051435E0,1.115197062E0
4.269755211E2,6.477730870E-1,1.895038247E0,4.493921995E-1
4.269854561E2,6.155901551E-1,1.329699755E0,-2.278720289E-1
4.269953911E2,3.100126088E-1,4.164128900E-1,-5.564517379E-1
4.270053261E2,1.163960248E-1,-4.118893147E-1,-6.836647987E-1
4.270152611E2,1.637706608E-1,-8.893570900E-1,-7.206573486E-1
4.270251961E2,2.560132444E-1,-1.049091339E0,-6.265752912E-1
4.270351311E2,-2.348229140E-1,-2.546528578E-1,-3.369629085E-1
4.270450671E2,-7.991056144E-2,-2.700824142E-1,-1.060130447E-1
4.270550021E2,-1.306207012E-2,-8.870802075E-2,1.333998144E-1
4.270649371E2,1.704176888E-2,1.362404078E-1,3.000167310E-1
4.270748721E2,4.872300476E-2,3.340980411E-1,4.955364764E-1
4.270848071E2,8.276006579E-2,5.838293433E-1,6.650477648E-1
4.270947421E2,1.476376355E-1,8.521207571E-1,7.587935925E-1
4.271046771E2,1.637103409E-1,1.071551323E0,7.794208527E-1
4.271146121E2,1.790120155E-1,1.153223991E0,7.492921948E-1
4.271245481E2,1.718323976E-1,1.152633309E0,6.568386555E-1
4.271344831E2,1.654950976E-1,1.069355130E0,5.140691400E-1
4.271444181E2,1.651022881E-1,9.244086146E-1,3.370562792E-1
4.271543531E2,1.988281757E-1,7.681931853E-1,1.439014673E-1
4.271642881E2,2.740369141E-1,6.270394921E-1,-8.175156079E-3
4.271742231E2,3.465336859E-1,4.632563591E-1,-9.492558241E-2
4.271841581E2,4.264194369E-1,2.513723373E-1,-1.338487566E-1
4.271940931E2,5.175820589E-1,3.226843476E-2,-1.455849260E-1
4.272040281E2,5.834260583E-1,-2.014902532E-1,-1.496710181E-1
4.272139641E2,5.901013017E-1,-3.778982759E-1,-1.526500732E-1
4.272238991E2,4.514573812E-1,-2.781959176E-1,-1.700559556E-1
4.272338341E2,2.747873068E-1,-3.282644227E-2,-1.775335073E-1
4.272437691E2,3.557831049E-1,-1.431822479E-1,-1.438836753E-1
4.272537041E2,3.699881136E-1,-1.603808999E-1,-1.380463243E-1
4.272636391E2,3.232059479E-1,-6.379338354E-2,-1.666819602E-1
4.272735741E2,2.685357630E-1,8.954769373E-2,-1.774021685E-1
4.272835091E2,2.204515934E-1,2.201291323E-1,-1.601558030E-1
4.272934451E2,1.464133710E-1,3.281119466E-1,-1.575679928E-1
4.273033801E2,7.599139214E-2,4.313347340E-1,-1.548326612E-1
4.273133151E2,2.013750002E-2,5.388341546E-1,-1.603568494E-1
4.273232501E2,-2.999730781E-2,6.482818723E-1,-1.708933860E-1
4.273331851E2,-7.432375848E-2,7.434611320E-1,-1.709623784E-1
4.273431201E2,-1.069586724E-1,8.068262935E-1,-1.855852604E-1
4.273530551E2,-1.447415501E-1,8.357092738E-1,-1.629468948E-1
4.273629911E2,-1.823011637E-1,8.355891705E-1,-1.302211732E-1
4.273729261E2,-2.241644710E-1,8.514299393E-1,-1.102544144E-1
4.273828611E2,-2.746718526E-1,9.132634997E-1,-8.753951639E-2
4.273927961E2,-2.985893488E-1,9.725472927E-1,-5.033633113E-2
4.274027311E2,-3.024810255E-1,9.972028732E-1,-2.894369327E-2
4.274126661E2,-3.041284978E-1,9.519471526E-1,-1.145905815E-2
4.274226011E2,-3.052062988E-1,8.389114141E-1,-5.008348729E-3
4.274325361E2,-3.061365187E-1,6.724333167E-1,-3.013850655E-4
4.274424721E2,-3.158480227E-1,4.971731305E-1,4.243033007E-3
4.274524071E2,-3.151677847E-1,3.293302357E-1,-1.180997863E-2
4.274623421E2,-3.235860467E-1,1.662960500E-1,-3.259941190E-2
4.274722771E2,-3.322250545E-1,-1.177844685E-2,-5.598296225E-2
4.274822121E2,-3.530307412E-1,-1.862210780E-1,-8.072826266E-2
4.274921471E2,-3.901185095E-1,-3.558424413E-1,-1.051063612E-1
4.275020821E2,-4.395505190E-1,-5.080252886E-1,-1.046389788E-1
4.275120171E2,-4.858546257E-1,-6.562007666E-1,-7.995723188E-2
4.275219531E2,-5.171443224E-1,-7.332958579E-1,-3.032257408E-2
4.275318881E2,-5.644778013E-1,-6.624523997E-1,6.328336895E-2
4.275418231E2,-5.769461393E-1,-5.541485548E-1,1.806408912E-1
4.275517581E2,-5.317270756E-1,-7.118491530E-1,2.386887372E-1
4.275616931E2,-4.984556139E-1,-1.196094394E0,2.975826859E-1
4.275716281E2,-4.663482904E-1,-1.864905238E0,3.334647119E-1
4.275815631E2,-5.121210814E-1,-2.322626591E0,2.813402414E-1
4.275914981E2,-4.893095791E-1,-2.737699747E0,2.083055824E-1
4.276014341E2,-4.185057282E-1,-3.057590723E0,1.042175293E-1
4.276113691E2,-4.379182756E-1,-2.830132723E0,6.862728298E-2
4.276213041E2,-4.379630089E-1,-2.093266726E0,1.297420263E-1
