"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.967131469E2,1.242193603E0,1.712102165E0,2.060687435E-1
3.967230819E2,1.317878208E0,1.673916339E0,-5.900717676E-2
3.967330179E2,1.355798571E0,1.594264398E0,-2.891991931E-1
3.967429529E2,1.394877560E0,1.362621687E0,-6.014443097E-1
3.967528879E2,1.469480723E0,1.106061652E0,-9.331115377E-1
3.967628229E2,1.642590173E0,8.461137396E-1,-1.233296041E0
3.967727579E2,1.787384190E0,7.399090075E-1,-1.495169441E0
3.967826929E2,2.025182557E0,7.051227522E-1,-1.854834746E0
3.967926279E2,1.914213805E0,5.833884001E-1,-2.051978592E0
3.968025629E2,7.415889126E-1,8.922535336E-1,-1.741967112E0
3.968124989E2,-8.850509334E-1,1.724446222E0,-7.747303462E-1
3.968224339E2,-2.506823557E0,2.727133194E0,9.498755050E-1
3.968323689E2,-4.153857614E0,3.584266596E0,2.663083671E0
3.968423039E2,-6.075236598E0,4.284910381E0,3.920266027E0
3.968522389E2,-4.252208074E0,5.243088348E0,4.397072257E0
3.968621739E2,5.177189058E-1,6.167001046E0,2.656309379E0
3.968721089E2,1.210348205E0,5.906432744E0,8.159839144E-1
3.968820439E2,-2.275888360E-1,6.166788792E0,1.272124915E0
3.968919799E2,-2.939491203E0,5.328016232E0,2.313426315E0
3.969019149E2,-5.324804356E0,4.163797004E0,2.470683671E0
3.969118499E2,-5.120374002E0,2.939938515E0,1.198506424E0
3.969217849E2,-3.736925703E0,1.748875889E0,-3.115656701E-1
3.969317199E2,-2.925028700E0,1.371877829E0,-8.301066944E-1
3.969416549E2,-2.971989443E0,1.260284303E0,-7.942957145E-1
3.969515899E2,-3.371340823E0,8.281774056E-1,-3.004582992E-1
3.969615249E2,-3.055217833E0,3.973019314E-1,3.008412918E-1
3.969714609E2,-2.143845366E0,4.118603289E-2,3.999410722E-1
3.969813959E2,-1.551580600E0,-2.045870590E-1,-3.756923765E-2
3.969913309E2,-1.073509617E0,-2.217293411E-1,-5.429920337E-1
3.970012659E2,-8.596129140E-1,-3.194246203E-1,-6.532488862E-1
3.970112009E2,-6.323868978E-1,-5.124166507E-1,-7.588539863E-1
3.970211359E2,-4.079263222E-1,-5.871937680E-1,-7.267738223E-1
3.970310709E2,-2.111783329E-1,-5.926527286E-1,-6.611283016E-1
3.970410059E2,-1.083427665E-1,-7.105039448E-1,-7.638808376E-1
3.970509419E2,1.125048146E-1,-8.861233127E-1,-7.670064667E-1
3.970608769E2,2.848418480E-1,-9.436616689E-1,-4.494579256E-1
3.970708119E2,5.578711510E-1,-1.036002653E0,-2.031983453E-1
3.970807469E2,9.258203521E-1,-1.206912673E0,-3.837776139E-1
3.970906819E2,8.451638594E-1,-1.583029557E0,-8.182295376E-1
3.971006169E2,7.078779602E-1,-2.007443274E0,-1.179348314E0
3.971105519E2,6.649029717E-1,-2.283491494E0,-1.486216331E0
3.971204869E2,6.533354250E-1,-2.548801303E0,-1.731732438E0
3.971304229E2,6.294773233E-1,-2.705271040E0,-2.092047222E0
3.971403579E2,7.914639080E-1,-3.240593573E0,-2.353817126E0
3.971502929E2,9.960360566E-1,-3.583291866E0,-2.393523813E0
3.971602279E2,1.185631732E0,-3.684302516E0,-2.359063248E0
3.971701629E2,1.279486852E0,-3.830167158E0,-2.340776666E0
3.971800979E2,1.225485184E0,-3.965833670E0,-2.257613764E0
3.971900329E2,1.125910318E0,-3.951679316E0,-2.113488961E0
3.971999679E2,1.035079962E0,-3.877591585E0,-2.019967425E0
3.972099039E2,9.992537794E-1,-3.703079680E0,-1.834313942E0
3.972198389E2,1.127399603E0,-3.320156052E0,-1.637060754E0
3.972297739E2,1.454139090E0,-3.062687359E0,-1.399856464E0
3.972397089E2,1.768500314E0,-2.823612252E0,-1.075892358E0
3.972496439E2,1.903548777E0,-2.427993150E0,-7.268732250E-1
3.972595789E2,1.831276314E0,-1.943441405E0,-4.496184316E-1
3.972695139E2,1.535625595E0,-1.518178089E0,-7.841934800E-2
3.972794489E2,1.479359593E0,-8.912630153E-1,4.133975619E-1
3.972893849E2,1.411373140E0,-3.387601930E-1,6.881427303E-1
3.972993199E2,1.387469138E0,1.379200298E-1,9.296263048E-1
3.973092549E2,1.369833935E0,3.770395750E-1,1.186207975E0
3.973191899E2,1.409847309E0,4.957380527E-1,1.250627919E0
3.973291249E2,1.471599461E0,6.424984878E-1,1.113521529E0
3.973390599E2,1.666842670E0,8.198310900E-1,7.398449805E-1
3.973489949E2,1.909112695E0,8.420820844E-1,1.586796919E-1
3.973589299E2,2.132533050E0,7.639398944E-1,-2.907206386E-1
3.973688659E2,2.395351068E0,6.967770213E-1,-5.169225150E-1
3.973788009E2,2.516070344E0,5.890952826E-1,-5.180200374E-1
3.973887359E2,2.522490879E0,4.957789832E-1,-3.529642493E-1
3.973986709E2,2.408629803E0,4.224326795E-1,-1.232642761E-1
3.974086059E2,2.283091837E0,4.346527755E-1,1.281040165E-1
3.974185409E2,2.129409760E0,6.067883724E-1,2.807183915E-1
3.974284759E2,2.099962305E0,9.013032693E-1,2.281457832E-1
3.974384109E2,2.183614911E0,1.192247856E0,4.466135475E-1
3.974483469E2,2.090316446E0,1.467151777E0,5.654924119E-1
3.974582819E2,1.873796389E0,1.745099173E0,9.807388633E-1
3.974682169E2,1.246065921E0,2.077097061E0,1.692076329E0
3.974781519E2,-8.708866382E-1,2.598587421E0,3.298740624E0
3.974880869E2,-4.058174362E0,3.015330175E0,4.816431055E0
3.974980219E2,-6.002814739E0,3.897956852E0,5.251845723E0
3.975079569E2,-4.739864105E0,5.268023799E0,3.819220001E0
3.975178919E2,-1.808855458E0,5.451122341E0,1.360590657E0
3.975278279E2,-3.730313087E-1,5.078286329E0,1.179947653E-1
3.975377629E2,-2.747305503E-1,5.132406403E0,6.282435608E-1
3.975476979E2,-1.926499683E0,4.392170536E0,1.376038708E0
3.975576329E2,-3.989681247E0,2.603226601E0,1.686406868E0
3.975675679E2,-3.988126473E0,1.137362967E0,2.196975214E0
3.975775029E2,-2.683037587E0,-7.983554363E-2,2.414736927E0
3.975874379E2,-1.530297613E0,-1.117060849E0,2.172989643E0
3.975973729E2,-9.818080267E-1,-1.540972874E0,1.552901486E0
3.976073089E2,-8.890694323E-1,-1.887446714E0,9.298897219E-1
3.976172439E2,-1.012174372E0,-2.009563474E0,1.221322551E-1
3.976271789E2,-9.393695202E-1,-1.878510999E0,-8.649870899E-1
3.976371139E2,-5.900629967E-1,-1.813127434E0,-1.719142213E0
3.976470489E2,-1.740566996E-1,-1.738852007E0,-2.186694055E0
3.976569839E2,-6.987685829E-2,-1.578772784E0,-2.244410751E0
3.976669189E2,-2.052270368E-1,-1.442437935E0,-2.002745036E0
3.976768530E2,-3.673560011E-1,-1.408602437E0,-1.630115431E0
3.976867890E2,-5.129540098E-1,-1.154781822E0,-1.305340608E0
3.976967240E2,-5.928059256E-1,-1.147683302E0,-1.011277701E0
3.977066590E2,-5.171204433E-1,-1.310717123E0,-8.404007176E-1
3.977165940E2,-3.078813395E-1,-1.390904084E0,-7.246831504E-1
3.977265290E2,-2.711003065E-2,-1.447674701E0,-5.927924770E-1
3.977364640E2,4.158381897E-1,-1.708924788E0,-5.019273305E-1
3.977463990E2,9.451898387E-1,-1.894993715E0,-3.659985700E-1
3.977563340E2,1.354066333E0,-1.793735728E0,-2.912170672E-1
3.977662700E2,1.638006248E0,-1.786505646E0,1.430725962E-2
3.977762050E2,1.724041303E0,-1.940204387E0,3.803344810E-1
3.977861400E2,1.746852460E0,-2.055005111E0,6.780723631E-1
3.977960750E2,1.740035776E0,-2.336645023E0,6.739702490E-1
3.978060100E2,1.743582405E0,-2.382046314E0,5.220136857E-1
3.978159450E2,1.634528325E0,-2.141770189E0,5.786958633E-1
3.978258800E2,1.584248994E0,-1.954481533E0,4.244754043E-1
3.978358150E2,1.516910997E0,-1.834699566E0,1.312641442E-1
3.978457510E2,1.479133599E0,-1.614475883E0,-1.792893729E-1
3.978556860E2,1.414616298E0,-1.438924343E0,-5.769950545E-1
3.978656210E2,1.313194004E0,-1.105702048E0,-8.886270905E-1
3.978755560E2,1.315471494E0,-8.008650613E-1,-1.233945228E0
3.978854910E2,1.263273692E0,-5.476806235E-1,-1.478398457E0
3.978954260E2,1.120200219E0,-2.224947417E-1,-1.518792631E0
3.979053610E2,9.112619546E-1,1.193422562E-1,-1.506746197E0
3.979152960E2,6.918358317E-1,3.575741941E-1,-1.506226526E0
3.979252320E2,6.021810588E-1,5.462901556E-1,-1.414447898E0
3.979351670E2,6.422912040E-1,6.048880273E-1,-1.179852490E0
3.979451020E2,7.445090121E-1,5.243321067E-1,-8.929318106E-1
3.979550370E2,9.700419670E-1,4.391393441E-1,-6.630999827E-1
3.979649720E2,1.154975950E0,3.500915122E-1,-4.814652917E-1
3.979749070E2,1.219061141E0,2.083380479E-1,-3.514832957E-1
3.979848420E2,1.206799237E0,1.131547326E-1,-3.204677635E-1
3.979947770E2,1.146474975E0,9.347943664E-2,-3.291270514E-1
3.980047130E2,1.106138250E0,8.079507172E-2,-3.636902355E-1
3.980146480E2,1.090779369E0,1.230979228E-1,-3.827713081E-1
3.980245830E2,1.163483356E0,1.796709037E-1,-3.420723483E-1
3.980345180E2,1.345207509E0,3.709415138E-1,-2.789040005E-1
3.980444530E2,1.613675107E0,5.715203065E-1,-4.760265040E-1
3.980543880E2,1.956872460E0,8.898772252E-1,-7.265975288E-1
3.980643230E2,2.221833774E0,1.216650041E0,-9.714844751E-1
3.980742580E2,2.192072909E0,1.538538094E0,-1.128208712E0
3.980841940E2,1.897662677E0,1.808588825E0,-1.217567031E0
3.980941290E2,1.543702062E0,2.028386246E0,-1.261755755E0
3.981040640E2,1.213874953E0,2.226599840E0,-1.205523959E0
3.981139990E2,2.991464764E-1,2.377183185E0,-9.141329375E-1
3.981239340E2,-1.087150294E0,2.876712572E0,-1.196811023E-1
3.981338690E2,-2.296705032E0,3.765803931E0,1.319553289E0
3.981438040E2,-3.370192430E0,4.653086747E0,2.798410753E0
3.981537390E2,-4.474992253E0,5.207543124E0,3.932493432E0
3.981636750E2,-4.122331474E0,5.720119988E0,4.168748133E0
3.981736100E2,-1.333438234E0,6.575560037E0,3.558204679E0
3.981835450E2,9.781231114E-1,7.219247264E0,2.021471329E0
3.981934800E2,-1.802959710E-2,7.169301517E0,1.183817048E0
3.982034150E2,-1.956265226E0,6.330466391E0,3.368361667E-1
3.982133500E2,-2.907153469E0,4.917048773E0,1.326350239E-1
3.982232850E2,-3.518356782E0,2.968441937E0,-3.315920913E-1
3.982332200E2,-3.064847320E0,1.323778633E0,-7.891402245E-1
3.982431560E2,-2.809203836E0,7.890162635E-1,-5.128043211E-1
3.982530910E2,-2.772356730E0,7.583487868E-1,-8.346023262E-2
3.982630260E2,-2.778419707E0,2.270327657E-1,2.396264988E-1
3.982729610E2,-3.012582568E0,-2.818509972E-1,4.283983013E-1
3.982828960E2,-3.348785189E0,-5.867622435E-1,3.085713109E-1
3.982928310E2,-3.529855624E0,-8.014304870E-1,2.051384515E-1
3.983027660E2,-3.322371854E0,-8.564966404E-1,1.275932622E-1
3.983127010E2,-2.678789877E0,-7.648561531E-1,-1.495402014E-1
3.983226370E2,-2.275129099E0,-4.918052155E-1,-4.788474932E-1
3.983325720E2,-2.039497418E0,-4.168994594E-1,-7.420248225E-1
3.983425070E2,-1.616694025E0,-5.293186122E-1,-9.482923713E-1
3.983524420E2,-1.002758016E0,-6.270653468E-1,-1.130976930E0
3.983623770E2,-4.552510545E-1,-6.659779823E-1,-1.146974035E0
3.983723120E2,-6.779261827E-2,-7.913083720E-1,-1.105674566E0
3.983822470E2,7.805740535E-2,-8.879417968E-1,-9.829426789E-1
3.983921820E2,9.614342809E-2,-9.975104320E-1,-9.100542122E-1
3.984021180E2,8.577602237E-2,-1.158606486E0,-8.618731552E-1
3.984120530E2,8.634554118E-2,-1.249119630E0,-8.934937280E-1
3.984219880E2,1.566702962E-1,-1.446387144E0,-1.038308794E0
3.984319230E2,1.816873160E-1,-1.650271368E0,-1.246255371E0
3.984418580E2,2.137101772E-1,-1.847190973E0,-1.433347853E0
3.984517930E2,3.193158621E-1,-2.047836424E0,-1.617898259E0
3.984617280E2,5.212661192E-1,-2.326265631E0,-1.785162540E0
3.984716630E2,6.466485491E-1,-2.662921411E0,-1.935151515E0
3.984815990E2,8.592097485E-1,-2.951444081E0,-2.027700368E0
3.984915340E2,1.046825264E0,-3.236439126E0,-2.144987912E0
3.985014690E2,1.197279093E0,-3.435091261E0,-2.135428884E0
3.985114040E2,1.411439798E0,-3.567120221E0,-2.137442957E0
3.985213390E2,1.793593933E0,-3.684515355E0,-2.084327435E0
3.985312740E2,2.026931751E0,-3.880442103E0,-2.020765862E0
3.985412090E2,2.044194486E0,-4.138276246E0,-1.893324628E0
3.985511440E2,2.057422349E0,-4.103902220E0,-1.731978021E0
3.985610790E2,2.108051343E0,-4.014842693E0,-1.590932654E0
3.985710150E2,1.935610229E0,-4.067676964E0,-1.312839955E0
3.985809500E2,1.593772939E0,-4.122394624E0,-7.997698778E-1
3.985908850E2,1.141073025E0,-4.057059005E0,-2.104471385E-1
3.986008200E2,6.752355865E-1,-3.726522337E0,3.625396496E-1
3.986107550E2,5.480302870E-1,-3.269584653E0,6.778776509E-1
3.986206900E2,7.443938220E-1,-2.997999027E0,6.691612065E-1
3.986306250E2,9.430830869E-1,-2.798594356E0,4.658690134E-1
3.986405600E2,1.318205068E0,-2.295794621E0,1.312004095E-1
3.986504960E2,1.734718611E0,-1.811978456E0,-6.094435930E-2
3.986604310E2,2.004188421E0,-1.342330679E0,-3.173842344E-1
3.986703668E2,2.184609230E0,-8.342836529E-1,-7.255119932E-1
3.986803018E2,2.101724948E0,-4.225221419E-1,-1.016932544E0
3.986902368E2,1.873700202E0,-1.548325163E-1,-9.174152720E-1
3.987001718E2,1.780568967E0,3.121343118E-1,-6.982183599E-1
3.987101068E2,1.770624023E0,9.801325071E-1,-5.931088114E-1
3.987200418E2,1.881398939E0,1.654539251E0,-7.968486089E-1
3.987299778E2,2.043170931E0,2.365760064E0,-9.729603124E-1
3.987399128E2,2.081663151E0,3.074799281E0,-6.231553137E-1
3.987498478E2,1.899527646E0,3.967893060E0,1.263021970E-1
3.987597828E2,1.636561986E0,5.042628254E0,1.145162567E0
3.987697178E2,1.697906295E0,5.830259312E0,1.850296429E0
3.987796528E2,1.955636943E0,6.416725686E0,2.330062813E0
3.987895878E2,2.251065467E0,6.977296497E0,2.848713472E0
3.987995228E2,2.426910538E0,7.307600446E0,3.313966774E0
3.988094588E2,2.311214313E0,6.425222275E0,3.735079737E0
3.988193938E2,1.957719136E0,5.203995618E0,4.088538660E0
3.988293288E2,1.032400475E0,4.200291231E0,4.030589830E0
3.988392638E2,-4.369758743E-1,3.697559908E0,3.680177598E0
3.988491988E2,-1.655549065E0,4.021747085E0,2.867061158E0
3.988591338E2,-1.587587462E0,4.188343615E0,1.734770359E0
3.988690688E2,-1.043975624E0,4.295878004E0,1.138504051E0
3.988790038E2,-1.756752381E0,4.608093007E0,1.522013277E0
3.988889398E2,-2.957144824E0,5.143595635E0,2.219103417E0
3.988988748E2,-3.176556036E0,5.134183372E0,3.072631134E0
3.989088098E2,-2.977889576E0,4.398967339E0,3.706815758E0
3.989187448E2,-2.788381609E0,3.381544799E0,3.547557777E0
3.989286798E2,-2.487641766E0,1.966855996E0,3.013928597E0
3.989386148E2,-2.283815430E0,9.087175387E-1,2.662784586E0
3.989485498E2,-2.109808432E0,-5.661858916E-3,2.262749374E0
3.989584848E2,-2.093953706E0,-1.039386436E0,1.544220710E0
3.989684208E2,-2.171310908E0,-1.907779237E0,7.132451195E-1
3.989783558E2,-2.245154517E0,-2.469285602E0,-3.894742638E-2
3.989882908E2,-2.064257452E0,-2.907633233E0,-5.818350872E-1
3.989982258E2,-1.795653322E0,-3.259583575E0,-9.705021429E-1
3.990081608E2,-1.644504259E0,-3.415668565E0,-1.223709970E0
3.990180958E2,-1.415086414E0,-3.341015409E0,-1.256468118E0
3.990280308E2,-1.167753870E0,-3.086864426E0,-1.223096012E0
3.990379658E2,-9.365023381E-1,-2.858720689E0,-1.239963475E0
3.990479018E2,-6.495747882E-1,-2.514065918E0,-1.304397160E0
3.990578368E2,-4.543198854E-1,-2.106567612E0,-1.289827945E0
3.990677718E2,-4.094489372E-1,-1.679744259E0,-1.235655539E0
3.990777068E2,-4.218368483E-1,-1.294291710E0,-1.188654450E0
3.990876418E2,-4.483934399E-1,-1.087682099E0,-1.097738871E0
3.990975768E2,-4.759727097E-1,-8.259262276E-1,-9.628659716E-1
3.991075118E2,-4.017788520E-1,-6.881342518E-1,-8.515137894E-1
3.991174468E2,-2.994797677E-1,-5.204776222E-1,-6.954549658E-1
3.991273828E2,-2.033424792E-1,-3.441209203E-1,-5.479311767E-1
3.991373178E2,-5.569005132E-2,-3.015526056E-1,-4.262954964E-1
3.991472528E2,1.301373857E-1,-2.932805496E-1,-2.790609983E-1
3.991571878E2,3.706953460E-1,-2.886454618E-1,-9.553941071E-2
3.991671228E2,6.551518625E-1,-3.522000182E-1,-3.103702068E-3
3.991770578E2,9.669563913E-1,-4.542234063E-1,-2.948049188E-2
3.991869928E2,1.248462988E0,-5.096333760E-1,-1.211776972E-2
3.991969278E2,1.455896179E0,-5.750233734E-1,-2.115259498E-2
3.992068638E2,1.585738572E0,-7.465596306E-1,-6.828261495E-2
3.992167988E2,1.472404330E0,-7.554947609E-1,-1.150378284E-1
3.992267338E2,1.437982649E0,-8.752048069E-1,-1.758409774E-1
3.992366688E2,1.612710024E0,-1.088262727E0,-1.789886798E-1
3.992466038E2,1.751443694E0,-1.386540892E0,-2.485606058E-1
3.992565388E2,1.754703517E0,-1.717466401E0,-3.026274700E-1
3.992664738E2,1.769167774E0,-1.939941847E0,-4.190478726E-1
3.992764088E2,1.880183010E0,-2.116872745E0,-5.711069083E-1
3.992863448E2,2.096116299E0,-2.262990571E0,-7.533950257E-1
3.992962798E2,2.252719645E0,-2.307361583E0,-9.144263215E-1
3.993062148E2,2.271189537E0,-2.420598761E0,-1.113391721E0
3.993161498E2,2.254692788E0,-2.723595044E0,-1.152819935E0
3.993260848E2,2.242808614E0,-3.007569165E0,-1.133797481E0
3.993360198E2,2.170269811E0,-3.232548974E0,-9.832340164E-1
3.993459548E2,2.136599789E0,-3.386753499E0,-9.626062091E-1
3.993558898E2,2.180457707E0,-3.387496680E0,-1.040004487E0
3.993658258E2,2.158136546E0,-3.200280529E0,-1.206791782E0
3.993757608E2,2.242920004E0,-3.125373604E0,-1.383570653E0
3.993856958E2,2.360634395E0,-3.101746759E0,-1.421235346E0
3.993956308E2,2.252452719E0,-2.903027381E0,-1.351724377E0
3.994055658E2,1.890470309E0,-2.501865118E0,-1.332113693E0
3.994155008E2,1.527978022E0,-1.871948084E0,-1.433080051E0
3.994254358E2,1.254419546E0,-1.138096792E0,-1.487389721E0
3.994353708E2,1.088553626E0,-4.704710644E-1,-1.462273006E0
3.994453068E2,1.003148317E0,4.072468758E-1,-1.424648951E0
3.994552418E2,9.084316099E-1,1.181438109E0,-1.390027002E0
3.994651768E2,9.312053454E-1,1.757795232E0,-1.319584426E0
3.994751118E2,1.008235980E0,2.173801821E0,-1.224523902E0
3.994850468E2,1.046326497E0,2.386422370E0,-1.094620990E0
3.994949818E2,1.004930256E0,2.604751555E0,-9.192381415E-1
3.995049168E2,9.363608354E-1,2.835720667E0,-8.892723307E-1
3.995148518E2,8.318351313E-1,3.039584425E0,-9.886663722E-1
3.995247878E2,6.709101087E-1,3.329361908E0,-1.174911154E0
3.995347228E2,6.364548057E-1,3.510465379E0,-1.328194889E0
3.995446578E2,7.629739344E-1,3.526991950E0,-1.399856464E0
3.995545928E2,6.092070732E-1,3.425690108E0,-1.407734125E0
3.995645278E2,-1.537355787E-1,3.543171195E0,-1.301907123E0
3.995744628E2,-1.074316241E0,3.830707440E0,-1.035994467E0
3.995843978E2,-2.190538892E0,4.327309127E0,3.536080277E-1
3.995943328E2,-2.916510184E0,4.786873380E0,2.163924412E0
3.996042688E2,-3.063153382E0,5.233634570E0,3.254501760E0
3.996142038E2,-2.848030225E0,5.771241610E0,3.872072983E0
3.996241388E2,-1.499830695E0,6.086458574E0,3.257917703E0
3.996340738E2,-8.684252527E-1,6.177117314E0,2.714589455E0
3.996440088E2,-1.834121569E0,5.665946120E0,2.219829641E0
3.996539438E2,-2.831194629E0,4.439690273E0,1.435830874E0
3.996638788E2,-3.276303688E0,3.059637451E0,4.894169202E-1
3.996738135E2,-3.744976149E0,1.605964676E0,-5.136281937E-1
3.996837495E2,-3.502144791E0,5.202033877E-1,-1.351239497E0
3.996936845E2,-2.820298051E0,-2.708313346E-2,-1.378434605E0
3.997036195E2,-2.743768523E0,-6.281991220E-1,-1.289028046E0
3.997135545E2,-2.637842995E0,-1.235626595E0,-1.136200540E0
3.997234895E2,-2.339837018E0,-1.825188485E0,-7.689111972E-1
3.997334245E2,-2.304655491E0,-2.332101152E0,-4.141933680E-1
3.997433595E2,-2.443491780E0,-2.476087668E0,-3.122728908E-1
3.997532945E2,-2.580342354E0,-2.086463715E0,-3.578829271E-1
3.997632305E2,-2.456783378E0,-1.448627213E0,-2.649867502E-1
3.997731655E2,-2.195906636E0,-8.025683552E-1,-1.952180654E-1
3.997831005E2,-2.243193653E0,-3.091475540E-1,-4.100213796E-2
3.997930355E2,-2.171755296E0,-6.272659063E-2,1.356144726E-2
3.998029705E2,-1.927705963E0,3.203981817E-2,1.259583807E-1
3.998129055E2,-1.611490587E0,1.141136760E-1,4.777143028E-1
3.998228405E2,-1.436582825E0,2.782789332E-1,8.004753444E-1
3.998327755E2,-1.166693770E0,3.218775272E-1,8.884721392E-1
3.998427115E2,-8.482707775E-1,3.213009918E-1,8.861250669E-1
3.998526465E2,-7.156772688E-1,3.119945633E-1,7.143733397E-1
3.998625815E2,-6.134667698E-1,2.334588557E-1,5.713703254E-1
3.998725165E2,-4.207349405E-1,2.705875057E-1,3.388800609E-1
3.998824515E2,-1.619994485E-1,1.045540631E-1,5.568888187E-3
3.998923865E2,-6.122239441E-2,-1.448653525E-1,-1.785388827E-1
3.999023215E2,5.661683500E-2,-2.986857158E-1,-3.905671084E-1
3.999122565E2,2.206800583E-1,-4.610354125E-1,-6.027713352E-1
3.999221925E2,4.619619039E-1,-8.059544778E-1,-8.480067757E-1
3.999321275E2,7.192920175E-1,-1.216845923E0,-1.084440110E0
3.999420625E2,9.080550492E-1,-1.688801011E0,-1.237108864E0
3.999519975E2,9.417896828E-1,-2.115053092E0,-1.410037636E0
3.999619325E2,9.395864519E-1,-2.552518963E0,-1.561130858E0
3.999718675E2,8.699782732E-1,-3.016463950E0,-1.665856829E0
3.999818025E2,8.792382163E-1,-3.397131137E0,-1.717531890E0
3.999917375E2,1.026073496E0,-3.698175035E0,-1.712614089E0
4.000016735E2,1.235480415E0,-3.824885368E0,-1.610222619E0
4.000116085E2,1.502999886E0,-3.866802303E0,-1.471204482E0
4.000215435E2,1.812328412E0,-3.993207411E0,-1.290817586E0
4.000314785E2,1.982324512E0,-4.068137140E0,-1.057475967E0
4.000414135E2,1.972190410E0,-4.056343306E0,-7.546627021E-1
4.000513485E2,1.841516543E0,-3.953896580E0,-6.905930060E-1
4.000612835E2,1.723191410E0,-3.848263705E0,-8.050621927E-1
4.000712185E2,1.612318845E0,-3.840131398E0,-9.980261564E-1
4.000811545E2,1.605414161E0,-3.789088714E0,-1.252353140E0
4.000910895E2,1.701052974E0,-3.711871553E0,-1.539963060E0
4.001010245E2,1.838626556E0,-3.606411756E0,-1.811962084E0
4.001109595E2,1.988691253E0,-3.611852590E0,-1.977458752E0
4.001208945E2,2.030661982E0,-3.537993486E0,-2.079793797E0
4.001308295E2,1.961442059E0,-3.381667006E0,-2.076125253E0
4.001407645E2,1.791186926E0,-2.950583371E0,-2.128454325E0
4.001506995E2,1.752645297E0,-2.481601008E0,-2.138354246E0
4.001606355E2,1.819044231E0,-2.063095903E0,-2.039719904E0
4.001705705E2,1.810475721E0,-1.508683380E0,-1.752499409E0
4.001805055E2,1.868775970E0,-6.847177237E-1,-1.397539797E0
4.001904405E2,2.136088158E0,2.230139744E-1,-1.218284923E0
4.002003755E2,2.446455148E0,1.102149864E0,-9.456269181E-1
4.002103105E2,2.214885820E0,2.273527254E0,-4.630907089E-1
4.002202455E2,1.619239025E0,3.499200718E0,2.756587958E-1
4.002301805E2,1.256517819E0,4.843001972E0,1.438145202E0
4.002401165E2,1.189720397E0,6.291892310E0,2.691949036E0
4.002500515E2,1.121034324E0,7.462907757E0,3.809729385E0
4.002599865E2,8.979873133E-1,8.165737815E0,4.700486616E0
4.002699215E2,6.953406528E-1,8.611535969E0,5.309630831E0
4.002798565E2,6.205190966E-1,8.708969293E0,5.529770315E0
4.002897915E2,-3.180639732E-1,8.654274437E0,5.372228783E0
4.002997265E2,-2.287635416E0,8.397412686E0,4.429692703E0
4.003096615E2,-3.587952389E0,7.503144202E0,2.950623424E0
4.003195975E2,-3.094515800E0,6.104455719E0,1.503662668E0
4.003295325E2,-1.917834694E0,5.608434076E0,9.554040474E-1
4.003394675E2,-1.486384146E0,5.388023282E0,1.011347283E0
4.003494025E2,-1.581684698E0,4.602948627E0,1.025375923E0
4.003593375E2,-1.933113761E0,3.574100627E0,1.157025106E0
4.003692725E2,-2.210283185E0,2.444035571E0,1.150003185E0
4.003792075E2,-2.240250457E0,1.238689367E0,1.054176091E0
4.003891425E2,-1.836366023E0,1.915179473E-1,9.050212213E-1
4.003990785E2,-1.223709092E0,-8.615334320E-1,6.858105683E-1
4.004090135E2,-1.098491554E0,-1.681561573E0,6.242294472E-1
4.004189485E2,-1.529362058E0,-2.425381199E0,6.716600141E-1
4.004288835E2,-1.965930089E0,-3.040505362E0,6.583453193E-1
4.004388185E2,-1.988025548E0,-3.267928721E0,3.897487906E-1
4.004487535E2,-1.795228229E0,-3.192373924E0,-3.519322157E-2
4.004586885E2,-1.605053972E0,-2.850125867E0,-3.864617783E-1
4.004686235E2,-1.406815528E0,-2.474831686E0,-6.176387581E-1
4.004785585E2,-1.143742571E0,-2.184538479E0,-7.353437939E-1
4.004884945E2,-8.684734923E-1,-1.886026425E0,-7.076639521E-1
4.004984295E2,-6.335396764E-1,-1.563422089E0,-7.266168246E-1
4.005083645E2,-5.916893998E-1,-1.221269342E0,-7.378551731E-1
4.005182995E2,-7.419666427E-1,-9.690309834E-1,-7.034995651E-1
4.005282345E2,-9.465396684E-1,-8.074724150E-1,-6.388971877E-1
4.005381695E2,-1.071991096E0,-5.782884586E-1,-4.928489435E-1
4.005481045E2,-1.102304231E0,-4.450526333E-1,-4.187688142E-1
4.005580395E2,-1.046976707E0,-3.880224001E-1,-3.853999239E-1
4.005679755E2,-7.818724278E-1,-3.120764244E-1,-3.881659493E-1
4.005779105E2,-4.029599896E-1,-2.952259183E-1,-4.134496021E-1
4.005878455E2,2.580990225E-2,-3.345215464E-1,-4.189579716E-1
4.005977805E2,4.210512748E-1,-3.289848179E-1,-4.169591010E-1
4.006077155E2,6.957338780E-1,-3.709456068E-1,-2.927583933E-1
4.006176505E2,8.100472364E-1,-3.884761441E-1,-1.967871657E-1
4.006275855E2,8.052262071E-1,-3.332263881E-1,-1.490626301E-1
4.006375205E2,8.583019683E-1,-4.868660724E-1,-1.765028822E-1
4.006474565E2,9.370247868E-1,-6.812129027E-1,-1.607881978E-2
4.006573915E2,1.059668673E0,-9.496761149E-1,1.580022919E-1
4.006673265E2,1.349300560E0,-1.277923014E0,3.281445730E-1
4.006772608E2,1.655371017E0,-1.567290022E0,4.908256607E-1
4.006871958E2,1.979933586E0,-1.869747192E0,4.594401459E-1
